PIVlab by W.Th. & E.J.S., ASCII chart output - 11-Aug-2021
FRAME: 16, filenames: A: RA001_12_H7 016.jpg & B: RA001_12_H7 017.jpg, conversion factor xy (px -> m): 0.00021953, conversion factor uv (px/frame -> m/s): 0.0053544
x [m],y [m],u [m/s],v [m/s],vorticity [1/s],magnitude [m/s],divergence [1/s],dcev [1],simple shear [1/s],simple strain [1/s],vector direction [degrees]
0.03249057049,0.01141560585,NaN,NaN,0.006663028743,0.002419499374,-0.0286541747,0,0.0286541747,0.006663028743,-46.9201686
0.03249057049,0.01492809995,NaN,NaN,0.001175102746,0.002491222749,-0.03732988274,0,0.03403500323,0.01559237369,-47.24572392
0.03249057049,0.01844059406,NaN,NaN,-0.009702260181,0.00263445268,-0.05441268015,0,0.04448078825,0.0335038933,-47.84805283
0.03249057049,0.02195308817,NaN,NaN,-0.0204025152,0.002848026487,-0.07045253099,0,0.05370813416,0.05150611598,-48.65189375
0.03249057049,0.02546558227,NaN,NaN,-0.0309358605,0.003128162637,-0.08428929924,0,0.06029242601,0.06900043996,-49.57913298
0.03249057049,0.02897807638,NaN,NaN,-0.04129248965,0.003465836131,-0.09406975629,0,0.06239127538,0.08444765853,-50.55581039
0.03249057049,0.03249057049,NaN,NaN,-0.0510558819,0.003843845303,-0.09745153788,0,0.05849682923,0.09533574346,-51.50703587
0.03249057049,0.03600306459,NaN,NaN,-0.05902743626,0.004235338217,-0.09260983525,0,0.0485567911,0.09866259719,-52.35612307
0.03249057049,0.0395155587,NaN,NaN,-0.06378973256,0.004606518222,-0.07989354462,0,0.03487242934,0.09168491362,-53.0296218
0.03249057049,0.04302805281,NaN,NaN,-0.0653862207,0.004925091439,-0.06275372066,0,0.02233650337,0.07284122731,-53.44594632
0.03249057049,0.04654054691,NaN,NaN,-0.06764688883,0.005172501653,-0.04569971837,0,0.01648678227,0.04279031764,-53.47556171
0.03249057049,0.05005304102,NaN,NaN,-0.07669210522,0.005351033067,-0.02997111208,0,0.02126833061,0.005226983352,-52.88625859
0.03249057049,0.05356553512,NaN,NaN,-0.09585092958,0.005480399639,-0.01091127205,0,0.0364899768,-0.03310554032,-51.35355232
0.03249057049,0.05707802923,NaN,NaN,-0.1162663977,0.005584998724,0.01277082609,0,0.06425284842,-0.0651106932,-48.59685286
0.03249057049,0.06059052334,NaN,NaN,-0.1279932526,0.005701770325,0.0212777628,0,0.1130884995,-0.09006290764,-44.64514414
0.03249057049,0.06410301744,NaN,NaN,-0.1360240146,0.005919557391,-0.0403974284,0,0.2186002124,-0.1179023765,-39.9124302
0.03249057049,0.06761551155,NaN,NaN,-0.1670803457,0.006485397072,-0.2109212466,0,0.429994833,-0.1156808521,-35.15768226
