PIVlab, ASCII chart output - 19-Sep-2021
FRAME: 223, filenames: A: 72_12_75_30 223.jpg & B: 72_12_75_30 224.jpg, conversion factor xy (px -> m): 0.00024148, conversion factor uv (px/frame -> m/s): 1
x [m],y [m],u [m/s],v [m/s],Vector type [-],vorticity [1/s],magnitude [m/s],divergence [1/s],dcev [1],simple shear [1/s],simple strain [1/s],vector direction [degrees]
0.03308298415,0.01424741653,NaN,NaN,0,-0.4492366088,0.1826037904,-1.26601268,0,1.26601268,0.4492366088,-57.07821192
0.03308298415,0.01811112271,NaN,NaN,0,-0.1753994484,0.1862434616,-1.599367203,0,1.352054573,0.8796090964,-57.22477845
0.03308298415,0.02197482889,NaN,NaN,0,0.34600011,0.193119577,-2.161621017,0,1.453842766,1.63500362,-57.49043625
0.03308298415,0.02583853507,NaN,NaN,0,0.8966547038,0.2023525843,-2.391271995,0,1.285327647,2.153610442,-57.81770848
0.03308298415,0.02970224124,NaN,NaN,0,1.457617859,0.212471698,-2.124912048,0,0.7703218608,2.270658861,-58.1182282
0.03308298415,0.03356594742,NaN,NaN,0,1.990919642,0.2213182448,-1.185728537,0,-0.1426850689,1.799392018,-58.27333969
0.03308298415,0.0374296536,NaN,NaN,0,2.434015446,0.2260370304,0.5838835262,0,-1.461721102,0.5543334517,-58.12531525
0.03308298415,0.04129335978,NaN,NaN,0,2.701357642,0.2232203767,3.281541177,0,-3.132531504,-1.612821744,-57.43773854
0.03308298415,0.04515706595,NaN,NaN,0,2.69077963,0.20927412,6.89746013,0,-5.020339747,-4.769407053,-55.77801739
0.03308298415,0.04902077213,NaN,NaN,0,2.290745225,0.1811536641,11.26584702,0,-6.893023326,-8.848464128,-52.15610267
0.03308298415,0.05288447831,NaN,NaN,0,1.367366421,0.1380934223,16.01608491,0,-8.399585245,-13.57358635,-43.65371097
0.03308298415,0.05674818449,NaN,NaN,0,-0.1972282034,0.08874806335,20.51792677,0,-9.10952014,-18.41136629,-18.88739556
0.03308298415,0.06061189067,NaN,NaN,0,-2.317275893,0.08440820079,23.88591518,0,-8.652213868,-22.66699283,40.73875256
0.03308298415,0.06447559684,NaN,NaN,0,-4.529596214,0.1567552339,25.33645185,0,-6.926413701,-25.58233389,74.61540371
