PIVlab, ASCII chart output - 19-Sep-2021
FRAME: 731, filenames: A: 72_12_75_140 731.jpg & B: 72_12_75_140 732.jpg, conversion factor xy (px -> m): 0.00024148, conversion factor uv (px/frame -> m/s): 1
x [m],y [m],u [m/s],v [m/s],Vector type [-],vorticity [1/s],magnitude [m/s],divergence [1/s],dcev [1],simple shear [1/s],simple strain [1/s],vector direction [degrees]
0.03115113106,0.01424741653,NaN,NaN,0,-6.240880084,1.899936235,-7.430863533,0,7.430863533,6.240880084,-82.35391759
0.03115113106,0.01811112271,NaN,NaN,0,-5.760499782,1.926419473,-10.74473279,0,7.535375414,9.574948424,-82.39067143
0.03115113106,0.02197482889,NaN,NaN,0,-4.808096521,1.978663268,-17.17609847,0,7.726503416,16.05882031,-82.45959015
0.03115113106,0.02583853507,NaN,NaN,0,-3.689052304,2.055200042,-23.09792517,0,7.672520795,22.08508013,-82.55312463
0.03115113106,0.02970224124,NaN,NaN,0,-2.410727879,2.15376078,-28.28442047,0,7.32036917,27.4449199,-82.66311871
0.03115113106,0.03356594742,NaN,NaN,0,-0.9830475145,2.271182486,-32.49380087,0,6.610426906,31.89782524,-82.78263734
0.03115113106,0.0374296536,NaN,NaN,0,0.5711856108,2.403312382,-35.47689607,0,5.503753931,35.17775141,-82.90645215
0.03115113106,0.04129335978,NaN,NaN,0,2.209879658,2.544980975,-36.99366574,0,4.000241638,37.02244689,-83.0305277
0.03115113106,0.04515706595,NaN,NaN,0,3.896476652,2.690087611,-36.81692511,0,2.107721225,37.19999079,-83.15149049
0.03115113106,0.04902077213,NaN,NaN,0,5.645527709,2.831686446,-34.6964937,0,-0.2290049094,35.48877818,-83.26673502
0.03115113106,0.05288447831,NaN,NaN,0,7.514043302,2.961846102,-30.30932607,0,-3.143862905,31.6097264,-83.3750696
0.03115113106,0.05674818449,NaN,NaN,0,9.506620838,3.071273844,-23.27953938,0,-6.740396558,25.18705129,-83.4771919
0.03115113106,0.06061189067,NaN,NaN,0,11.54701752,3.149108587,-13.26832483,0,-11.00080878,15.800844,-83.57498216
0.03115113106,0.06447559684,NaN,NaN,0,13.61449593,3.18311912,-0.04138700721,0,-15.8297309,3.031755254,-83.66910849
0.03115113106,0.06833930302,NaN,NaN,0,15.98623415,3.159965253,16.66429044,0,-21.23191965,-13.59375762,-83.75328964
0.03115113106,0.0722030092,NaN,NaN,0,18.77838462,3.064697509,37.38211338,0,-27.05063302,-34.39952039,-83.80470075
0.03115113106,0.07606671538,NaN,NaN,0,20.74454952,2.880791524,62.30175014,0,-32.2205087,-58.87692157,-83.78499486
0.03115113106,0.07993042156,NaN,NaN,0,18.94321215,2.594456053,89.40045845,0,-34.3725125,-84.91860469,-83.66234327
0.03115113106,0.08379412773,NaN,NaN,0,9.815347198,2.204820819,112.9000143,0,-29.95463138,-107.9619004,-83.43025183
0.03115113106,0.08765783391,NaN,NaN,0,-11.43513751,1.737817929,122.4088109,0,-12.85387749,-119.0474631,-83.10639551
0.03115113106,0.09152154009,NaN,NaN,0,-41.87641077,1.267365753,105.8564685,0,16.53117813,-107.105381,-82.81956166
0.03115113106,0.09538524627,NaN,NaN,0,-49.7351921,0.9091918789,71.45914688,0,26.40039868,-74.23111286,-83.00925528
0.03115113106,0.09924895245,NaN,NaN,0,-66.99549724,0.6978678564,21.91052699,0,48.15881415,-28.13478167,-84.38721332
0.03115113106,0.1031126586,NaN,NaN,0,-74.11357416,0.7100833723,-42.31125592,0,62.72476581,33.63976111,-86.94226371
0.03115113106,0.1069763648,NaN,NaN,0,-41.23701055,0.9882720242,-96.60601309,0,38.63649324,87.70092581,-88.59383419
0.03115113106,0.110840071,NaN,NaN,0,109.9742801,1.421452735,-56.87232709,0,-108.7025617,58.03294281,-88.87816741
0.03115113106,0.1147037772,NaN,NaN,0,29.78032589,1.432231601,11.8188783,0,-28.99690928,-12.00289029,-88.83316649
0.03115113106,0.1185674833,NaN,NaN,0,-7.857688956,1.329498092,22.56572329,0,8.646527297,-22.39255476,-88.67008685
0.03115113106,0.1224311895,NaN,NaN,0,-18.00195792,1.258641333,18.704212,0,18.704212,-18.00195792,-88.53342635
0.03501483724,0.01424741653,NaN,NaN,0,-9.742683553,1.8734538,-7.921343376,0,10.95286608,6.126268662,-82.31612466
0.03501483724,0.01811112271,NaN,NaN,0,-9.162643967,1.900661094,-11.32954159,0,10.97387225,9.558711469,-82.35566416
0.03501483724,0.02197482889,NaN,NaN,0,-8.005449567,1.954374697,-17.95197526,0,11.00232613,16.25009457,-82.42916319
0.03501483724,0.02583853507,NaN,NaN,0,-6.574363484,2.033182884,-24.06923998,0,10.69672077,22.51551676,-82.52763374
