PIVlab, ASCII chart output - 19-Sep-2021
FRAME: 26, filenames: A: 72_12_75_140 026.jpg & B: 72_12_75_140 027.jpg, conversion factor xy (px -> m): 0.00024148, conversion factor uv (px/frame -> m/s): 1
x [m],y [m],u [m/s],v [m/s],Vector type [-],vorticity [1/s],magnitude [m/s],divergence [1/s],dcev [1],simple shear [1/s],simple strain [1/s],vector direction [degrees]
0.03115113106,0.01424741653,NaN,NaN,0,-1.201146854,0.3492027215,-1.428983984,0,1.428983984,1.201146854,-69.55808067
0.03115113106,0.01811112271,NaN,NaN,0,-1.150755528,0.3541201238,-2.082573391,0,1.486729398,1.866299911,-69.77847496
0.03115113106,0.02197482889,NaN,NaN,0,-1.060900737,0.3639758115,-3.393186247,0,1.599331621,3.204545698,-70.20544852
0.03115113106,0.02583853507,NaN,NaN,0,-1.004352801,0.3788217684,-4.712414553,0,1.707605001,4.571412472,-70.81595386
0.03115113106,0.02970224124,NaN,NaN,0,-0.9970342121,0.3987618536,-6.059895143,0,1.809216863,5.98303632,-71.58361379
0.03115113106,0.03356594742,NaN,NaN,0,-1.045669136,0.4239785771,-7.465652629,0,1.901990434,7.454234157,-72.48194082
0.03115113106,0.0374296536,NaN,NaN,0,-1.137699931,0.4547507078,-8.961665244,0,1.984089953,8.992946268,-73.48299574
0.03115113106,0.04129335978,NaN,NaN,0,-1.236564027,0.4914380913,-10.56426177,0,2.051744858,10.59539913,-74.55330719
0.03115113106,0.04515706595,NaN,NaN,0,-1.291806639,0.5344100629,-12.25406122,0,2.096496545,12.24390571,-75.65170675
0.03115113106,0.04902077213,NaN,NaN,0,-1.270693637,0.583922791,-13.97747018,0,2.115359045,13.90767468,-76.73344552
0.03115113106,0.05288447831,NaN,NaN,0,-1.197540822,0.6400310772,-15.69240338,0,2.144829244,15.55695285,-77.75930419
0.03115113106,0.05674818449,NaN,NaN,0,-1.148557138,0.7026938265,-17.43904078,0,2.284161345,17.19785974,-78.7025405
0.03115113106,0.06061189067,NaN,NaN,0,-1.159317391,0.7721214334,-19.37017655,0,2.655383556,18.89043368,-79.54690667
0.03115113106,0.06447559684,NaN,NaN,0,-1.072868638,0.8491090722,-21.64466777,0,3.281021205,20.70023785,-80.27439013
0.03115113106,0.06833930302,NaN,NaN,0,-0.5054532696,0.9348048767,-24.21639077,0,4.011938382,22.5641556,-80.85213258
0.03115113106,0.0722030092,NaN,NaN,0,0.825136833,1.029689684,-26.6920545,0,4.708946781,24.28909266,-81.23040187
0.03115113106,0.07606671538,NaN,NaN,0,2.617325177,1.132721137,-28.46966316,0,5.424566192,25.85700949,-81.3683701
0.03115113106,0.07993042156,NaN,NaN,0,3.967733603,1.241875986,-29.39862851,0,6.324719948,27.51015782,-81.29009082
0.03115113106,0.08379412773,NaN,NaN,0,3.219021962,1.356092541,-30.88420661,0,8.530391425,29.85875763,-81.10147468
0.03115113106,0.08765783391,NaN,NaN,0,-0.5707337853,1.480766256,-34.82097877,0,12.649474,35.18777409,-80.92897187
0.03115113106,0.09152154009,NaN,NaN,0,-4.008528083,1.63055462,-41.64202886,0,14.58747128,44.27482757,-80.9515809
0.03115113106,0.09538524627,NaN,NaN,0,6.784969004,1.815055794,-42.16134798,0,-1.017810392,49.15211843,-81.30693395
0.03115113106,0.09924895245,NaN,NaN,0,10.23150467,1.982759661,-32.85419139,0,-13.00296167,42.94065216,-81.91911346
0.03115113106,0.1031126586,NaN,NaN,0,18.55981614,2.10363728,-13.79215902,0,-32.02495652,25.09306502,-82.80093513
