PIVlab, ASCII chart output - 19-Sep-2021
FRAME: 719, filenames: A: 72_12_75_140 719.jpg & B: 72_12_75_140 720.jpg, conversion factor xy (px -> m): 0.00024148, conversion factor uv (px/frame -> m/s): 1
x [m],y [m],u [m/s],v [m/s],Vector type [-],vorticity [1/s],magnitude [m/s],divergence [1/s],dcev [1],simple shear [1/s],simple strain [1/s],vector direction [degrees]
0.03115113106,0.01424741653,NaN,NaN,0,-6.295601811,1.810967149,-7.837319299,0,7.837319299,6.295601811,-83.51419085
0.03115113106,0.01811112271,NaN,NaN,0,-5.768242232,1.838431567,-11.24000182,0,8.033152343,9.793616574,-83.51807807
0.03115113106,0.02197482889,NaN,NaN,0,-4.738541695,1.892703289,-17.87919513,0,8.363237039,16.60600992,-83.52886754
0.03115113106,0.02583853507,NaN,NaN,0,-3.59043275,1.972401844,-24.0354519,0,8.377213762,22.98446578,-83.55079485
0.03115113106,0.02970224124,NaN,NaN,0,-2.297823572,2.075302429,-29.4846847,0,8.014764785,28.67535041,-83.58678805
0.03115113106,0.03356594742,NaN,NaN,0,-0.8202789577,2.198176611,-33.95268888,0,7.225073445,33.38631661,-83.63658879
0.03115113106,0.0374296536,NaN,NaN,0,0.8663708038,2.336620799,-37.12260107,0,5.983970191,36.79788032,-83.69639633
0.03115113106,0.04129335978,NaN,NaN,0,2.741237008,2.484963267,-38.66436323,0,4.305197043,38.59689787,-83.75995343
0.03115113106,0.04515706595,NaN,NaN,0,4.750414904,2.636326258,-38.25835149,0,2.20326919,38.51131677,-83.82060663
0.03115113106,0.04902077213,NaN,NaN,0,6.849181709,2.782747118,-35.58815414,0,-0.3756627097,36.29551905,-83.87386701
0.03115113106,0.05288447831,NaN,NaN,0,9.01926106,2.915146575,-30.31248066,0,-3.574203264,31.66203816,-83.91946301
0.03115113106,0.05674818449,NaN,NaN,0,11.24030884,3.023079722,-22.06302095,0,-7.548659971,24.2202813,-83.96172656
0.03115113106,0.06061189067,NaN,NaN,0,13.44352752,3.094480117,-10.48660842,0,-12.34194197,13.50947468,-84.00757966
