1.0,0.9666666666666667,0.9333333333333333,0.9,0.8666666666666667,0.8333333333333333,0.7999999999999999,0.7666666666666666,0.7333333333333333,0.7
-8.299122384762192439e+00,-1.233863902505411403e+01,-3.080778889979099588e+01,-5.077985435497473787e+01,-6.664979571186280793e+01,-8.830570669090967328e+01,-1.037232669788678834e+02,-1.459639929062402075e+02,-1.747814143316870172e+02,-2.165685288296540421e+02
-4.210318336647430471e+01,-6.564141992343412824e+01,-8.279774200075324586e+01,-1.004337311086655120e+02,-1.322928863740597478e+02,-1.918705337012017935e+02,-2.413025840533150301e+02,-3.051566618709617273e+02,-4.150956615715750786e+02,-5.105576501573636961e+02
-7.454949674715405763e+02,-7.789031165490999911e+02,-1.027915786554322949e+03,-1.148395194216412847e+03,-1.355400926392179144e+03,-1.771017335449676693e+03,-1.930551839927296669e+03,-2.115356087293296696e+03,-2.419078064955889658e+03,-2.673935995119733889e+03
-3.502281728437819908e+01,-3.410406595595714663e+01,-3.556153116655357849e+01,-5.257312960473454666e+01,-6.645587784552253652e+01,-8.675125799432707652e+01,-1.222441291984391682e+02,-1.621595435347957732e+02,-1.877331824733443284e+02,-2.314917799877068205e+02
-2.998091548114710392e+01,-3.903195201910578760e+01,-5.663885533048980392e+01,-7.343974032378038430e+01,-9.122318504048982390e+01,-1.066675081344833984e+02,-1.581888907709283103e+02,-2.142657487637940505e+02,-2.328695195767510313e+02,-2.625542088870086559e+02
-2.709199766310680957e+01,-3.821374616158276893e+01,-4.846387956591123469e+01,-6.099049107891184462e+01,-7.543352136608606884e+01,-9.871117459348060663e+01,-1.183036708087332727e+02,-1.513864176369487780e+02,-1.854419302618310610e+02,-2.212923706379444866e+02
-1.206596282610468052e+02,-1.909716960458480344e+02,-2.273699487090142668e+02,-2.397113594071644513e+02,-3.113631303109963255e+02,-4.281924970057286828e+02,-6.098621266637551344e+02,-8.078981749853211340e+02,-8.816587324628326314e+02,-1.096817096383106446e+03
-5.704454844678123138e+00,-1.342689969672139405e+01,-3.279463567820100423e+01,-4.605635225427615609e+01,-6.387551255100605374e+01,-9.945640354901620128e+01,-1.475726238073466732e+02,-1.751535019574336900e+02,-1.960585458441528317e+02,-2.204251429873442589e+02
-2.054508314771126010e+01,-2.133826257152175643e+01,-3.427455851256704022e+01,-4.364469925450325860e+01,-6.924268747983774119e+01,-1.111840058298322447e+02,-1.253139858919064835e+02,-1.417246024405948788e+02,-1.631917536344457176e+02,-2.054092801693495289e+02
-7.608015928167064601e+01,-1.204534692302724324e+02,-1.817547330032719515e+02,-2.241040973439225752e+02,-3.179121276148013067e+02,-3.142292484701889066e+02,-3.722196271540271368e+02,-5.129932271456628996e+02,-6.091159952968154130e+02,-7.368062903706053248e+02
-1.597434548519339899e+02,-2.401772128339930532e+02,-3.173810236218519663e+02,-3.985946886488909513e+02,-5.001324360963965887e+02,-6.330612405754145584e+02,-7.965422984068596861e+02,-9.444925033751864021e+02,-1.163943219106643483e+03,-1.343112171748131914e+03
-2.351007283669565240e+01,-2.906340533791386349e+01,-4.439210202871161925e+01,-7.468422425416555654e+01,-1.222714125140123116e+02,-1.854796653498494265e+02,-2.292028560059802373e+02,-2.959900572182864380e+02,-4.061016377345878823e+02,-4.932268969538854435e+02
