time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;-0.778;0;6
0.500011;0.00709231;0;-0.056348;-0.778;0;6
1.000023;0.0328098;0;-0.147592;-0.778;0;6
1.500034;0.01345;0;-0.184087;-0.778;0;6
2.000003;-0.037504;0;-0.169543;-0.778;0;6
2.500030;0.00207714;0;-0.113854;-0.778;0;6
3.000009;0.000202903;0;-0.121911;-0.778;0;6
3.500013;-0.00546739;0;-0.158706;-0.778;0;6
4.000015;-0.0109536;0;-0.171517;-0.778;0;6
4.500008;0.0102595;0;-0.0669591;-0.778;0;6
5.000038;0.00587135;0;-0.0821438;-0.778;0;6
5.500038;-0.00453488;0;-0.0326068;-0.778;0;6
6.000010;-0.000268787;0;-0.0408757;-0.778;0;6
6.500012;-0.0215521;0;-0.0581211;-0.778;0;6
7.000030;-0.00737009;0;-0.0457536;-0.778;0;6
7.500012;0.0185211;0;-0.138;-0.778;0;6
8.000030;0.00830926;0;-0.0910296;-0.778;0;6
8.500022;-0.00577327;0;-0.0767724;-0.778;0;6
9.000002;0.000369965;0;-0.0720523;-0.778;0;6
9.500027;0.00948803;0;-0.0645453;-0.778;0;6
10.000030;-0.0268213;0;-0.112946;-0.778;0;6
10.500011;0.00319511;0;-0.0961771;-0.778;0;6
11.000020;-0.00552731;0;-0.041163;-0.778;0;6
11.500044;0.0382117;0;-0.0868952;-0.778;0;6
12.000031;0.0127978;0;-0.0524859;-0.778;0;6
12.500009;-0.00482341;0;-0.0230842;-0.778;0;6
13.000046;0.00397284;0;-0.0406638;-0.778;0;6
13.500005;0.0146124;0;-0.100616;-0.778;0;6
14.000047;0.0120496;0;-0.0967986;-0.778;0;6
14.500016;0.00474567;0;-0.0961794;-0.778;0;6
15.000038;0.0137731;0;-0.0784237;-0.778;0;6
15.500026;-0.0174955;0;-0.0917625;-0.778;0;6
16.000025;0.00421182;0;-0.0767258;-0.778;0;6
16.500027;0.00400485;0;-0.0702794;-0.778;0;6
17.000031;-0.00925984;0;-0.0707639;-0.778;0;6
17.500028;0.019903;0;-0.07323;-0.778;0;6
18.000025;0.0326707;0;-0.0722875;-0.778;0;6
18.500042;0.00780104;0;-0.0678943;-0.778;0;6
19.000038;0.00804611;0;-0.0798661;-0.778;0;6
19.500022;-0.000475909;0;-0.0721297;-0.778;0;6
20.000044;-0.0220644;0;-0.0799053;-0.778;0;6
20.500043;-0.00655549;0;-0.0626801;-0.778;0;6
21.000020;0.0110232;0;-0.0613847;-0.778;0;6
21.500016;0.010531;0;-0.0923348;-0.778;0;6
22.000031;0.0107566;0;-0.0693618;-0.778;0;6
22.500038;-0.0123385;0;-0.065251;-0.778;0;6
23.000010;-0.00148342;0;-0.0839894;-0.778;0;6
23.500005;0.0238067;0;-0.0986967;-0.778;0;6
24.000029;-0.016845;0;-0.0434303;-0.778;0;6
24.500039;-0.0211145;0;-0.087854;-0.778;0;6
25.000012;0.0100759;0;-0.0977713;-0.778;0;6
25.500034;-0.00144428;0;-0.0993897;-0.778;0;6
26.000044;0.014242;0;-0.0613154;-0.778;0;6
26.500035;0.0114865;0;-0.0584755;-0.778;0;6
27.000045;0.00698984;0;-0.0876205;-0.778;0;6
27.500028;0.0353564;0;-0.102346;-0.778;0;6
28.000007;0.00635115;0;-0.087959;-0.778;0;6
28.500010;0.0151129;0;-0.102101;-0.778;0;6
29.000011;-0.00787466;0;-0.0734555;-0.778;0;6
29.500010;-0.00356627;0;-0.114502;-0.778;0;6
30.000043;-0.0156146;0;-0.0949198;-0.778;0;6
30.500014;0.00865637;0;-0.0800288;-0.778;0;6
31.000012;-0.00362467;0;-0.0594252;-0.778;0;6
31.500028;-0.00371319;0;-0.0592671;-0.778;0;6
32.000040;-0.00111399;0;-0.110343;-0.778;0;6
32.500036;-0.00251188;0;-0.0833834;-0.778;0;6
33.000019;-0.0122452;0;-0.107261;-0.778;0;6
33.500006;-0.00167046;0;-0.0975937;-0.778;0;6
34.000038;-0.00421108;0;-0.0732975;-0.778;0;6
