time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;1.061;0;6
0.500011;-0.0153392;0;-0.063847;1.061;0;6
1.000023;-0.035655;0;-0.0974022;1.061;0;6
1.500034;-0.0124344;0;-0.0991033;1.061;0;6
2.000003;0.0169546;0;-0.0236107;1.061;0;6
2.500030;-0.0209814;0;-0.110398;1.061;0;6
3.000009;-0.00609059;0;-0.0981822;1.061;0;6
3.500013;0.009342;0;-0.0869233;1.061;0;6
4.000015;0.021284;0;-0.0974187;1.061;0;6
4.500008;-0.00501631;0;-0.0554923;1.061;0;6
5.000038;-0.000266527;0;-0.0772014;1.061;0;6
5.500038;0.00401997;0;-0.0743351;1.061;0;6
6.000010;-0.0026521;0;-0.0845224;1.061;0;6
6.500012;0.00799877;0;-0.0768588;1.061;0;6
7.000030;-9.53963e-05;0;-0.0782535;1.061;0;6
7.500012;0.000488617;0;-0.101269;1.061;0;6
8.000030;0.00413498;0;-0.0800991;1.061;0;6
8.500022;0.0256273;0;-0.117014;1.061;0;6
9.000002;-0.0210613;0;-0.0595473;1.061;0;6
9.500027;-0.0178735;0;-0.0885049;1.061;0;6
10.000030;-0.0139762;0;-0.117463;1.061;0;6
10.500011;-0.0103146;0;-0.107139;1.061;0;6
11.000020;0.0193376;0;-0.101302;1.061;0;6
11.500044;0.00190483;0;-0.0966573;1.061;0;6
12.000031;0.0163784;0;-0.0862458;1.061;0;6
12.500009;-0.0237336;0;-0.0918299;1.061;0;6
13.000046;-0.0232364;0;-0.104852;1.061;0;6
13.500005;-0.0403337;0;-0.104508;1.061;0;6
14.000047;-0.0117093;0;-0.110038;1.061;0;6
14.500016;-0.030309;0;-0.100869;1.061;0;6
15.000038;-0.00139649;0;-0.0845319;1.061;0;6
15.500026;-0.0201658;0;-0.0594689;1.061;0;6
16.000025;0.00690577;0;-0.12256;1.061;0;6
16.500027;0.00782303;0;-0.106798;1.061;0;6
17.000031;-0.0286583;0;-0.0903374;1.061;0;6
17.500028;0.0915925;0;-0.0992089;1.061;0;6
18.000025;0.00639257;0;-0.146535;1.061;0;6
18.500042;0.0178654;0;-0.105768;1.061;0;6
19.000038;-0.0152978;0;-0.0907593;1.061;0;6
19.500022;-0.0325127;0;-0.132634;1.061;0;6
20.000044;-0.0142658;0;-0.0888526;1.061;0;6
20.500043;-0.00197002;0;-0.0872642;1.061;0;6
21.000020;-0.0205829;0;-0.0740245;1.061;0;6
21.500016;0.00442835;0;-0.0906412;1.061;0;6
22.000031;0.0059661;0;-0.0605067;1.061;0;6
22.500038;0.0265725;0;-0.0963314;1.061;0;6
23.000010;-0.0100433;0;-0.074476;1.061;0;6
23.500005;0.00955039;0;-0.0463856;1.061;0;6
24.000029;-0.0107724;0;-0.105833;1.061;0;6
24.500039;0.0327442;0;-0.0761999;1.061;0;6
25.000012;-0.0064818;0;-0.0767131;1.061;0;6
25.500034;0.00450617;0;-0.0396117;1.061;0;6
26.000044;-0.00818824;0;-0.0635154;1.061;0;6
26.500035;-0.00906606;0;-0.0626088;1.061;0;6
27.000045;0.0128335;0;-0.112104;1.061;0;6
27.500028;-0.00769693;0;-0.115027;1.061;0;6
28.000007;-0.0052833;0;-0.0627166;1.061;0;6
28.500010;-0.0188761;0;-0.050281;1.061;0;6
29.000011;-0.0151838;0;-0.0457442;1.061;0;6
29.500010;-0.0145847;0;-0.0702154;1.061;0;6
30.000043;0.0412477;0;-0.00363448;1.061;0;6
30.500014;-0.0147595;0;-0.0836583;1.061;0;6
31.000012;0.00399627;0;-0.0595455;1.061;0;6
