time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;-5.727;0;6
0.500011;0.0123401;0;0.0221617;-5.727;0;6
1.000023;-0.00694899;0;-0.00627722;-5.727;0;6
1.500034;0.00320827;0;-0.00461394;-5.727;0;6
2.000003;0.0060835;0;-0.0058399;-5.727;0;6
2.500030;0.00364996;0;-0.00226708;-5.727;0;6
3.000009;-0.000532407;0;-0.00427439;-5.727;0;6
3.500013;-0.00458354;0;0.00223065;-5.727;0;6
4.000015;-0.0030113;0;0.00164548;-5.727;0;6
4.500008;0.002884;0;0.011939;-5.727;0;6
5.000038;0.00354178;0;-0.00093647;-5.727;0;6
5.500038;0.00567728;0;-0.00185338;-5.727;0;6
6.000010;0.00362209;0;0.000975075;-5.727;0;6
6.500012;-0.00610066;0;0.00563754;-5.727;0;6
7.000030;0.00442257;0;0.00163377;-5.727;0;6
7.500012;0.0011165;0;-0.00410038;-5.727;0;6
8.000030;-0.00606946;0;-0.00160695;-5.727;0;6
8.500022;-0.0131415;0;0.0130109;-5.727;0;6
9.000002;0.00616655;0;-0.00208032;-5.727;0;6
9.500027;0.00330488;0;0.0101419;-5.727;0;6
10.000030;0.00723355;0;-0.00525833;-5.727;0;6
10.500011;0.00145854;0;-0.00439655;-5.727;0;6
11.000020;0.0118071;0;-0.0101918;-5.727;0;6
11.500044;-0.00156527;0;0.0130897;-5.727;0;6
12.000031;-0.00252103;0;0.00155532;-5.727;0;6
12.500009;-0.00171698;0;-0.00582726;-5.727;0;6
13.000046;-0.00856236;0;0.00923845;-5.727;0;6
13.500005;0.0037607;0;0.0124987;-5.727;0;6
14.000047;-0.00256889;0;-0.00389771;-5.727;0;6
14.500016;0.00443901;0;-0.00705837;-5.727;0;6
15.000038;0.00922835;0;-0.00143496;-5.727;0;6
15.500026;0.0126942;0;-0.0135893;-5.727;0;6
16.000025;0.000441907;0;-0.000619936;-5.727;0;6
16.500027;0.00551744;0;-0.00261922;-5.727;0;6
17.000031;0.000421057;0;0.000935305;-5.727;0;6
17.500028;-0.00520896;0;0.0101165;-5.727;0;6
18.000025;-0.00741303;0;0.0162057;-5.727;0;6
18.500042;9.71587e-05;0;-3.43392e-05;-5.727;0;6
19.000038;-0.000942681;0;-0.0039358;-5.727;0;6
19.500022;0.00294164;0;-0.00556715;-5.727;0;6
20.000044;0.00236018;0;-0.000461357;-5.727;0;6
20.500043;0.000880051;0;-0.00540866;-5.727;0;6
21.000020;0.00192573;0;-0.00264375;-5.727;0;6
21.500016;-0.00490538;0;0.000988448;-5.727;0;6
22.000031;-0.00260551;0;0.00643113;-5.727;0;6
22.500038;0.00176919;0;-0.00389306;-5.727;0;6
23.000010;-0.000560413;0;-0.000893885;-5.727;0;6
23.500005;-0.00594111;0;0.00540505;-5.727;0;6
24.000029;0.000436714;0;7.52632e-05;-5.727;0;6
24.500039;0.00597553;0;-0.00199126;-5.727;0;6
25.000012;-9.83557e-05;0;0.00507466;-5.727;0;6
25.500034;-0.00227386;0;-0.00276922;-5.727;0;6
26.000044;-0.00239878;0;-0.00404983;-5.727;0;6
26.500035;0.00198024;0;-0.00465795;-5.727;0;6
27.000045;-0.00596833;0;0.00891106;-5.727;0;6
27.500028;-0.00507981;0;-0.000835152;-5.727;0;6
28.000007;-0.00225459;0;0.000461779;-5.727;0;6
28.500010;-0.00148416;0;-0.00607159;-5.727;0;6
29.000011;-0.00505903;0;0.00152894;-5.727;0;6
29.500010;0.00857215;0;-0.00803397;-5.727;0;6
30.000043;-0.00378897;0;0.00646999;-5.727;0;6
30.500014;0.00462061;0;0.000478428;-5.727;0;6
31.000012;0.00488635;0;-0.004891;-5.727;0;6
31.500028;-0.000622488;0;-0.00293737;-5.727;0;6
32.000040;-0.00396264;0;-0.00341956;-5.727;0;6
32.500036;0.00154855;0;0.0118252;-5.727;0;6
33.000019;0.0017028;0;-0.000823407;-5.727;0;6
33.500006;-0.00909004;0;0.000808211;-5.727;0;6
34.000038;-0.00209773;0;-0.00994272;-5.727;0;6
34.500017;-0.00120124;0;0.000404903;-5.727;0;6
35.000013;-0.00432171;0;0.00770369;-5.727;0;6
35.500011;0.00734279;0;0.00932414;-5.727;0;6
36.000031;0.00853071;0;-0.00727861;-5.727;0;6
36.500010;0.00310045;0;-0.00273824;-5.727;0;6
37.000040;-0.00291788;0;0.00194344;-5.727;0;6
37.500024;0.00391197;0;-0.00199026;-5.727;0;6
38.000045;-0.00770739;0;-0.00517711;-5.727;0;6
38.500038;-0.00982312;0;0.00270243;-5.727;0;6
39.000038;0.00100606;0;0.00648825;-5.727;0;6
39.500012;0.0021092;0;-0.000937124;-5.727;0;6
40.000028;0.00451675;0;-0.0121752;-5.727;0;6
40.500005;-0.00096411;0;-8.44659e-06;-5.727;0;6
41.000030;-0.0107066;0;0.0123735;-5.727;0;6
41.500032;0.0016807;0;0.0106809;-5.727;0;6
42.000044;0.00767476;0;0.00429173;-5.727;0;6
42.500013;0.00812835;0;-0.0175687;-5.727;0;6
43.000017;0.00446263;0;0.00750524;-5.727;0;6
43.500029;0.0171203;0;-0.00341758;-5.727;0;6
44.000021;-0.00662421;0;-0.00620703;-5.727;0;6
44.500003;0.0108599;0;0.00764769;-5.727;0;6
45.000028;0.00493638;0;0.00521323;-5.727;0;6
45.500029;0.00768173;0;-0.0111411;-5.727;0;6
46.000012;0.00961564;0;-0.010513;-5.727;0;6
46.500001;-0.00459484;0;0.00352725;-5.727;0;6
47.000022;-0.00635015;0;0.00521783;-5.727;0;6
47.500042;-0.00288331;0;0.00409741;-5.727;0;6
48.000018;0.00184048;0;-0.00181236;-5.727;0;6
48.500025;-0.00330338;0;0.00401564;-5.727;0;6
49.000018;0.00550965;0;-0.0124898;-5.727;0;6
49.500033;0.000811164;0;0.00206844;-5.727;0;6
50.000027;-0.0151222;0;0.00598233;-5.727;0;6
50.500040;-0.00178539;0;-0.000646294;-5.727;0;6
51.000004;-0.000891144;0;0.000710628;-5.727;0;6
51.500013;0.000823377;0;0.000859366;-5.727;0;6
52.000012;0.0141855;0;-0.00294064;-5.727;0;6
52.500046;0.00199712;0;-0.00168358;-5.727;0;6
53.000037;0.00181249;0;-0.0145037;-5.727;0;6
53.500004;-0.00628684;0;0.00848308;-5.727;0;6
54.000037;-0.00830274;0;0.00915303;-5.727;0;6
54.500033;0.0031159;0;-0.00307241;-5.727;0;6
55.000001;0.00469314;0;-0.00208552;-5.727;0;6
55.500013;-0.000111178;0;0.000924739;-5.727;0;6
56.000042;0.00231948;0;0.00594587;-5.727;0;6
56.500018;0.00763334;0;-0.00195398;-5.727;0;6
57.000030;-0.00378042;0;0.00505412;-5.727;0;6
57.500021;0.00184156;0;0.00643184;-5.727;0;6
58.000045;0.00487087;0;0.00944529;-5.727;0;6
58.500041;0.00076704;0;-0.00765497;-5.727;0;6
59.000041;-0.012793;0;-0.0069743;-5.727;0;6
