time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;-2.616;0;6
0.500011;0.0202063;0;-0.0188216;-2.616;0;6
1.000023;0.0282865;0;-0.0640901;-2.616;0;6
1.500034;-0.00136049;0;-0.0039716;-2.616;0;6
2.000003;-0.0084216;0;-0.0140264;-2.616;0;6
2.500030;0.00408984;0;-0.0417976;-2.616;0;6
3.000009;0.0174153;0;-0.000827903;-2.616;0;6
3.500013;0.032106;0;-0.00536908;-2.616;0;6
4.000015;0.00888315;0;0.00128659;-2.616;0;6
4.500008;0.0137008;0;-0.0716943;-2.616;0;6
5.000038;0.0026347;0;-0.104941;-2.616;0;6
5.500038;-0.0325743;0;-0.0889218;-2.616;0;6
6.000010;-0.0134432;0;-0.075513;-2.616;0;6
6.500012;0.0108999;0;-0.0512051;-2.616;0;6
7.000030;0.0276445;0;-0.067911;-2.616;0;6
7.500012;0.0146616;0;-0.0561281;-2.616;0;6
8.000030;-0.00856458;0;-0.0425882;-2.616;0;6
8.500022;0.0181419;0;-0.0401395;-2.616;0;6
9.000002;0.00693997;0;-0.0745172;-2.616;0;6
9.500027;0.00315157;0;-0.0769107;-2.616;0;6
10.000030;0.055786;0;-0.0488055;-2.616;0;6
10.500011;-0.000835472;0;0.0277178;-2.616;0;6
11.000020;-0.00722877;0;-0.00388819;-2.616;0;6
11.500044;0.00750847;0;-0.0406474;-2.616;0;6
12.000031;-0.000998268;0;-0.0373838;-2.616;0;6
12.500009;0.00400192;0;-0.0141002;-2.616;0;6
13.000046;0.00100471;0;-0.0170161;-2.616;0;6
13.500005;-0.00402957;0;0.0189171;-2.616;0;6
14.000047;0.0078967;0;-0.00594239;-2.616;0;6
14.500016;0.00994766;0;0.00169936;-2.616;0;6
15.000038;0.00609683;0;-0.00340649;-2.616;0;6
15.500026;-0.00759275;0;0.0121318;-2.616;0;6
16.000025;0.00516108;0;-0.0173657;-2.616;0;6
16.500027;-0.0238785;0;-0.0158861;-2.616;0;6
17.000031;0.00163705;0;0.0181118;-2.616;0;6
17.500028;0.0118947;0;-0.000863967;-2.616;0;6
18.000025;-0.00275764;0;-0.0104589;-2.616;0;6
18.500042;0.0166202;0;-0.0179069;-2.616;0;6
19.000038;-0.0108407;0;-0.00191883;-2.616;0;6
19.500022;-0.00086643;0;0.0106414;-2.616;0;6
20.000044;0.0185147;0;-0.0026421;-2.616;0;6
20.500043;0.00808641;0;-0.00506112;-2.616;0;6
21.000020;-0.00596926;0;-0.00673466;-2.616;0;6
21.500016;-0.0104796;0;0.00436629;-2.616;0;6
22.000031;0.0169706;0;0.002364;-2.616;0;6
22.500038;0.0240157;0;-0.0147088;-2.616;0;6
23.000010;-0.00496148;0;0.00748058;-2.616;0;6
23.500005;-0.0265057;0;0.0179158;-2.616;0;6
24.000029;-0.0142825;0;-0.00256163;-2.616;0;6
24.500039;0.0157273;0;0.0127497;-2.616;0;6
25.000012;-0.00517622;0;-0.013776;-2.616;0;6
25.500034;0.000631227;0;0.0103628;-2.616;0;6
26.000044;-0.00385552;0;-0.00975017;-2.616;0;6
26.500035;-0.0112534;0;-0.00333075;-2.616;0;6
27.000045;-0.017604;0;0.0175145;-2.616;0;6
27.500028;0.00233736;0;0.0112678;-2.616;0;6
28.000007;-0.0140032;0;0.0105181;-2.616;0;6
28.500010;-0.00559114;0;-0.0143302;-2.616;0;6
29.000011;-0.0153351;0;-8.06352e-06;-2.616;0;6
29.500010;0.00954328;0;-0.000768927;-2.616;0;6
30.000043;0.0133441;0;-0.0250939;-2.616;0;6
30.500014;0.0018638;0;-0.00741618;-2.616;0;6
31.000012;-0.00648099;0;0.00460759;-2.616;0;6
31.500028;0.00977075;0;-0.00458349;-2.616;0;6
32.000040;0.00820126;0;-0.0406368;-2.616;0;6
32.500036;-0.00330587;0;0.000186341;-2.616;0;6
33.000019;0.0136262;0;-0.0255152;-2.616;0;6
33.500006;-0.0173718;0;-0.0243473;-2.616;0;6
34.000038;-0.00242624;0;0.0213173;-2.616;0;6
34.500017;0.00415664;0;-0.00271964;-2.616;0;6
35.000013;-0.00989227;0;-0.0215639;-2.616;0;6
35.500011;0.00447242;0;0.00774953;-2.616;0;6
36.000031;0.0104311;0;-0.0196177;-2.616;0;6
36.500010;-0.0116076;0;-0.0116677;-2.616;0;6
37.000040;-0.00526614;0;-0.0458135;-2.616;0;6
37.500024;-0.0122488;0;-0.0103532;-2.616;0;6
38.000045;-0.00512386;0;0.00176099;-2.616;0;6
38.500038;0.0271015;0;0.032662;-2.616;0;6
39.000038;-0.0150446;0;-0.0235474;-2.616;0;6
39.500012;0.00124924;0;-0.0168127;-2.616;0;6
40.000028;-0.0109679;0;-0.00414397;-2.616;0;6
40.500005;0.000404172;0;0.0139794;-2.616;0;6
41.000030;-0.0138855;0;0.0117329;-2.616;0;6
41.500032;0.0111192;0;-0.00627016;-2.616;0;6
42.000044;0.0160178;0;0.0144095;-2.616;0;6
42.500013;0.00576335;0;0.0482565;-2.616;0;6
43.000017;-0.0196623;0;-0.0227898;-2.616;0;6
43.500029;0.0160264;0;0.00307093;-2.616;0;6
