time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;2.051;0;6
0.500011;-0.0243439;0;-0.0238281;2.051;0;6
1.000023;0.0132858;0;-0.0318193;2.051;0;6
1.500034;0.0152058;0;-0.0205332;2.051;0;6
2.000003;0.0185616;0;-0.0115017;2.051;0;6
2.500030;-0.0160497;0;-0.00939935;2.051;0;6
3.000009;-0.00429243;0;0.00482349;2.051;0;6
3.500013;-0.0141354;0;0.0151142;2.051;0;6
4.000015;-0.0166002;0;-0.0731042;2.051;0;6
4.500008;0.000132973;0;-0.0636165;2.051;0;6
5.000038;-0.00135836;0;-0.052553;2.051;0;6
5.500038;0.00321643;0;-0.0656459;2.051;0;6
6.000010;-0.00859421;0;-0.062596;2.051;0;6
6.500012;0.0142651;0;-0.0519501;2.051;0;6
7.000030;-0.0130479;0;-0.090275;2.051;0;6
7.500012;-0.0310428;0;-0.0750358;2.051;0;6
8.000030;-0.0190899;0;-0.0680984;2.051;0;6
8.500022;-0.00941361;0;-0.0485092;2.051;0;6
9.000002;-0.0263386;0;-0.0843394;2.051;0;6
9.500027;0.0129789;0;-0.0585995;2.051;0;6
10.000030;-0.00465603;0;-0.0451846;2.051;0;6
10.500011;0.0250264;0;-0.0323692;2.051;0;6
11.000020;0.0178974;0;-0.0450584;2.051;0;6
11.500044;-0.00151491;0;-0.0776326;2.051;0;6
12.000031;-0.0114186;0;-0.090146;2.051;0;6
12.500009;-0.0187248;0;-0.0934228;2.051;0;6
13.000046;-0.0092854;0;-0.0960915;2.051;0;6
13.500005;-0.0119697;0;-0.0905522;2.051;0;6
14.000047;0.00518994;0;-0.014224;2.051;0;6
14.500016;0.00418233;0;-0.0611585;2.051;0;6
15.000038;-0.0053663;0;-0.118823;2.051;0;6
15.500026;0.0110922;0;-0.0578067;2.051;0;6
16.000025;-0.0166327;0;-0.0429794;2.051;0;6
16.500027;0.0010712;0;-0.0865662;2.051;0;6
17.000031;-0.0113883;0;-0.0147584;2.051;0;6
17.500028;-0.0734347;0;-0.113061;2.051;0;6
18.000025;0.0032067;0;-0.0508146;2.051;0;6
18.500042;0.00966013;0;-0.0865741;2.051;0;6
19.000038;-0.00272548;0;-0.0828095;2.051;0;6
19.500022;-0.00501548;0;-0.0447699;2.051;0;6
20.000044;0.00198081;0;-0.0531522;2.051;0;6
20.500043;0.0146335;0;-0.049531;2.051;0;6
21.000020;-0.0232822;0;-0.0572259;2.051;0;6
21.500016;0.000688566;0;-0.0948395;2.051;0;6
22.000031;-0.00495966;0;-0.104475;2.051;0;6
22.500038;0.0196783;0;-0.0293997;2.051;0;6
23.000010;0.0115897;0;-0.156457;2.051;0;6
23.500005;-0.0139604;0;-0.0882648;2.051;0;6
24.000029;0.0401623;0;0.00894817;2.051;0;6
24.500039;0.0301414;0;0.0122937;2.051;0;6
25.000012;-0.010933;0;-0.0359187;2.051;0;6
25.500034;0.0344089;0;-0.0261221;2.051;0;6
26.000044;-0.00608252;0;-0.0622479;2.051;0;6
26.500035;0.0213099;0;-0.0623326;2.051;0;6
27.000045;-0.00839534;0;-0.0460942;2.051;0;6
27.500028;-0.00376156;0;-0.0389593;2.051;0;6
28.000007;0.00125645;0;-0.049093;2.051;0;6
28.500010;-0.0138335;0;-0.0647641;2.051;0;6
29.000011;-0.0151226;0;-0.0758028;2.051;0;6
29.500010;-0.0118869;0;-0.0681145;2.051;0;6
30.000043;0.0267573;0;-0.0963648;2.051;0;6
30.500014;-0.00573201;0;-0.111747;2.051;0;6
31.000012;-0.00201954;0;-0.137536;2.051;0;6
31.500028;0.00507241;0;-0.110794;2.051;0;6
32.000040;-0.00109919;0;-0.0926537;2.051;0;6
32.500036;0.0111261;0;-0.0890297;2.051;0;6
33.000019;0.00747756;0;-0.08578;2.051;0;6
33.500006;-0.0253375;0;-0.0805608;2.051;0;6
34.000038;-0.00739236;0;-0.0388489;2.051;0;6
34.500017;0.00121651;0;-0.0613694;2.051;0;6
35.000013;0.000842523;0;-0.0526236;2.051;0;6
35.500011;-0.00381898;0;-0.0380359;2.051;0;6
36.000031;-0.00383897;0;-0.0452281;2.051;0;6
36.500010;0.012664;0;0.00637568;2.051;0;6
37.000040;-0.0055737;0;-0.0760681;2.051;0;6
37.500024;0.00655807;0;-0.0497897;2.051;0;6
38.000045;0.00525075;0;-0.0402732;2.051;0;6
38.500038;-0.0169443;0;0.0122339;2.051;0;6
39.000038;-0.00535142;0;-0.0132385;2.051;0;6
39.500012;-0.0245284;0;-0.0511956;2.051;0;6
40.000028;0.0233334;0;-0.022894;2.051;0;6
40.500005;0.00786536;0;-0.0410464;2.051;0;6
41.000030;-0.0386887;0;-0.0224214;2.051;0;6
41.500032;0.00685173;0;-0.0509594;2.051;0;6
42.000044;-0.0170095;0;-0.0736386;2.051;0;6
42.500013;0.00102387;0;-0.0356628;2.051;0;6
43.000017;-0.00634856;0;-0.0148748;2.051;0;6
43.500029;0.0034153;0;-0.00852168;2.051;0;6
44.000021;0.0287651;0;0.00485593;2.051;0;6
44.500003;0.0220565;0;-0.0854975;2.051;0;6
45.000028;0.0372143;0;-0.122909;2.051;0;6
45.500029;0.0469984;0;-0.0740738;2.051;0;6
46.000012;-0.0129402;0;-0.0834498;2.051;0;6
46.500001;0.00146966;0;-0.0343522;2.051;0;6
47.000022;-0.00494753;0;-0.0534629;2.051;0;6
47.500042;0.0172117;0;-0.0944547;2.051;0;6
48.000018;-0.00581196;0;-0.0562716;2.051;0;6
48.500025;0.0141053;0;-0.0562803;2.051;0;6
49.000018;-0.0140857;0;-0.0300977;2.051;0;6
49.500033;0.0106449;0;-0.0689224;2.051;0;6
50.000027;0.00773554;0;-0.0118272;2.051;0;6
50.500040;0.0110384;0;-0.0479613;2.051;0;6
51.000004;0.00399264;0;-0.0530593;2.051;0;6
51.500013;-0.0348956;0;-0.0154031;2.051;0;6
52.000012;0.0152953;0;-0.0369242;2.051;0;6
52.500046;-0.00135226;0;-0.0767816;2.051;0;6
53.000037;-0.00331987;0;-0.082315;2.051;0;6
53.500004;0.00886171;0;-0.050121;2.051;0;6
54.000037;-0.00503982;0;-0.0898631;2.051;0;6
54.500033;-0.0209443;0;-0.0648249;2.051;0;6
55.000001;-0.000294654;0;-0.0629304;2.051;0;6
55.500013;-0.00242992;0;-0.0866525;2.051;0;6
56.000042;-0.0154658;0;-0.0673245;2.051;0;6
56.500018;0.00329796;0;-0.0435933;2.051;0;6
57.000030;-0.0029668;0;-0.0895019;2.051;0;6
57.500021;0.00910004;0;-0.039857;2.051;0;6
58.000045;-0.0240084;0;-0.0363438;2.051;0;6
58.500041;0.0210758;0;-0.0371556;2.051;0;6
59.000041;0.0218231;0;-0.0502821;2.051;0;6
59.500004;-0.00408317;0;-0.00207273;2.051;0;6
60.000045;-0.000355137;0;-0.0758786;2.051;0;6
60.500028;0.0027513;0;-0.0646007;2.051;0;6
61.000033;-0.00414774;0;-0.021025;2.051;0;6
61.500045;-0.0202054;0;-0.0550732;2.051;0;6
62.000028;0.00186754;0;-0.0722972;2.051;0;6
62.500020;0.00204817;0;-0.0621749;2.051;0;6
63.000031;-0.0214269;0;-0.0177725;2.051;0;6
63.500045;-6.11531e-05;0;-0.00688502;2.051;0;6
64.000003;-0.0124956;0;-0.0285809;2.051;0;6
64.500029;0.00144388;0;-0.0579793;2.051;0;6
65.000033;0.00137131;0;-0.0720698;2.051;0;6
65.500043;0.00951971;0;-0.0898586;2.051;0;6
66.000038;-0.0101919;0;-0.0290643;2.051;0;6
66.500036;-0.0110669;0;-0.0265919;2.051;0;6
67.000010;0.0202871;0;-0.0373627;2.051;0;6
67.500018;-0.0154382;0;-0.0209642;2.051;0;6
68.000041;0.0107234;0;-0.0528263;2.051;0;6
68.500017;-0.0173861;0;-0.0109236;2.051;0;6
69.000030;0.00271714;0;-0.0484125;2.051;0;6
69.500024;0.00875332;0;-0.0292363;2.051;0;6
70.000028;0.00248812;0;-0.0590386;2.051;0;6
70.500032;-0.00011421;0;-0.0477617;2.051;0;6
71.000037;-0.0135567;0;-0.0518711;2.051;0;6
71.500025;0.0167955;0;-0.0377217;2.051;0;6
72.000014;-0.0133917;0;-0.028448;2.051;0;6
72.500012;-0.00371786;0;-0.0555598;2.051;0;6
73.000039;0.00351907;0;-0.070489;2.051;0;6
73.500002;0.00483504;0;-0.0490296;2.051;0;6
74.000008;-0.00728928;0;-0.0855822;2.051;0;6
74.500016;-0.00407922;0;-0.0518996;2.051;0;6
75.000017;-0.00760107;0;-0.0392142;2.051;0;6
75.500019;-0.0163372;0;-0.0720414;2.051;0;6
76.000019;-0.00171118;0;-0.0510083;2.051;0;6
76.500041;0.0102171;0;-0.0544013;2.051;0;6
77.000013;0.00456681;0;-0.0416385;2.051;0;6
77.500016;-0.00233594;0;-0.0403677;2.051;0;6
78.000013;-0.00408628;0;-0.0542736;2.051;0;6
78.500004;-0.0130388;0;-0.0791659;2.051;0;6
79.000021;-0.0047929;0;-0.0447081;2.051;0;6
79.500013;0.0142547;0;-0.0666731;2.051;0;6
80.000000;0.00229742;0;-0.0473432;2.051;0;6
80.500011;0.0111023;0;-0.0515881;2.051;0;6
81.000014;0.00922738;0;-0.00604169;2.051;0;6
81.500018;-0.000826218;0;-0.0848924;2.051;0;6
