time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;1.485;0;6
0.500011;-0.0138265;0;-0.0451808;1.485;0;6
1.000023;-0.0106876;0;-0.0252992;1.485;0;6
1.500034;0.000574811;0;-0.0263572;1.485;0;6
2.000003;0.0215167;0;-0.0174109;1.485;0;6
2.500030;-0.0279747;0;-0.0550008;1.485;0;6
3.000009;-0.00249321;0;-0.0828774;1.485;0;6
3.500013;-0.00415167;0;-0.0885158;1.485;0;6
4.000015;0.0026423;0;-0.101593;1.485;0;6
4.500008;0.00462181;0;-0.0943438;1.485;0;6
5.000038;0.00674349;0;-0.0585057;1.485;0;6
5.500038;0.00871299;0;-0.08216;1.485;0;6
6.000010;0.0013666;0;-0.0580112;1.485;0;6
6.500012;0.0149953;0;-0.0683936;1.485;0;6
7.000030;-0.0123539;0;-0.0777874;1.485;0;6
7.500012;-0.0173946;0;-0.070238;1.485;0;6
8.000030;0.00924338;0;-0.0656365;1.485;0;6
8.500022;0.0105579;0;-0.0993677;1.485;0;6
9.000002;-0.0347826;0;-0.0778039;1.485;0;6
9.500027;-0.0118014;0;-0.0783233;1.485;0;6
10.000030;-0.0109653;0;-0.109146;1.485;0;6
10.500011;0.00564976;0;-0.0994083;1.485;0;6
11.000020;0.0270095;0;-0.117618;1.485;0;6
11.500044;0.00484486;0;-0.0726105;1.485;0;6
12.000031;-0.00299898;0;-0.106078;1.485;0;6
12.500009;-0.0235865;0;-0.100476;1.485;0;6
13.000046;-0.0204619;0;-0.102882;1.485;0;6
13.500005;-0.0350181;0;-0.103237;1.485;0;6
14.000047;-0.00753837;0;-0.105807;1.485;0;6
14.500016;-0.0180879;0;-0.122148;1.485;0;6
15.000038;-0.0163573;0;-0.094186;1.485;0;6
15.500026;-0.00560117;0;-0.110324;1.485;0;6
16.000025;-0.00713047;0;-0.12568;1.485;0;6
16.500027;0.00509895;0;-0.109616;1.485;0;6
17.000031;-0.0129129;0;-0.0732939;1.485;0;6
17.500028;-0.0654247;0;-0.110248;1.485;0;6
18.000025;0.0155471;0;-0.123604;1.485;0;6
18.500042;0.0187871;0;-0.0878104;1.485;0;6
