time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;6.01;0;6
0.500011;-0.000370316;0;0.00527767;6.01;0;6
1.000023;0.00041708;0;-0.00189272;6.01;0;6
1.500034;-0.00227792;0;-0.00100741;6.01;0;6
2.000003;-0.00137514;0;-0.000978793;6.01;0;6
2.500030;-0.000831838;0;0.000533351;6.01;0;6
3.000009;-0.000297544;0;-0.000769216;6.01;0;6
3.500013;0.00145208;0;0.00166797;6.01;0;6
4.000015;0.000470865;0;0.000116758;6.01;0;6
4.500008;0.000852383;0;0.000860519;6.01;0;6
5.000038;-0.000531821;0;-0.000639873;6.01;0;6
5.500038;-0.00011981;0;0.000287432;6.01;0;6
6.000010;-0.00103126;0;-0.00136117;6.01;0;6
6.500012;-0.000805784;0;-0.000573118;6.01;0;6
7.000030;-0.000495687;0;-0.000153045;6.01;0;6
7.500012;0.000774107;0;0.000634441;6.01;0;6
8.000030;0.00171499;0;0.00303347;6.01;0;6
8.500022;0.00111566;0;0.000940079;6.01;0;6
9.000002;8.2882e-05;0;-0.000465671;6.01;0;6
9.500027;-0.000579063;0;-0.00096981;6.01;0;6
10.000030;-6.25927e-05;0;-1.73237e-05;6.01;0;6
10.500011;-0.000485682;0;-0.000926939;6.01;0;6
11.000020;-0.0010485;0;-0.00113689;6.01;0;6
11.500044;-0.00109838;0;-0.00103049;6.01;0;6
12.000031;-0.000204454;0;-0.000664568;6.01;0;6
12.500009;-0.000333079;0;-0.00104817;6.01;0;6
13.000046;-0.000293374;0;-0.000392624;6.01;0;6
13.500005;-0.00115092;0;-0.00258008;6.01;0;6
14.000047;0.000270551;0;0.000260704;6.01;0;6
14.500016;-7.86638e-05;0;0.000154626;6.01;0;6
15.000038;-0.000803931;0;-0.00182513;6.01;0;6
15.500026;0.00122394;0;0.00197078;6.01;0;6
16.000025;-0.000273793;0;0.000173986;6.01;0;6
16.500027;-7.78569e-05;0;-0.000485372;6.01;0;6
17.000031;-0.00126106;0;-0.00267602;6.01;0;6
17.500028;-0.00125518;0;-0.00155104;6.01;0;6
18.000025;0.000478126;0;0.000561459;6.01;0;6
18.500042;0.000902264;0;0.0023026;6.01;0;6
19.000038;0.000401352;0;0.000353255;6.01;0;6
19.500022;-0.000824214;0;-0.000865779;6.01;0;6
20.000044;0.000402373;0;0.000193984;6.01;0;6
20.500043;0.000414504;0;0.000967807;6.01;0;6
21.000020;-0.000278468;0;-0.000627118;6.01;0;6
21.500016;0.000294265;0;0.00119431;6.01;0;6
22.000031;-5.10504e-05;0;-0.000820819;6.01;0;6
22.500038;0.00015151;0;0.00014355;6.01;0;6
23.000010;-0.000731415;0;-0.00165718;6.01;0;6
23.500005;-0.00092289;0;-0.00115203;6.01;0;6
24.000029;0.000805564;0;0.00158672;6.01;0;6
24.500039;-0.000808148;0;-0.000992682;6.01;0;6
25.000012;0.00050008;0;0.00126397;6.01;0;6
25.500034;-8.37299e-05;0;-0.000847103;6.01;0;6
26.000044;-4.38671e-05;0;-0.000119306;6.01;0;6
26.500035;-0.0014205;0;-0.00240435;6.01;0;6
27.000045;-0.000146086;0;2.54348e-05;6.01;0;6
27.500028;0.00129691;0;0.00161634;6.01;0;6
28.000007;0.000407978;0;-0.000775932;6.01;0;6
28.500010;0.000326679;0;3.22835e-05;6.01;0;6
29.000011;-0.00195909;0;-0.00304972;6.01;0;6
29.500010;0.000423293;0;0.000946753;6.01;0;6
30.000043;-7.90091e-06;0;0.000238947;6.01;0;6
30.500014;-0.000500755;0;0.00072888;6.01;0;6
31.000012;-0.000205252;0;-0.000568536;6.01;0;6
31.500028;0.000269426;0;-0.000372716;6.01;0;6
32.000040;-0.000368836;0;0.000107091;6.01;0;6
32.500036;0.000581889;0;0.00107713;6.01;0;6
33.000019;-0.000344177;0;-8.01687e-05;6.01;0;6
33.500006;0.000473187;0;0.000617271;6.01;0;6
34.000038;0.000275737;0;-0.000288551;6.01;0;6
34.500017;-0.00170181;0;-0.0040456;6.01;0;6
35.000013;-0.000384847;0;-0.000853389;6.01;0;6
35.500011;0.000306583;0;0.00113448;6.01;0;6
36.000031;-1.10313e-05;0;0.000277758;6.01;0;6
36.500010;-0.00118354;0;-0.00141172;6.01;0;6
37.000040;-0.000135857;0;0.000108077;6.01;0;6
37.500024;0.000168742;0;0.00110113;6.01;0;6
38.000045;-4.42306e-05;0;0.000492626;6.01;0;6
38.500038;-5.44051e-05;0;-0.000904601;6.01;0;6
39.000038;1.42612e-05;0;0.00033848;6.01;0;6
39.500012;0.000714414;0;0.00134676;6.01;0;6
40.000028;0.000526743;0;0.00130904;6.01;0;6
40.500005;-4.38354e-05;0;-0.000315536;6.01;0;6
41.000030;-0.000175271;0;-5.22849e-05;6.01;0;6
41.500032;0.00118605;0;0.0017111;6.01;0;6
42.000044;0.000255764;0;-0.00051975;6.01;0;6
42.500013;0.00113447;0;0.00170428;6.01;0;6
43.000017;0.00076157;0;0.000697279;6.01;0;6
43.500029;-0.000398283;0;-0.000870638;6.01;0;6
44.000021;-0.00012862;0;-0.00118133;6.01;0;6
44.500003;0.000445091;0;0.00086683;6.01;0;6
45.000028;5.14611e-05;0;0.00026427;6.01;0;6
45.500029;-0.00129027;0;-0.0038788;6.01;0;6
46.000012;-0.000564646;0;-0.000836298;6.01;0;6
46.500001;-0.000101457;0;-0.00101904;6.01;0;6
47.000022;0.00132647;0;0.00222165;6.01;0;6
47.500042;0.00116024;0;0.00246927;6.01;0;6
48.000018;0.00282947;0;0.00488453;6.01;0;6
48.500025;1.169e-05;0;-0.000469856;6.01;0;6
49.000018;0.000855619;0;0.00109136;6.01;0;6
49.500033;-0.000862076;0;-0.00256659;6.01;0;6
50.000027;-0.000187268;0;-0.000128193;6.01;0;6
50.500040;-0.000216822;0;-0.000650533;6.01;0;6
