time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;-4.596;0;6
0.500011;0.0376818;0;0.0116846;-4.596;0;6
1.000023;0.00134292;0;-0.00911937;-4.596;0;6
1.500034;0.0113859;0;0.00657855;-4.596;0;6
2.000003;0.0209048;0;-0.00316687;-4.596;0;6
2.500030;0.00350297;0;0.00240824;-4.596;0;6
3.000009;-0.00688085;0;-0.0199643;-4.596;0;6
3.500013;-0.00584426;0;-0.0152291;-4.596;0;6
4.000015;-0.00653657;0;0.0164974;-4.596;0;6
4.500008;0.00451493;0;0.00341408;-4.596;0;6
5.000038;-0.0134585;0;0.000941549;-4.596;0;6
5.500038;-0.00328013;0;0.0173859;-4.596;0;6
6.000010;0.0158177;0;0.0102159;-4.596;0;6
6.500012;-0.0101646;0;0.0107185;-4.596;0;6
7.000030;-0.00725684;0;0.00101153;-4.596;0;6
7.500012;0.0279838;0;-0.00781144;-4.596;0;6
8.000030;-0.00284461;0;-0.016513;-4.596;0;6
8.500022;-0.0243937;0;-0.0247464;-4.596;0;6
9.000002;0.00905978;0;0.000595546;-4.596;0;6
9.500027;-0.0254621;0;-0.00779009;-4.596;0;6
10.000030;0.0139723;0;-0.00444262;-4.596;0;6
10.500011;-0.00402621;0;-0.010199;-4.596;0;6
11.000020;0.00715857;0;0.0148389;-4.596;0;6
11.500044;-0.0144531;0;0.0107378;-4.596;0;6
12.000031;0.0111131;0;0.00623521;-4.596;0;6
12.500009;0.0136942;0;0.00376045;-4.596;0;6
13.000046;-0.0181953;0;0.00749305;-4.596;0;6
13.500005;-0.00361475;0;-0.0002558;-4.596;0;6
14.000047;0.0187827;0;0.017656;-4.596;0;6
14.500016;-0.00168905;0;-0.0176964;-4.596;0;6
15.000038;0.00781313;0;-0.0138875;-4.596;0;6
15.500026;0.0153057;0;-0.00722272;-4.596;0;6
16.000025;0.000245098;0;-0.000509474;-4.596;0;6
16.500027;-0.00571937;0;-0.0166041;-4.596;0;6
17.000031;0.0105422;0;-0.00360244;-4.596;0;6
17.500028;-0.00700931;0;0.0109712;-4.596;0;6
18.000025;-0.0322078;0;-0.0043675;-4.596;0;6
18.500042;0.0167117;0;0.00325869;-4.596;0;6
19.000038;-6.35868e-06;0;0.00293385;-4.596;0;6
19.500022;0.0111988;0;-0.0159205;-4.596;0;6
20.000044;-0.00108241;0;-0.00816437;-4.596;0;6
20.500043;0.00276802;0;0.00669423;-4.596;0;6
21.000020;0.00950769;0;0.0252006;-4.596;0;6
21.500016;-0.00598955;0;-0.00370007;-4.596;0;6
22.000031;0.0171066;0;-0.00689396;-4.596;0;6
22.500038;0.0149611;0;-0.0102013;-4.596;0;6
23.000010;-0.0179957;0;-0.000609213;-4.596;0;6
23.500005;-0.00832144;0;-0.00460475;-4.596;0;6
24.000029;0.0106672;0;0.015788;-4.596;0;6
24.500039;0.0119958;0;-0.0288233;-4.596;0;6
25.000012;-0.00457783;0;0.00772583;-4.596;0;6
25.500034;-0.00497305;0;0.000794894;-4.596;0;6
26.000044;0.000442366;0;0.0108684;-4.596;0;6
26.500035;0.0140948;0;-0.00782693;-4.596;0;6
27.000045;-0.00288227;0;0.0102489;-4.596;0;6
27.500028;-0.0138703;0;-0.003663;-4.596;0;6
28.000007;-0.00197466;0;-0.000442152;-4.596;0;6
28.500010;0.00254397;0;-0.000725291;-4.596;0;6
29.000011;-0.0179828;0;-0.00725039;-4.596;0;6
29.500010;0.00567959;0;-0.013281;-4.596;0;6
30.000043;-0.00606646;0;-0.00677453;-4.596;0;6
30.500014;0.000319196;0;-0.0191847;-4.596;0;6
31.000012;-0.00376771;0;0.00819295;-4.596;0;6
31.500028;0.0054528;0;-0.00824186;-4.596;0;6
32.000040;0.00787526;0;0.0159267;-4.596;0;6
32.500036;-0.00750767;0;0.009798;-4.596;0;6
33.000019;0.0219358;0;-0.0024518;-4.596;0;6
33.500006;0.00875826;0;0.00198833;-4.596;0;6
34.000038;-0.00180255;0;-0.00853288;-4.596;0;6
34.500017;0.00218922;0;0.00914007;-4.596;0;6
35.000013;-0.0283829;0;-0.00727278;-4.596;0;6
35.500011;0.0014063;0;0.00719847;-4.596;0;6
36.000031;0.0356647;0;-0.000237865;-4.596;0;6
36.500010;0.00485527;0;-0.00630852;-4.596;0;6
37.000040;-0.0105183;0;0.00123873;-4.596;0;6
37.500024;-0.00627169;0;0.00632384;-4.596;0;6
38.000045;0.00772304;0;0.0141759;-4.596;0;6
38.500038;0.00327311;0;-0.0020156;-4.596;0;6
39.000038;-0.00683523;0;0.00327927;-4.596;0;6
39.500012;-0.00699959;0;-0.0112017;-4.596;0;6
40.000028;0.0174016;0;-0.00166315;-4.596;0;6
40.500005;0.00334292;0;0.00284682;-4.596;0;6
41.000030;-0.0239789;0;-0.00560309;-4.596;0;6
41.500032;-0.00458319;0;-0.00448455;-4.596;0;6
42.000044;-0.00205832;0;0.0139683;-4.596;0;6
42.500013;-0.0087964;0;-0.00047001;-4.596;0;6
43.000017;0.00894274;0;-0.0160348;-4.596;0;6
43.500029;0.0388531;0;0.0248496;-4.596;0;6
44.000021;0.00315055;0;-0.0121528;-4.596;0;6
44.500003;-0.00609419;0;-0.0157438;-4.596;0;6
45.000028;0.000469463;0;0.00735562;-4.596;0;6
45.500029;0.0125943;0;-0.0195388;-4.596;0;6
46.000012;0.0261532;0;0.00217683;-4.596;0;6
46.500001;-0.0148625;0;0.00653917;-4.596;0;6
47.000022;0.0143639;0;0.0292035;-4.596;0;6
47.500042;0.00841352;0;-0.0015654;-4.596;0;6
48.000018;0.00568975;0;-0.00877021;-4.596;0;6
48.500025;0.00303975;0;-0.00991858;-4.596;0;6
49.000018;0.017158;0;-0.00290299;-4.596;0;6
49.500033;0.00515607;0;0.0320327;-4.596;0;6
50.000027;-0.0186637;0;0.00631508;-4.596;0;6
50.500040;-0.0100799;0;-0.00976692;-4.596;0;6
51.000004;0.00722257;0;-0.0150397;-4.596;0;6
51.500013;0.00501797;0;-0.00565532;-4.596;0;6
52.000012;-0.00575884;0;0.012343;-4.596;0;6
52.500046;-0.00278879;0;0.0101554;-4.596;0;6
53.000037;0.00737406;0;0.0146853;-4.596;0;6
53.500004;-0.0248161;0;0.00343575;-4.596;0;6
54.000037;-0.0147049;0;-0.0260051;-4.596;0;6
54.500033;0.0253933;0;0.0011621;-4.596;0;6
55.000001;0.00870546;0;0.0181331;-4.596;0;6
55.500013;0.000200597;0;-0.00316922;-4.596;0;6
