time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;2.616;0;6
0.500011;-0.0129342;0;-0.0105755;2.616;0;6
1.000023;0.0126447;0;-0.0336774;2.616;0;6
1.500034;0.0121509;0;-0.00935944;2.616;0;6
2.000003;0.00469253;0;-0.0110497;2.616;0;6
2.500030;-0.0175487;0;0.00771538;2.616;0;6
3.000009;-0.00364932;0;0.00318881;2.616;0;6
3.500013;-0.00260416;0;0.0163357;2.616;0;6
4.000015;-0.0194511;0;0.0269178;2.616;0;6
4.500008;0.00277593;0;-0.00515896;2.616;0;6
5.000038;-0.00339814;0;-0.0683924;2.616;0;6
5.500038;-0.00868457;0;-0.0116865;2.616;0;6
6.000010;-0.00224193;0;-0.0466051;2.616;0;6
6.500012;0.00891118;0;-0.0562116;2.616;0;6
7.000030;-0.0226243;0;-0.026128;2.616;0;6
7.500012;0.0158151;0;-0.0330932;2.616;0;6
8.000030;-0.0310104;0;-0.00264245;2.616;0;6
8.500022;-0.012852;0;-0.00743712;2.616;0;6
9.000002;-0.00567021;0;-0.00788255;2.616;0;6
9.500027;0.0410175;0;0.000850351;2.616;0;6
10.000030;-0.0231959;0;-0.00330697;2.616;0;6
10.500011;0.0178656;0;-0.0307989;2.616;0;6
11.000020;-0.00222409;0;-0.0118134;2.616;0;6
11.500044;-0.0169223;0;-0.00260409;2.616;0;6
12.000031;-0.01135;0;-0.0168099;2.616;0;6
12.500009;-0.0233354;0;-0.00136238;2.616;0;6
13.000046;0.0198289;0;0.00744918;2.616;0;6
13.500005;-0.0046809;0;0.00872615;2.616;0;6
14.000047;0.0233126;0;0.00915921;2.616;0;6
14.500016;0.00500607;0;-0.0226058;2.616;0;6
15.000038;0.0227012;0;-0.0226925;2.616;0;6
15.500026;-0.0226415;0;0.0279132;2.616;0;6
16.000025;-0.023524;0;0.0197422;2.616;0;6
16.500027;-0.0296469;0;0.0142683;2.616;0;6
17.000031;-0.024584;0;-0.0112085;2.616;0;6
17.500028;-0.0409535;0;-0.00719967;2.616;0;6
18.000025;0.0131373;0;-0.00805726;2.616;0;6
18.500042;0.0176297;0;-0.0531438;2.616;0;6
19.000038;-0.0087513;0;0.00555954;2.616;0;6
19.500022;-0.0321912;0;-0.00408911;2.616;0;6
20.000044;0.00081455;0;-0.0234581;2.616;0;6
20.500043;-0.00840484;0;-0.0521798;2.616;0;6
21.000020;-0.00145939;0;-0.00484737;2.616;0;6
21.500016;-0.0296762;0;-0.000125952;2.616;0;6
22.000031;-0.00194355;0;-0.0329134;2.616;0;6
22.500038;0.0267341;0;-0.0333375;2.616;0;6
23.000010;-0.0039588;0;-0.0271646;2.616;0;6
23.500005;0.0253381;0;-0.0141215;2.616;0;6
24.000029;0.0267464;0;-0.0152459;2.616;0;6
24.500039;0.0145671;0;-0.01997;2.616;0;6
25.000012;-0.00564529;0;-0.0262574;2.616;0;6
25.500034;0.0255127;0;-0.00717593;2.616;0;6
26.000044;-0.00927781;0;-0.055032;2.616;0;6
26.500035;0.0248705;0;-0.0260309;2.616;0;6
27.000045;0.0104168;0;-0.0238946;2.616;0;6
27.500028;-0.0335165;0;-0.0113369;2.616;0;6
28.000007;-0.00616298;0;-0.0753859;2.616;0;6
28.500010;0.002519;0;-0.0209556;2.616;0;6
29.000011;-0.0159915;0;-0.0514913;2.616;0;6
29.500010;-0.00328911;0;-0.0889107;2.616;0;6
30.000043;-0.00487042;0;-0.125307;2.616;0;6
30.500014;0.00980573;0;-0.0630421;2.616;0;6
31.000012;0.00386167;0;-0.0664096;2.616;0;6
31.500028;0.0104007;0;-0.0389342;2.616;0;6
32.000040;-0.00599152;0;-0.0202684;2.616;0;6
32.500036;0.0260883;0;0.0411677;2.616;0;6
33.000019;-0.00537482;0;-0.0515995;2.616;0;6
33.500006;-0.0169408;0;-0.0267944;2.616;0;6
34.000038;-0.0469141;0;-0.0475373;2.616;0;6
34.500017;0.00382152;0;-0.0530473;2.616;0;6
35.000013;0.0105234;0;-0.0495805;2.616;0;6
