time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;5.162;0;6
0.500011;0.0292359;0;0.0258842;5.162;0;6
1.000023;-0.00350266;0;4.69202e-05;5.162;0;6
1.500034;-0.00363092;0;0.00272869;5.162;0;6
2.000003;-0.0111075;0;-0.00844157;5.162;0;6
2.500030;-0.00313954;0;-0.00303654;5.162;0;6
3.000009;0.0046043;0;-0.0102776;5.162;0;6
3.500013;0.00526739;0;0.010853;5.162;0;6
4.000015;0.00505138;0;-0.010614;5.162;0;6
4.500008;0.00129257;0;0.00865886;5.162;0;6
5.000038;-0.0119576;0;0.0134548;5.162;0;6
5.500038;-0.00748321;0;-0.00700103;5.162;0;6
6.000010;-0.0131899;0;0.00355569;5.162;0;6
6.500012;-0.00686078;0;0.0203186;5.162;0;6
7.000030;0.00287905;0;-0.0261019;5.162;0;6
7.500012;-0.000712512;0;0.00270346;5.162;0;6
8.000030;0.00694723;0;0.00934364;5.162;0;6
8.500022;0.00882581;0;-0.00149406;5.162;0;6
9.000002;-0.00756636;0;0.00242088;5.162;0;6
9.500027;0.00240684;0;0.00238185;5.162;0;6
10.000030;0.00979513;0;-0.00361293;5.162;0;6
10.500011;0.011846;0;-0.00518911;5.162;0;6
11.000020;-0.00512531;0;-0.0179312;5.162;0;6
11.500044;0.00699071;0;-0.00877748;5.162;0;6
12.000031;-0.00645345;0;-0.00564551;5.162;0;6
12.500009;-0.00495966;0;0.00712751;5.162;0;6
13.000046;-0.0103472;0;0.00116776;5.162;0;6
13.500005;-0.00642971;0;0.00472118;5.162;0;6
14.000047;0.00347122;0;-0.000245653;5.162;0;6
14.500016;-0.00764327;0;-0.00656218;5.162;0;6
15.000038;0.00680856;0;0.00837109;5.162;0;6
15.500026;0.00880583;0;0.00907746;5.162;0;6
16.000025;-0.00833981;0;0.00323704;5.162;0;6
16.500027;-0.00387938;0;-0.00510162;5.162;0;6
17.000031;-0.00508274;0;-0.000548796;5.162;0;6
17.500028;0.00288587;0;-0.00512168;5.162;0;6
18.000025;0.00848847;0;0.0115027;5.162;0;6
18.500042;0.0106225;0;0.00476213;5.162;0;6
19.000038;0.00713205;0;2.99343e-05;5.162;0;6
19.500022;0.00378766;0;-0.0122257;5.162;0;6
20.000044;0.0106244;0;0.0023141;5.162;0;6
20.500043;0.00651987;0;0.0158572;5.162;0;6
21.000020;0.00943419;0;0.00977722;5.162;0;6
21.500016;-0.00971546;0;-0.0132506;5.162;0;6
22.000031;0.000391136;0;0.0101121;5.162;0;6
22.500038;0.017537;0;-0.00386019;5.162;0;6
23.000010;-0.00579125;0;0.0138027;5.162;0;6
23.500005;-0.00453844;0;-0.0186319;5.162;0;6
24.000029;-0.0191139;0;0.0262948;5.162;0;6
24.500039;-0.00452816;0;-0.0234131;5.162;0;6
25.000012;0.00452906;0;-0.00932838;5.162;0;6
25.500034;0.0033597;0;-0.0093359;5.162;0;6
26.000044;0.00454153;0;0.0217302;5.162;0;6
26.500035;0.00322349;0;-0.00833128;5.162;0;6
27.000045;0.00163695;0;0.00888453;5.162;0;6
27.500028;0.000325742;0;0.00705256;5.162;0;6
28.000007;-0.00341336;0;-0.0035605;5.162;0;6
28.500010;0.00483572;0;0.00383203;5.162;0;6
29.000011;-0.011455;0;0.000586206;5.162;0;6
29.500010;0.00160925;0;0.00338596;5.162;0;6
30.000043;0.00212817;0;0.00572267;5.162;0;6
30.500014;0.0102025;0;-0.00956848;5.162;0;6
31.000012;-0.00737359;0;0.00922319;5.162;0;6
31.500028;0.00773534;0;0.00470811;5.162;0;6
32.000040;-0.0140997;0;0.0152574;5.162;0;6
32.500036;0.01363;0;-0.0143345;5.162;0;6
33.000019;-0.00631174;0;0.00429945;5.162;0;6
33.500006;-0.00500719;0;-0.00453414;5.162;0;6
34.000038;-0.00541469;0;-0.00645971;5.162;0;6
34.500017;-0.03934;0;0.00490382;5.162;0;6
35.000013;0.0167446;0;0.0060093;5.162;0;6
35.500011;-0.00677931;0;0.0234819;5.162;0;6
36.000031;-0.00625209;0;0.00183029;5.162;0;6
36.500010;-0.01552;0;0.00532161;5.162;0;6
37.000040;0.0019761;0;-0.00940701;5.162;0;6
37.500024;0.000141743;0;0.017139;5.162;0;6
38.000045;-0.00222323;0;0.0110936;5.162;0;6
38.500038;-0.00465146;0;-0.0187914;5.162;0;6
39.000038;0.00543788;0;0.00385616;5.162;0;6
39.500012;-0.00506325;0;-0.0114863;5.162;0;6
40.000028;0.0252434;0;0.0158025;5.162;0;6
40.500005;0.00527766;0;0.00145701;5.162;0;6
41.000030;0.0248152;0;-0.00774219;5.162;0;6
41.500032;0.00729726;0;-0.00746992;5.162;0;6
42.000044;-0.00896413;0;0.00392918;5.162;0;6
42.500013;0.00851948;0;0.000339214;5.162;0;6
43.000017;-0.00328623;0;0.00646039;5.162;0;6
43.500029;-0.00513963;0;0.000415649;5.162;0;6
44.000021;-0.00304574;0;-0.0060065;5.162;0;6
44.500003;0.0072106;0;-0.0019758;5.162;0;6
45.000028;-0.00279546;0;-0.00923523;5.162;0;6
45.500029;-0.00262388;0;-0.0211454;5.162;0;6
46.000012;0.00343714;0;0.0021164;5.162;0;6
46.500001;0.0078132;0;-0.0114872;5.162;0;6
47.000022;0.00641879;0;-0.0310801;5.162;0;6
