time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;-0.919;0;6
0.500011;0.00823456;0;-0.0920629;-0.919;0;6
1.000023;0.0334092;0;-0.156232;-0.919;0;6
1.500034;0.00890909;0;-0.152618;-0.919;0;6
2.000003;-0.0264298;0;-0.142745;-0.919;0;6
2.500030;9.18586e-05;0;-0.0995326;-0.919;0;6
3.000009;-0.00658807;0;-0.142712;-0.919;0;6
3.500013;-0.00420179;0;-0.130142;-0.919;0;6
4.000015;-0.0052087;0;-0.102225;-0.919;0;6
4.500008;0.00451698;0;-0.0808414;-0.919;0;6
5.000038;0.00414774;0;-0.0800253;-0.919;0;6
5.500038;-0.0142526;0;-0.0545925;-0.919;0;6
6.000010;-0.00121968;0;-0.0477966;-0.919;0;6
6.500012;-0.0242069;0;-0.0588593;-0.919;0;6
7.000030;-0.00806868;0;-0.0546131;-0.919;0;6
7.500012;0.0217108;0;-0.131015;-0.919;0;6
8.000030;0.00518183;0;-0.0740885;-0.919;0;6
8.500022;-0.00114798;0;-0.0638814;-0.919;0;6
9.000002;0.00481186;0;-0.0701318;-0.919;0;6
9.500027;0.00270365;0;-0.0696909;-0.919;0;6
10.000030;-0.0253126;0;-0.0994165;-0.919;0;6
10.500011;0.00995733;0;-0.0694611;-0.919;0;6
11.000020;-0.00355845;0;-0.0383946;-0.919;0;6
11.500044;0.0441562;0;-0.100203;-0.919;0;6
12.000031;0.016629;0;-0.0583177;-0.919;0;6
12.500009;-0.00650243;0;-0.067462;-0.919;0;6
13.000046;0.00276546;0;-0.055998;-0.919;0;6
13.500005;0.0141415;0;-0.0766063;-0.919;0;6
14.000047;0.0124325;0;-0.0809986;-0.919;0;6
14.500016;0.00660499;0;-0.105367;-0.919;0;6
15.000038;0.0163125;0;-0.0550387;-0.919;0;6
15.500026;-0.0187588;0;-0.0993785;-0.919;0;6
16.000025;0.0107589;0;-0.0667156;-0.919;0;6
16.500027;0.00259195;0;-0.0732105;-0.919;0;6
17.000031;-0.0117894;0;-0.0799753;-0.919;0;6
17.500028;0.0253009;0;-0.0607428;-0.919;0;6
18.000025;0.0180772;0;-0.0978556;-0.919;0;6
18.500042;0.00821831;0;-0.0757601;-0.919;0;6
19.000038;0.00167621;0;-0.0803292;-0.919;0;6
19.500022;-0.00334469;0;-0.079133;-0.919;0;6
20.000044;-0.0172726;0;-0.0729788;-0.919;0;6
20.500043;-0.00535704;0;-0.0556856;-0.919;0;6
21.000020;0.00535045;0;-0.0475766;-0.919;0;6
21.500016;0.0107747;0;-0.0994269;-0.919;0;6
22.000031;0.0141815;0;-0.0544704;-0.919;0;6
22.500038;-0.0240665;0;-0.0884005;-0.919;0;6
23.000010;0.00538321;0;-0.0779082;-0.919;0;6
23.500005;0.0199452;0;-0.102666;-0.919;0;6
24.000029;-0.0237117;0;-0.0622969;-0.919;0;6
24.500039;-0.00400863;0;-0.0989466;-0.919;0;6
25.000012;0.013875;0;-0.0889731;-0.919;0;6
25.500034;0.000454523;0;-0.0799037;-0.919;0;6
26.000044;0.0215074;0;-0.0623691;-0.919;0;6
26.500035;0.0148463;0;-0.0658124;-0.919;0;6
27.000045;0.00219797;0;-0.100203;-0.919;0;6
27.500028;0.0360323;0;-0.0843639;-0.919;0;6
28.000007;0.00573607;0;-0.0814641;-0.919;0;6
28.500010;0.0148921;0;-0.105162;-0.919;0;6
29.000011;-0.00576586;0;-0.0646042;-0.919;0;6
29.500010;-0.00287176;0;-0.0990857;-0.919;0;6
30.000043;-0.017724;0;-0.077187;-0.919;0;6
30.500014;0.0137001;0;-0.0825653;-0.919;0;6
31.000012;-0.0142651;0;-0.0746569;-0.919;0;6
31.500028;-0.00856157;0;-0.0698365;-0.919;0;6
32.000040;0.000724051;0;-0.102508;-0.919;0;6
32.500036;0.00706716;0;-0.0668804;-0.919;0;6
33.000019;-0.00464965;0;-0.101483;-0.919;0;6
33.500006;-0.00596251;0;-0.0979832;-0.919;0;6
34.000038;-0.00370434;0;-0.0479301;-0.919;0;6
34.500017;-0.0102243;0;-0.0858476;-0.919;0;6
35.000013;-0.0102303;0;-0.0985076;-0.919;0;6
35.500011;0.0224546;0;-0.0567052;-0.919;0;6
36.000031;-0.00858729;0;-0.0709455;-0.919;0;6
36.500010;-0.00367913;0;-0.0707109;-0.919;0;6
37.000040;0.00615558;0;-0.0874596;-0.919;0;6
37.500024;0.00700207;0;-0.106927;-0.919;0;6
38.000045;-0.0139651;0;-0.090961;-0.919;0;6
38.500038;-0.0107864;0;-0.0760421;-0.919;0;6
39.000038;-0.0148476;0;-0.0642248;-0.919;0;6
39.500012;0.00966647;0;-0.0677489;-0.919;0;6
40.000028;-0.00124642;0;-0.100873;-0.919;0;6
40.500005;-0.000750128;0;-0.0909658;-0.919;0;6
41.000030;-0.0220905;0;-0.0859981;-0.919;0;6
41.500032;-0.0192015;0;-0.0846948;-0.919;0;6
42.000044;-0.0035837;0;-0.0955243;-0.919;0;6
42.500013;0.00740827;0;-0.131492;-0.919;0;6
43.000017;-0.00396441;0;-0.128263;-0.919;0;6
43.500029;-0.0138675;0;-0.0854226;-0.919;0;6
44.000021;0.0233021;0;-0.11147;-0.919;0;6
44.500003;0.00852987;0;-0.105334;-0.919;0;6
45.000028;-0.012097;0;-0.0595165;-0.919;0;6
45.500029;-0.00781193;0;-0.0693961;-0.919;0;6
46.000012;0.0138056;0;-0.0739028;-0.919;0;6
46.500001;-0.0112161;0;-0.104615;-0.919;0;6
47.000022;0.00196647;0;-0.100021;-0.919;0;6
47.500042;-0.00905479;0;-0.071689;-0.919;0;6
48.000018;0.0172435;0;-0.096822;-0.919;0;6
48.500025;0.00617491;0;-0.080129;-0.919;0;6
49.000018;0.019153;0;-0.0562629;-0.919;0;6
49.500033;-0.0122031;0;-0.0867644;-0.919;0;6
50.000027;0.00171134;0;-0.0820539;-0.919;0;6
50.500040;-0.0235452;0;-0.0864089;-0.919;0;6
51.000004;-0.00106892;0;-0.081061;-0.919;0;6
51.500013;0.00330431;0;-0.0572462;-0.919;0;6
52.000012;0.0112441;0;-0.114507;-0.919;0;6
52.500046;0.00036979;0;-0.0860016;-0.919;0;6
53.000037;-0.00992195;0;-0.0652757;-0.919;0;6
53.500004;-0.00641935;0;-0.102078;-0.919;0;6
54.000037;0.0181316;0;-0.0692542;-0.919;0;6
54.500033;0.00120526;0;-0.0485694;-0.919;0;6
55.000001;0.00571115;0;-0.0409056;-0.919;0;6
55.500013;0.00494605;0;-0.0743168;-0.919;0;6
56.000042;0.0355903;0;-0.112217;-0.919;0;6
56.500018;0.00334666;0;-0.0728213;-0.919;0;6
57.000030;-0.00127972;0;-0.0894034;-0.919;0;6
57.500021;-0.0113784;0;-0.0903817;-0.919;0;6
