time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;4.313;0;6
0.500011;0.0497597;0;0.0196833;4.313;0;6
1.000023;-0.0094687;0;0.0058584;4.313;0;6
1.500034;-0.00385023;0;-0.0212991;4.313;0;6
2.000003;-0.00751282;0;0.00422051;4.313;0;6
2.500030;-0.00451528;0;0.0020907;4.313;0;6
3.000009;-0.00651964;0;-0.00269583;4.313;0;6
3.500013;0.00273318;0;-0.00538696;4.313;0;6
4.000015;0.00518683;0;-0.00362246;4.313;0;6
4.500008;0.011537;0;-0.00740084;4.313;0;6
5.000038;-0.018815;0;0.0082683;4.313;0;6
5.500038;0.00166708;0;0.00305347;4.313;0;6
6.000010;-0.00920803;0;0.00196863;4.313;0;6
6.500012;-0.00681385;0;-0.0082171;4.313;0;6
7.000030;0.0154015;0;0.00385273;4.313;0;6
7.500012;0.000384647;0;-0.00493868;4.313;0;6
8.000030;-0.00426836;0;0.000566969;4.313;0;6
8.500022;0.000774626;0;-0.00314114;4.313;0;6
9.000002;-0.00690003;0;0.000323356;4.313;0;6
9.500027;-0.00588796;0;-0.00109082;4.313;0;6
10.000030;-0.00651595;0;0.00873394;4.313;0;6
10.500011;0.0145279;0;-0.00611857;4.313;0;6
11.000020;-0.021899;0;-0.0116307;4.313;0;6
11.500044;0.00624507;0;-0.00171082;4.313;0;6
12.000031;-0.000769372;0;0.00134122;4.313;0;6
12.500009;0.0165891;0;0.00169282;4.313;0;6
13.000046;-0.0159429;0;-0.00282807;4.313;0;6
13.500005;-0.00808745;0;-0.0104617;4.313;0;6
14.000047;0.0101813;0;-0.00886779;4.313;0;6
14.500016;-0.0160673;0;0.00369425;4.313;0;6
15.000038;-0.00311618;0;-0.00159592;4.313;0;6
15.500026;0.00671686;0;0.0077411;4.313;0;6
16.000025;0.00553819;0;-0.0164052;4.313;0;6
16.500027;0.0105969;0;-0.0170802;4.313;0;6
17.000031;0.0248161;0;-0.0262111;4.313;0;6
17.500028;-0.0176034;0;0.0097515;4.313;0;6
18.000025;-0.00272625;0;0.0126936;4.313;0;6
18.500042;0.0198823;0;0.0136184;4.313;0;6
19.000038;-0.00217176;0;-0.0016971;4.313;0;6
19.500022;-0.0151346;0;-0.000845553;4.313;0;6
20.000044;-0.00450358;0;0.0123916;4.313;0;6
20.500043;0.00658435;0;0.0140095;4.313;0;6
21.000020;0.0138367;0;-0.0186539;4.313;0;6
21.500016;-0.0175901;0;0.00723109;4.313;0;6
22.000031;0.0223304;0;-0.0131726;4.313;0;6
22.500038;0.0311358;0;0.000114084;4.313;0;6
23.000010;-0.00171024;0;-0.00542959;4.313;0;6
23.500005;-0.00221323;0;0.000153083;4.313;0;6
24.000029;-0.0156736;0;-0.000181394;4.313;0;6
24.500039;-0.00924518;0;0.0186022;4.313;0;6
25.000012;-0.00718399;0;-0.00132735;4.313;0;6
25.500034;0.0227016;0;-0.0151851;4.313;0;6
26.000044;-0.0149005;0;0.0131237;4.313;0;6
26.500035;0.0250308;0;0.0133937;4.313;0;6
27.000045;-0.00277648;0;-0.00101745;4.313;0;6
27.500028;0.000638051;0;0.00174382;4.313;0;6
28.000007;-0.00510725;0;-0.00676895;4.313;0;6
28.500010;0.0170768;0;-0.00165684;4.313;0;6
29.000011;-0.0110774;0;-0.0265547;4.313;0;6
29.500010;0.0179063;0;-0.00644878;4.313;0;6
30.000043;0.00560906;0;-0.0129499;4.313;0;6
30.500014;0.0153952;0;-0.0379373;4.313;0;6
31.000012;-0.00962038;0;-0.00863866;4.313;0;6
31.500028;0.0185468;0;-0.0116231;4.313;0;6
32.000040;-0.0334523;0;-0.000164117;4.313;0;6
32.500036;0.014081;0;-0.0225114;4.313;0;6
