time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;1.343;0;6
0.500011;-0.0200369;0;-0.0582754;1.343;0;6
1.000023;-0.0168857;0;-0.0523503;1.343;0;6
1.500034;-0.00382798;0;-0.0111957;1.343;0;6
2.000003;0.0283794;0;-0.0597418;1.343;0;6
2.500030;-0.0305689;0;-0.0544613;1.343;0;6
3.000009;-0.00386071;0;-0.0887092;1.343;0;6
3.500013;-0.00321396;0;-0.0884577;1.343;0;6
4.000015;0.0112236;0;-0.0975439;1.343;0;6
4.500008;0.00322663;0;-0.0784271;1.343;0;6
5.000038;0.00546061;0;-0.0618831;1.343;0;6
5.500038;0.00302692;0;-0.0685764;1.343;0;6
6.000010;0.00287498;0;-0.0648897;1.343;0;6
6.500012;0.0157153;0;-0.0806588;1.343;0;6
7.000030;-0.00880794;0;-0.0980408;1.343;0;6
7.500012;-0.00844704;0;-0.0768746;1.343;0;6
8.000030;0.00812236;0;-0.0682024;1.343;0;6
8.500022;0.0141122;0;-0.108215;1.343;0;6
9.000002;-0.0297246;0;-0.0673003;1.343;0;6
9.500027;-0.0142772;0;-0.102121;1.343;0;6
10.000030;-0.00404384;0;-0.112907;1.343;0;6
10.500011;-0.00561146;0;-0.10015;1.343;0;6
11.000020;0.025767;0;-0.113807;1.343;0;6
11.500044;-0.000839812;0;-0.0959512;1.343;0;6
12.000031;0.00526543;0;-0.079757;1.343;0;6
12.500009;-0.0239067;0;-0.0927975;1.343;0;6
13.000046;-0.0207618;0;-0.110436;1.343;0;6
13.500005;-0.0392479;0;-0.103985;1.343;0;6
14.000047;-0.0103693;0;-0.102284;1.343;0;6
14.500016;-0.0212649;0;-0.112233;1.343;0;6
15.000038;-0.00715084;0;-0.0681688;1.343;0;6
15.500026;-0.0101098;0;-0.10618;1.343;0;6
16.000025;-0.00314434;0;-0.114094;1.343;0;6
16.500027;0.00990086;0;-0.108465;1.343;0;6
17.000031;-0.0213863;0;-0.0544613;1.343;0;6
17.500028;0.0178141;0;-0.0778295;1.343;0;6
18.000025;0.00998844;0;-0.129156;1.343;0;6
18.500042;0.0154812;0;-0.0828537;1.343;0;6
19.000038;-0.0221324;0;-0.107599;1.343;0;6
19.500022;-0.0260574;0;-0.116782;1.343;0;6
20.000044;0.00171578;0;-0.100364;1.343;0;6
20.500043;-0.0178714;0;-0.0690246;1.343;0;6
21.000020;-0.030024;0;-0.0772206;1.343;0;6
21.500016;0.00483159;0;-0.0838347;1.343;0;6
22.000031;0.01234;0;-0.0746714;1.343;0;6
22.500038;0.0298265;0;-0.0636813;1.343;0;6
23.000010;-0.00381764;0;-0.107033;1.343;0;6
23.500005;0.00908093;0;-0.0743814;1.343;0;6
24.000029;-0.00626693;0;-0.109432;1.343;0;6
24.500039;0.0144235;0;-0.0740178;1.343;0;6
25.000012;-0.0140327;0;-0.0690906;1.343;0;6
25.500034;0.0341398;0;-0.0756663;1.343;0;6
26.000044;0.0021472;0;-0.0843639;1.343;0;6
26.500035;-0.0053497;0;-0.0706132;1.343;0;6
27.000045;-0.00120643;0;-0.0758315;1.343;0;6
27.500028;0.00244467;0;-0.0665466;1.343;0;6
28.000007;-0.000923175;0;-0.0681624;1.343;0;6
28.500010;-0.0180313;0;-0.0550772;1.343;0;6
29.000011;-0.00829727;0;-0.0667739;1.343;0;6
29.500010;-0.0117057;0;-0.0683507;1.343;0;6
30.000043;0.055863;0;-0.0605708;1.343;0;6
