time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;-3.465;0;6
0.500011;0.0356357;0;-0.000952164;-3.465;0;6
1.000023;0.0140248;0;-0.0193652;-3.465;0;6
1.500034;-0.000581213;0;-0.0190378;-3.465;0;6
2.000003;0.00200818;0;-0.0168495;-3.465;0;6
2.500030;-0.0102133;0;-0.0427787;-3.465;0;6
3.000009;0.0143669;0;-0.0163844;-3.465;0;6
3.500013;0.021716;0;0.00198936;-3.465;0;6
4.000015;0.00234916;0;-0.00148425;-3.465;0;6
4.500008;-0.00484196;0;-0.00729084;-3.465;0;6
5.000038;-0.00375543;0;0.00326898;-3.465;0;6
5.500038;-0.0273505;0;0.00491381;-3.465;0;6
6.000010;0.01017;0;-0.0406847;-3.465;0;6
6.500012;0.00689854;0;-0.0403832;-3.465;0;6
7.000030;-0.0040343;0;0.00226552;-3.465;0;6
7.500012;0.00451805;0;-0.0108146;-3.465;0;6
8.000030;0.00140596;0;-0.00237432;-3.465;0;6
8.500022;0.00878979;0;-0.0127451;-3.465;0;6
9.000002;0.00800201;0;-0.0275729;-3.465;0;6
9.500027;-0.00310624;0;-0.0100406;-3.465;0;6
10.000030;0.0220764;0;0.00673142;-3.465;0;6
10.500011;-0.0230309;0;0.00137948;-3.465;0;6
11.000020;-0.00380785;0;-0.00414726;-3.465;0;6
11.500044;-0.00356215;0;0.00104553;-3.465;0;6
12.000031;-0.00963463;0;0.00153965;-3.465;0;6
12.500009;0.000989358;0;0.00351433;-3.465;0;6
13.000046;-0.00711656;0;0.0202481;-3.465;0;6
13.500005;-0.0156337;0;-0.00313621;-3.465;0;6
14.000047;0.0180946;0;-0.00805475;-3.465;0;6
14.500016;0.00475395;0;-0.0194417;-3.465;0;6
15.000038;-0.0070427;0;0.0020232;-3.465;0;6
15.500026;0.00648399;0;0.00404226;-3.465;0;6
16.000025;0.0122007;0;0.00161522;-3.465;0;6
16.500027;-0.0224841;0;0.00740393;-3.465;0;6
17.000031;0.0139657;0;-0.00593587;-3.465;0;6
17.500028;0.0127746;0;-0.00224483;-3.465;0;6
18.000025;-0.0194651;0;0.00885921;-3.465;0;6
18.500042;0.00776539;0;0.00169172;-3.465;0;6
19.000038;-0.00301616;0;0.00761231;-3.465;0;6
19.500022;0.000776082;0;-0.0021596;-3.465;0;6
20.000044;0.0139503;0;-0.00911875;-3.465;0;6
20.500043;0.00788925;0;0.0192432;-3.465;0;6
21.000020;-0.00255102;0;-0.00507166;-3.465;0;6
21.500016;-0.0157969;0;3.26239e-05;-3.465;0;6
22.000031;0.0121384;0;-0.004125;-3.465;0;6
22.500038;0.0190305;0;-0.00136928;-3.465;0;6
23.000010;-0.0152294;0;9.64266e-05;-3.465;0;6
23.500005;-0.0243244;0;-0.00673563;-3.465;0;6
24.000029;-0.000290815;0;-0.0016589;-3.465;0;6
24.500039;0.0184796;0;0.01476;-3.465;0;6
25.000012;0.00624865;0;-0.00505776;-3.465;0;6
25.500034;-0.00954734;0;-0.00996622;-3.465;0;6
26.000044;-0.00993133;0;-0.0131764;-3.465;0;6
26.500035;0.00184232;0;-0.000869366;-3.465;0;6
27.000045;0.00359424;0;0.012678;-3.465;0;6
27.500028;-0.00727688;0;0.014057;-3.465;0;6
28.000007;-0.00297423;0;-0.0173369;-3.465;0;6
28.500010;0.0160801;0;0.00433467;-3.465;0;6
29.000011;-0.00800528;0;-0.0073584;-3.465;0;6
29.500010;0.0150854;0;-0.00302313;-3.465;0;6
30.000043;0.0103103;0;-0.0127214;-3.465;0;6
30.500014;-0.00683959;0;0.00643056;-3.465;0;6
31.000012;-0.0119013;0;0.00712876;-3.465;0;6
31.500028;0.00381453;0;0.0116254;-3.465;0;6
32.000040;0.00165898;0;-0.00136663;-3.465;0;6
32.500036;-0.00972083;0;-0.00417646;-3.465;0;6
33.000019;0.0158735;0;0.00728371;-3.465;0;6
33.500006;-0.0115925;0;-0.00038319;-3.465;0;6
34.000038;-0.00930208;0;-0.0097475;-3.465;0;6
34.500017;0.00891013;0;-0.0224391;-3.465;0;6
35.000013;-0.0150586;0;0.00995887;-3.465;0;6
35.500011;0.00180344;0;-0.0109229;-3.465;0;6
36.000031;0.0201476;0;-0.00268275;-3.465;0;6
36.500010;-0.00622654;0;-0.00421367;-3.465;0;6
37.000040;-0.000293555;0;-0.00479476;-3.465;0;6
37.500024;-0.00698231;0;-0.00733081;-3.465;0;6
38.000045;0.00579126;0;0.0290613;-3.465;0;6
38.500038;0.0173667;0;-0.0266016;-3.465;0;6
39.000038;6.31372e-05;0;0.00122932;-3.465;0;6
39.500012;-0.0116168;0;-0.00422577;-3.465;0;6
40.000028;0.0150292;0;0.004305;-3.465;0;6
40.500005;0.00756927;0;-0.00713648;-3.465;0;6
41.000030;-0.0216721;0;-3.02005e-05;-3.465;0;6
41.500032;0.00952883;0;-0.00240378;-3.465;0;6
42.000044;0.00750861;0;-0.00446874;-3.465;0;6
42.500013;-0.0152804;0;0.000133087;-3.465;0;6
43.000017;-0.0258291;0;-0.0135173;-3.465;0;6
43.500029;0.0451407;0;-0.00849749;-3.465;0;6
44.000021;0.00404985;0;0.000666946;-3.465;0;6
44.500003;-0.0194765;0;-0.0131038;-3.465;0;6
45.000028;-0.016791;0;-0.0294454;-3.465;0;6
45.500029;-0.00413296;0;0.00780927;-3.465;0;6
46.000012;0.0116132;0;-0.00597127;-3.465;0;6
46.500001;-0.0114924;0;-0.000866606;-3.465;0;6
47.000022;-0.00221324;0;0.00227019;-3.465;0;6
47.500042;0.0230342;0;-0.00889442;-3.465;0;6
48.000018;-0.000664678;0;-0.0131622;-3.465;0;6
48.500025;-0.0352844;0;0.0058914;-3.465;0;6
49.000018;0.0121224;0;-0.0645254;-3.465;0;6
49.500033;-0.00344921;0;0.0236958;-3.465;0;6
50.000027;-0.0241823;0;-0.00820152;-3.465;0;6
50.500040;0.0106186;0;0.0127919;-3.465;0;6
51.000004;-0.00982929;0;0.00427948;-3.465;0;6
51.500013;-0.00734724;0;-0.00553468;-3.465;0;6
52.000012;-0.00398417;0;0.00918884;-3.465;0;6
52.500046;-0.00459947;0;0.00420581;-3.465;0;6
53.000037;0.00535496;0;0.016286;-3.465;0;6
53.500004;-0.00402901;0;-0.00526403;-3.465;0;6
54.000037;-0.0174352;0;0.00907709;-3.465;0;6
54.500033;0.0278134;0;-0.00780668;-3.465;0;6
55.000001;-0.00729463;0;0.00347823;-3.465;0;6
55.500013;0.00296501;0;0.0232657;-3.465;0;6
56.000042;-0.0311945;0;-0.0384959;-3.465;0;6
56.500018;0.0182347;0;0.00487207;-3.465;0;6
57.000030;0.00813428;0;0.0100803;-3.465;0;6
57.500021;0.0116255;0;0.0244376;-3.465;0;6
58.000045;0.00348968;0;0.0212768;-3.465;0;6
58.500041;0.0325396;0;0.0187622;-3.465;0;6
59.000041;-0.0155592;0;-0.025944;-3.465;0;6
59.500004;0.0107516;0;0.0145842;-3.465;0;6
60.000045;0.00478512;0;-0.00581976;-3.465;0;6
60.500028;-0.00278878;0;0.00607251;-3.465;0;6
61.000033;0.0203471;0;0.00988812;-3.465;0;6
61.500045;-0.00314746;0;0.00253299;-3.465;0;6
62.000028;-0.0224852;0;0.0252075;-3.465;0;6
62.500020;-0.00768248;0;0.0209562;-3.465;0;6
63.000031;0.00478084;0;0.0136158;-3.465;0;6
63.500045;0.00105065;0;0.00446543;-3.465;0;6
64.000003;-0.00151601;0;-0.0239643;-3.465;0;6
64.500029;-0.0161088;0;0.00559583;-3.465;0;6
65.000033;0.000918753;0;-0.00685935;-3.465;0;6
65.500043;-0.00598742;0;-0.041827;-3.465;0;6
66.000038;0.000472857;0;0.00275343;-3.465;0;6
66.500036;0.0167049;0;-0.0111846;-3.465;0;6
67.000010;-0.00304748;0;0.00631985;-3.465;0;6
67.500018;-0.00822093;0;0.0236895;-3.465;0;6
68.000041;0.0171759;0;-0.0171387;-3.465;0;6
68.500017;0.0133156;0;-0.00441406;-3.465;0;6
69.000030;-0.013337;0;-0.00715637;-3.465;0;6
69.500024;-0.016113;0;0.00340047;-3.465;0;6
70.000028;-0.0528113;0;0.00558678;-3.465;0;6
70.500032;0.00791196;0;-0.0121387;-3.465;0;6
71.000037;-0.0166905;0;0.0113139;-3.465;0;6
71.500025;-0.00759974;0;0.00298821;-3.465;0;6
72.000014;0.0131769;0;-0.0163333;-3.465;0;6
72.500012;0.0265679;0;-0.00582141;-3.465;0;6
73.000039;-0.0147898;0;-0.00675497;-3.465;0;6
73.500002;-0.0110169;0;-0.0176637;-3.465;0;6
74.000008;0.00937764;0;-0.00986819;-3.465;0;6
74.500016;-0.0176228;0;-0.0134107;-3.465;0;6
75.000017;0.015175;0;-0.000732294;-3.465;0;6
75.500019;-0.00164482;0;0.0206362;-3.465;0;6
76.000019;-0.00793041;0;0.00158643;-3.465;0;6
76.500041;-0.00652708;0;-0.013024;-3.465;0;6
77.000013;0.00173512;0;0.0209573;-3.465;0;6
77.500016;0.00725388;0;0.013479;-3.465;0;6
78.000013;-0.0216993;0;0.0329464;-3.465;0;6
78.500004;-0.0005651;0;-0.000854569;-3.465;0;6
79.000021;0.0166647;0;-0.00203207;-3.465;0;6
79.500013;0.000597699;0;0.0272755;-3.465;0;6
80.000000;0.00715139;0;-0.0062569;-3.465;0;6
80.500011;0.00814824;0;0.0226795;-3.465;0;6
