time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;-2.899;0;6
0.500011;0.0207328;0;-0.0173147;-2.899;0;6
1.000023;0.0265931;0;-0.0405084;-2.899;0;6
1.500034;0.000482153;0;0.00287501;-2.899;0;6
2.000003;-0.000837402;0;-0.000501395;-2.899;0;6
2.500030;0.000328916;0;-0.0467528;-2.899;0;6
3.000009;0.0156978;0;-0.013145;-2.899;0;6
3.500013;0.025401;0;0.00356776;-2.899;0;6
4.000015;0.0147163;0;0.00360003;-2.899;0;6
4.500008;0.0115077;0;-0.00596858;-2.899;0;6
5.000038;0.00489949;0;-0.0493595;-2.899;0;6
5.500038;-0.0263246;0;-0.0732104;-2.899;0;6
6.000010;0.00144273;0;-0.0464558;-2.899;0;6
6.500012;0.0117978;0;-0.0543687;-2.899;0;6
7.000030;0.0220923;0;-0.0376126;-2.899;0;6
7.500012;0.0059873;0;0.0239881;-2.899;0;6
8.000030;-0.0119506;0;-0.0357633;-2.899;0;6
8.500022;0.0193317;0;-0.0411764;-2.899;0;6
9.000002;-0.00336415;0;-0.022249;-2.899;0;6
9.500027;0.00445733;0;-0.0196193;-2.899;0;6
10.000030;0.0459952;0;-0.0634608;-2.899;0;6
10.500011;-0.0116374;0;0.00916212;-2.899;0;6
11.000020;-0.0104591;0;0.00883188;-2.899;0;6
11.500044;0.00501256;0;-0.0171606;-2.899;0;6
12.000031;-0.00164842;0;-0.00979668;-2.899;0;6
12.500009;0.00107426;0;-0.0145879;-2.899;0;6
13.000046;-3.77719e-05;0;0.0019402;-2.899;0;6
13.500005;-0.0144832;0;-0.0221681;-2.899;0;6
14.000047;0.0157547;0;-0.0145353;-2.899;0;6
14.500016;0.00838157;0;-0.00234059;-2.899;0;6
15.000038;0.00430055;0;-0.00460714;-2.899;0;6
15.500026;-0.00242993;0;0.0128832;-2.899;0;6
16.000025;0.00409738;0;-0.0122326;-2.899;0;6
16.500027;-0.022446;0;-0.0118784;-2.899;0;6
17.000031;0.00668361;0;0.00169643;-2.899;0;6
17.500028;0.0133136;0;-0.000491911;-2.899;0;6
18.000025;-0.00768564;0;-0.00100643;-2.899;0;6
18.500042;0.0132394;0;-0.00936511;-2.899;0;6
19.000038;-0.00832099;0;0.00214007;-2.899;0;6
19.500022;2.93329e-05;0;-0.0136171;-2.899;0;6
20.000044;0.0155459;0;-0.00224296;-2.899;0;6
20.500043;0.0116732;0;1.04751e-05;-2.899;0;6
21.000020;-0.00742377;0;-0.00837467;-2.899;0;6
21.500016;-0.0105035;0;-0.00241344;-2.899;0;6
22.000031;0.0201227;0;0.00620519;-2.899;0;6
22.500038;0.0219898;0;0.0214439;-2.899;0;6
23.000010;-0.00100819;0;0.00421352;-2.899;0;6
23.500005;-0.0304246;0;0.00594116;-2.899;0;6
24.000029;-0.0124182;0;-0.000603978;-2.899;0;6
24.500039;0.0142157;0;0.0182985;-2.899;0;6
25.000012;-0.00199589;0;-0.0208494;-2.899;0;6
25.500034;-0.00349676;0;0.00371254;-2.899;0;6
26.000044;-0.0033028;0;-0.00330729;-2.899;0;6
26.500035;-0.00966479;0;0.00402068;-2.899;0;6
27.000045;-0.013207;0;0.0169133;-2.899;0;6
27.500028;0.00770312;0;-0.00377906;-2.899;0;6
28.000007;-0.00640264;0;-0.00740236;-2.899;0;6
28.500010;0.00125608;0;-0.0054557;-2.899;0;6
29.000011;-0.0134373;0;-0.00621237;-2.899;0;6
29.500010;0.0187002;0;-0.0080123;-2.899;0;6
30.000043;0.00721612;0;-0.0181958;-2.899;0;6
30.500014;0.00579228;0;-0.0128956;-2.899;0;6
31.000012;-0.00601192;0;0.00382767;-2.899;0;6
31.500028;0.0101417;0;0.00405218;-2.899;0;6
32.000040;-0.00567649;0;0.0022136;-2.899;0;6
32.500036;-0.0133104;0;0.0105684;-2.899;0;6
33.000019;0.0201032;0;-0.00645517;-2.899;0;6
33.500006;-0.0161857;0;-0.0132965;-2.899;0;6
34.000038;-0.0101489;0;0.0205924;-2.899;0;6
34.500017;0.00788656;0;-0.00775306;-2.899;0;6
35.000013;-0.0204711;0;-0.021966;-2.899;0;6
35.500011;-0.000410498;0;0.00354039;-2.899;0;6
36.000031;0.014117;0;-0.0169015;-2.899;0;6
36.500010;-0.00643574;0;0.0037224;-2.899;0;6
37.000040;0.00153913;0;-0.0141664;-2.899;0;6
37.500024;-0.014377;0;0.00223155;-2.899;0;6
38.000045;-0.00488768;0;-0.0131827;-2.899;0;6
38.500038;0.0189356;0;-0.00163754;-2.899;0;6
39.000038;-0.021114;0;-0.0257366;-2.899;0;6
39.500012;-0.0109083;0;0.00777002;-2.899;0;6
40.000028;-0.00447233;0;-0.0101071;-2.899;0;6
40.500005;0.0157868;0;0.0174271;-2.899;0;6
41.000030;-0.0217669;0;0.00921329;-2.899;0;6
41.500032;0.00165706;0;0.00996331;-2.899;0;6
42.000044;0.0202521;0;-0.00386977;-2.899;0;6
42.500013;-0.00366163;0;0.000845308;-2.899;0;6
43.000017;-0.0157967;0;-0.00207717;-2.899;0;6
43.500029;0.0274227;0;0.00991581;-2.899;0;6
44.000021;0.00217991;0;0.00144659;-2.899;0;6
44.500003;-0.0216426;0;0.0068806;-2.899;0;6
45.000028;0.000135997;0;-0.00970056;-2.899;0;6
45.500029;-0.00108838;0;-0.029398;-2.899;0;6
46.000012;-0.000203542;0;-0.00785406;-2.899;0;6
46.500001;-0.0060713;0;0.0112082;-2.899;0;6
47.000022;0.00668608;0;0.0127783;-2.899;0;6
47.500042;0.000908387;0;-0.0104283;-2.899;0;6
48.000018;0.00485466;0;-0.0115918;-2.899;0;6
48.500025;-0.0232252;0;0.00342102;-2.899;0;6
49.000018;0.00747503;0;-0.0194257;-2.899;0;6
49.500033;0.00366892;0;-0.0209885;-2.899;0;6
50.000027;-0.0186218;0;-0.0295737;-2.899;0;6
50.500040;0.0146127;0;8.47312e-05;-2.899;0;6
51.000004;-0.00795414;0;-0.0179363;-2.899;0;6
51.500013;0.00273921;0;0.00838028;-2.899;0;6
52.000012;-0.00706411;0;-0.013745;-2.899;0;6
52.500046;-0.00394691;0;0.00322793;-2.899;0;6
53.000037;0.00500685;0;-0.00343254;-2.899;0;6
53.500004;-0.000537829;0;0.0140944;-2.899;0;6
54.000037;-0.0062003;0;-0.00159404;-2.899;0;6
54.500033;0.032148;0;-0.0118441;-2.899;0;6
55.000001;-0.0063325;0;0.00720477;-2.899;0;6
55.500013;0.00781821;0;-0.00285906;-2.899;0;6
56.000042;-0.0197117;0;0.00210095;-2.899;0;6
56.500018;0.0235925;0;-0.0120107;-2.899;0;6
57.000030;-0.00542577;0;0.0108603;-2.899;0;6
57.500021;-0.0205151;0;-0.00846092;-2.899;0;6
58.000045;-0.013868;0;0.020566;-2.899;0;6
58.500041;0.0199744;0;0.0214688;-2.899;0;6
59.000041;-0.015859;0;0.0137206;-2.899;0;6
59.500004;0.0134575;0;0.00274089;-2.899;0;6
60.000045;0.004702;0;0.00322497;-2.899;0;6
60.500028;-0.00180816;0;-0.0108307;-2.899;0;6
61.000033;0.0170914;0;-0.0025387;-2.899;0;6
61.500045;-0.00691813;0;0.0253678;-2.899;0;6
62.000028;-0.00918055;0;-0.012;-2.899;0;6
62.500020;-0.00643493;0;-0.0145064;-2.899;0;6
63.000031;0.00926328;0;-0.0139258;-2.899;0;6
63.500045;-0.00134966;0;0.00118562;-2.899;0;6
64.000003;-0.000579329;0;0.0115136;-2.899;0;6
64.500029;-0.0067821;0;0.00114726;-2.899;0;6
65.000033;-0.00185218;0;-0.0169808;-2.899;0;6
65.500043;-0.00501082;0;0.00840869;-2.899;0;6
66.000038;0.000334128;0;0.00358086;-2.899;0;6
66.500036;0.0138753;0;0.0119489;-2.899;0;6
67.000010;-0.00262616;0;-0.0114492;-2.899;0;6
67.500018;-0.0091169;0;-0.0140868;-2.899;0;6
68.000041;0.015455;0;0.0214462;-2.899;0;6
68.500017;0.00447458;0;0.00372732;-2.899;0;6
69.000030;-0.0112095;0;-0.0138767;-2.899;0;6
69.500024;-0.00299479;0;-0.0053758;-2.899;0;6
70.000028;-0.0462431;0;0.0259558;-2.899;0;6
70.500032;0.0032962;0;0.00433457;-2.899;0;6
71.000037;0.00415038;0;-0.00223424;-2.899;0;6
71.500025;-0.00271817;0;0.000838284;-2.899;0;6
72.000014;0.00664505;0;0.0107031;-2.899;0;6
72.500012;0.000861811;0;0.0137433;-2.899;0;6
73.000039;-0.0163527;0;-0.0097736;-2.899;0;6
73.500002;-0.0163877;0;0.00272768;-2.899;0;6
74.000008;0.0139735;0;-0.0341702;-2.899;0;6
74.500016;-0.0151006;0;-0.0397206;-2.899;0;6
75.000017;0.0233014;0;0.00747964;-2.899;0;6
75.500019;0.0023715;0;-0.00401625;-2.899;0;6
76.000019;0.000610019;0;0.00559469;-2.899;0;6
76.500041;0.00480364;0;-0.0381895;-2.899;0;6
77.000013;0.0018625;0;-0.0352365;-2.899;0;6
77.500016;0.00188243;0;-0.00323065;-2.899;0;6
78.000013;0.000587576;0;0.0136889;-2.899;0;6
78.500004;-0.00643051;0;0.0142565;-2.899;0;6
79.000021;0.0137536;0;-0.0188316;-2.899;0;6
79.500013;0.000760377;0;0.0169288;-2.899;0;6
80.000000;0.0100122;0;-0.0163759;-2.899;0;6
80.500011;-0.00505036;0;0.0176442;-2.899;0;6
81.000014;0.00166655;0;0.0297436;-2.899;0;6
81.500018;-0.00980903;0;-0.0190616;-2.899;0;6
82.000030;0.0255072;0;-0.00367503;-2.899;0;6
82.500022;-0.0350342;0;0.000940856;-2.899;0;6
83.000001;0.0220239;0;-0.00344941;-2.899;0;6
83.500039;0.015768;0;0.0332991;-2.899;0;6
84.000015;-0.00703594;0;-0.0136423;-2.899;0;6
84.500035;-0.00763359;0;-0.0152136;-2.899;0;6
85.000003;0.00251952;0;-0.0192305;-2.899;0;6
85.500039;0.00144072;0;0.00164709;-2.899;0;6
86.000033;-0.028956;0;0.000322736;-2.899;0;6
86.500034;0.00741598;0;-0.0215691;-2.899;0;6
87.000021;-0.00169513;0;0.0191855;-2.899;0;6
87.500001;-0.023734;0;-0.0415604;-2.899;0;6
88.000031;-0.00927271;0;-0.00156962;-2.899;0;6
88.500022;0.0138892;0;0.00408972;-2.899;0;6
89.000046;0.0116747;0;0.00253375;-2.899;0;6
89.500045;0.00844919;0;-0.0105377;-2.899;0;6
90.000001;0.013242;0;0.0156169;-2.899;0;6
90.500037;-0.00371393;0;-0.0195438;-2.899;0;6
91.000038;0.00321154;0;0.00819091;-2.899;0;6
