PIVlab, ASCII chart output - 19-Sep-2021
FRAME: 781, filenames: MEAN of frames 1:780 & MEAN of frames 1:780, conversion factor xy (px -> m): 0.00024171, conversion factor uv (px/frame -> m/s): 1
x [m],y [m],u [m/s],v [m/s],Vector type [-],vorticity [1/s],magnitude [m/s],divergence [1/s],dcev [1],simple shear [1/s],simple strain [1/s],vector direction [degrees]
0.03819017801,0.01450259924,NaN,NaN,0,-2.231010615,0.6100060812,-3.606152455,0,3.606152455,2.231010615,-69.90552752
0.03819017801,0.01836995904,NaN,NaN,0,-1.847856656,0.6215213174,-4.980027946,0,3.857984594,3.710055749,-70.03281079
0.03819017801,0.02223731884,NaN,NaN,0,-1.12319045,0.6442528336,-7.659005487,0,4.300008161,6.595598138,-70.28313283
0.03819017801,0.02610467864,NaN,NaN,0,-0.4327091228,0.6775696796,-10.10528845,0,4.524192172,9.339365126,-70.64823336
0.03819017801,0.02997203844,NaN,NaN,0,0.1957226239,0.7204579283,-12.2321767,0,4.478621862,11.83237715,-71.11618136
0.03819017801,0.03383939824,NaN,NaN,0,0.7397664242,0.7714912781,-13.95511522,0,4.137226345,13.9496182,-71.67190421
0.03819017801,0.03770675803,NaN,NaN,0,1.199300767,0.8288475299,-15.19292296,0,3.497165574,15.55947283,-72.29706871
0.03819017801,0.04157411783,NaN,NaN,0,1.606998624,0.8903283603,-15.85721091,0,2.571591399,16.52641367,-72.96919734
0.03819017801,0.04544147763,NaN,NaN,0,2.014382261,0.9533400799,-15.8501126,0,1.400283254,16.70875886,-73.66075175
0.03819017801,0.04930883743,NaN,NaN,0,2.48589594,1.014881051,-15.00079443,0,-0.003356896805,16.00640111,-74.33852571
0.03819017801,0.05317619723,NaN,NaN,0,3.031757412,1.071394617,-13.01227006,0,-1.730477488,14.36918161,-74.97225521
0.03819017801,0.05704355703,NaN,NaN,0,3.448150721,1.11845404,-9.708072937,0,-3.804306454,11.6660327,-75.55479812
0.03819017801,0.06091091682,NaN,NaN,0,3.382311855,1.151096947,-5.178165525,0,-6.054114003,7.851498594,-76.10536949
0.03819017801,0.06477827662,NaN,NaN,0,2.51940179,1.164892658,0.2026589927,0,-8.20512369,3.151847442,-76.66529081
0.03819017801,0.06864563642,NaN,NaN,0,-0.008489310145,1.157139139,4.770398838,0,-8.736375862,-2.006618729,-77.29798653
0.03819017801,0.07251299622,NaN,NaN,0,-3.764995792,1.131908801,5.726647578,0,-5.967340432,-6.515485584,-78.02518324
0.03819017801,0.07638035602,NaN,NaN,0,-4.973082614,1.102990888,2.593089984,0,-1.223634003,-8.875491192,-78.66466189
0.03819017801,0.08024771582,NaN,NaN,0,-6.503023122,1.083642139,-5.523951452,0,9.714104973,-7.009244276,-78.77817228
0.03819017801,0.08411507561,NaN,NaN,0,-11.33059584,1.099880103,-24.92149218,0,31.66838653,3.201270225,-77.971541
0.03819017801,0.08798243541,NaN,NaN,0,0.6949856794,1.206929329,-50.40336096,0,45.01511727,21.37895842,-76.11952356
0.03819017801,0.09184979521,NaN,NaN,0,46.90379579,1.412924351,-42.62291368,0,16.55694278,36.14604499,-73.30122701
