PIVlab by W.Th. & E.J.S., ASCII chart output - 10-Aug-2021
FRAME: 80, filenames: MEAN of frames 1:79 & MEAN of frames 1:79, conversion factor xy (px -> m): 0.00021953, conversion factor uv (px/frame -> m/s): 0.0053544
x [m],y [m],u [m/s],v [m/s],vorticity [1/s],magnitude [m/s],divergence [1/s],dcev [1],simple shear [1/s],simple strain [1/s],vector direction [degrees]
0.03249057049,0.01141560585,NaN,NaN,0.0009535378241,9.892727396e-05,-0.0009740421146,0,0.0009740421146,0.0009535378241,-94.89251656
0.03249057049,0.01492809995,NaN,NaN,0.0008993002294,0.0001022976898,-0.001440776055,0,0.0009375724388,0.001405240218,-94.71071072
0.03249057049,0.01844059406,NaN,NaN,0.0007694772178,0.0001088804702,-0.002325013008,0,0.0008607477967,0.002254552107,-94.3733764
0.03249057049,0.02195308817,NaN,NaN,0.0005577951728,0.0001183140948,-0.003091420996,0,0.0007511436756,0.002957726049,-93.91622393
0.03249057049,0.02546558227,NaN,NaN,0.0002859486473,0.0001300347054,-0.003710696623,0,0.0006668366799,0.00346931251,-93.36104155
0.03249057049,0.02897807638,NaN,NaN,8.224457528e-06,0.0001434161613,-0.004228562436,0,0.000726487976,0.003795195577,-92.69475996
0.03249057049,0.03249057049,NaN,NaN,-0.0002158652178,0.0001580767534,-0.004809495619,0,0.001109589231,0.004028480618,-91.84910715
0.03249057049,0.03600306459,NaN,NaN,-0.0003677058804,0.000174313403,-0.005747484165,0,0.002036198065,0.004371600171,-90.6860251
0.03249057049,0.0395155587,NaN,NaN,-0.0005141133574,0.0001935665318,-0.007429009951,0,0.003726884529,0.005130706063,-89.01042971
0.03249057049,0.04302805281,NaN,NaN,-0.0008103494925,0.0002187921283,-0.01026848995,0,0.006374261484,0.006679567651,-86.64364139
0.03249057049,0.04654054691,NaN,NaN,-0.001421425128,0.0002546762058,-0.01467803547,0,0.01018082556,0.009431678339,-83.55689643
0.03249057049,0.05005304102,NaN,NaN,-0.002523181409,0.0003077982705,-0.0210391961,0,0.01530202583,0.01383964013,-79.97852017
0.03249057049,0.05356553512,NaN,NaN,-0.004324737906,0.0003864911492,-0.02960460676,0,0.02172152746,0.02036204646,-76.35279485
0.03249057049,0.05707802923,NaN,NaN,-0.007007690839,0.0005001065611,-0.04041306262,0,0.02919385281,0.02934506637,-73.13980602
0.03249057049,0.06059052334,NaN,NaN,-0.01060758269,0.0006578946605,-0.05302968826,0,0.03710715042,0.04107130557,-70.61657419
0.03249057049,0.06410301744,NaN,NaN,-0.01406403086,0.0008674410546,-0.06713018048,0,0.04528055435,0.05582885897,-68.87370991
0.03249057049,0.06761551155,NaN,NaN,-0.01287139582,0.001135739598,-0.08646510726,0,0.05801852461,0.07467575833,-67.92710006
0.03249057049,0.07112800566,NaN,NaN,-0.000193328363,0.001485419946,-0.1228597595,0,0.08611371447,0.1038148636,-67.78352225
0.03249057049,0.07464049976,NaN,NaN,0.0349540458,0.001987581626,-0.2059371421,0,0.1545318074,0.1584406006,-68.45361453
0.03249057049,0.07815299387,NaN,NaN,0.09747809827,0.002830687976,-0.3810752525,0,0.2943596191,0.2739642755,-69.70868951
0.03249057049,0.08166548798,NaN,NaN,0.1729436452,0.004386239962,-0.70155213,0,0.524974144,0.4983651513,-71.09014616
0.03249057049,0.08517798208,NaN,NaN,0.05049017277,0.007218958165,-1.076311331,0,0.6346918888,0.8151558754,-72.10521768
0.03249057049,0.08869047619,NaN,NaN,-0.2228307482,0.0113384343,-1.282246341,0,0.5702988843,1.125545964,-72.16076338
0.03249057049,0.0922029703,NaN,NaN,-1.49165168,0.01612326496,-0.3273337375,0,-0.9685507108,1.02409144,-71.9190145
0.03249057049,0.0957154644,NaN,NaN,-0.6110876118,0.01642260307,0.3527190794,0,-0.557579729,-0.1102906087,-71.13200521
0.03249057049,0.09922795851,NaN,NaN,-0.3287398057,0.01465153421,1.083544949,0,-0.6993075814,-0.4778221029,-69.24552121
0.03249057049,0.1027404526,NaN,NaN,0.7367719618,0.01082564476,0.6598896602,0,0.2055643881,-0.9443329104,-68.26283741
0.03249057049,0.1062529467,NaN,NaN,0.4766626394,0.008724814345,0.2861929475,0,0.199076225,-0.508992016,-67.59043554
0.03249057049,0.1097654408,NaN,NaN,0.3117512057,0.007871125676,0.1455643256,0,0.1455643256,-0.3117512057,-67.32576294
0.03600306459,0.01141560585,NaN,NaN,0.0014656254,9.555792447e-05,-0.001020763936,0,0.001471098143,0.0009975232735,-95.08714533
0.03600306459,0.01492809995,NaN,NaN,0.001399992645,9.908825021e-05,-0.001519025367,0,0.001413286549,0.001475668368,-94.89986954
0.03600306459,0.01844059406,NaN,NaN,0.001230232877,0.0001060357158,-0.002467534442,0,0.001272423901,0.002375997582,-94.55801907
0.03600306459,0.02195308817,NaN,NaN,0.0009364775266,0.0001160373386,-0.003283090875,0,0.001044364424,0.003104776015,-94.10941555
0.03600306459,0.02546558227,NaN,NaN,0.0005645428004,0.0001283901695,-0.00389352586,0,0.0007955948768,0.003573596481,-93.5936809
0.03600306459,0.02897807638,NaN,NaN,0.0002325391697,0.000142165405,-0.004312753131,0,0.000680987244,0.00374053554,-93.02561176
0.03600306459,0.03249057049,NaN,NaN,8.925592081e-05,0.0001565586846,-0.004709499219,0,0.000943451802,0.003661587143,-92.36937283
0.03600306459,0.03600306459,NaN,NaN,0.0002363616839,0.000171429787,-0.005429805648,0,0.001881621186,0.003529755108,-91.5053351
