1.0,0.996969696969697,0.9939393939393939,0.990909090909091,0.9878787878787879,0.9848484848484849,0.9818181818181818,0.9787878787878788,0.9757575757575757,0.9727272727272728,0.9696969696969697,0.9666666666666667,0.9636363636363636,0.9606060606060606,0.9575757575757575,0.9545454545454546,0.9515151515151515,0.9484848484848485,0.9454545454545454,0.9424242424242424,0.9393939393939393,0.9363636363636364,0.9333333333333333,0.9303030303030303,0.9272727272727272,0.9242424242424242,0.9212121212121211,0.9181818181818182,0.9151515151515152,0.9121212121212121,0.9090909090909091,0.906060606060606,0.9030303030303031,0.9,0.896969696969697,0.8939393939393939,0.8909090909090909,0.8878787878787878,0.8848484848484848,0.8818181818181818,0.8787878787878788,0.8757575757575757,0.8727272727272727,0.8696969696969696,0.8666666666666667,0.8636363636363636,0.8606060606060606,0.8575757575757575,0.8545454545454545,0.8515151515151516,0.8484848484848484,0.8454545454545455,0.8424242424242424,0.8393939393939394,0.8363636363636363,0.8333333333333333,0.8303030303030303,0.8272727272727273,0.8242424242424242,0.8212121212121212,0.8181818181818181,0.8151515151515152,0.8121212121212121,0.8090909090909091,0.806060606060606,0.803030303030303,0.7999999999999999,0.7969696969696969,0.793939393939394,0.7909090909090909,0.7878787878787878,0.7848484848484848,0.7818181818181817,0.7787878787878788,0.7757575757575758,0.7727272727272727,0.7696969696969697,0.7666666666666666,0.7636363636363637,0.7606060606060605,0.7575757575757576,0.7545454545454545,0.7515151515151515,0.7484848484848485,0.7454545454545454,0.7424242424242424,0.7393939393939394,0.7363636363636363,0.7333333333333333,0.7303030303030302,0.7272727272727273,0.7242424242424241,0.7212121212121212,0.7181818181818181,0.7151515151515151,0.7121212121212122,0.709090909090909,0.706060606060606,0.703030303030303,0.7
-8.299122384762192439e+00,-7.665508386677506891e+00,-8.377161051613187581e+00,-8.061378653233180813e+00,-5.635780371202415040e+00,-8.970978216704251551e+00,-1.065752393375770879e+01,-1.074527222271734495e+01,-1.121714110255343400e+01,-1.227941356756933367e+01,-1.358365228258194257e+01,-1.233863902505411403e+01,-1.222804757254336927e+01,-1.121803957601682455e+01,-1.135670336108384149e+01,-1.149007405495802736e+01,-1.486231848732316330e+01,-1.573353396538500348e+01,-2.577772858149663904e+01,-2.667562017161853660e+01,-3.066759013106838694e+01,-3.033061310004752897e+01,-3.080778889979099588e+01,-3.221160622745295399e+01,-3.200304259129316620e+01,-3.158153502398274881e+01,-3.805211396155900871e+01,-4.247952369413544460e+01,-4.474448537184164110e+01,-4.477787037185025554e+01,-4.677189664285653237e+01,-5.122912871419600123e+01,-4.985403553314792902e+01,-5.077985435497473787e+01,-5.082059318716952845e+01,-4.667367418713330096e+01,-4.981327904795293193e+01,-5.202673566466025790e+01,-5.490132461984146772e+01,-5.484149700919456194e+01,-5.646862393585449524e+01,-5.940482555047186963e+01,-6.141055269849087495e+01,-6.296224351315503043e+01,-6.664979571186280793e+01,-6.412276083470052868e+01,-6.426229542659184801e+01,-6.804376520574135156e+01,-7.469839550625995628e+01,-7.528134425650902983e+01,-7.624264080163274571e+01,-7.669467955484539345e+01,-8.246541125203788170e+01,-8.353734890683712422e+01,-8.540776492669627373e+01,-8.830570669090967328e+01,-8.511349283715843228e+01,-9.010599248949483808e+01,-9.745583417044959162e+01,-1.006018275336689953e+02,-1.001936509329720479e+02,-1.002107516686245816e+02,-1.011869629682232699e+02,-1.037557741191327523e+02,-1.046974234795568748e+02,-1.056495575561307021e+02,-1.037232669788678834e+02,-1.064791271374682395e+02,-1.175664929352722510e+02,-1.238072781785882341e+02,-1.265322008150885011e+02,-1.269693414584991302e+02,-1.243154959429307667e+02,-1.394000630521751418e+02,-1.405767047406988581e+02,-1.446070287258003759e+02,-1.473253589305739126e+02,-1.459639929062402075e+02,-1.548337264246752909e+02,-1.548416774216797762e+02,-1.568970377527245432e+02,-1.598489032825498839e+02,-1.621509430350590719e+02,-1.621028688784591338e+02,-1.633391140579820160e+02,-1.670167805020444405e+02,-1.693472484781647438e+02,-1.721942932983396020e+02,-1.747814143316870172e+02,-1.809971915947206753e+02,-1.842218842945615904e+02,-1.838474354426086848e+02,-1.857144610445904505e+02,-1.897834240064334210e+02,-1.936684304026413201e+02,-1.967582223668888730e+02,-1.985968931321849880e+02,-2.043549923190523714e+02,-2.076741404225595602e+02,-2.165685288296540421e+02
-4.210318336647430471e+01,-4.525720399216056933e+01,-4.783132157205685786e+01,-4.598771845934143698e+01,-5.179284325855964966e+01,-5.362579132994897435e+01,-5.904921153171957116e+01,-5.973729726128527773e+01,-6.115055503706215490e+01,-6.085858154960264699e+01,-6.115228824414752751e+01,-6.564141992343412824e+01,-6.503039718119896406e+01,-6.509820318919909710e+01,-6.300826800937090155e+01,-6.611394878091503813e+01,-6.710319437538598208e+01,-6.925757984491511365e+01,-6.875464831093249529e+01,-7.024698924292599145e+01,-7.489287438712318590e+01,-7.762048365984752252e+01,-8.279774200075324586e+01,-8.549620936106740032e+01,-8.548901277054181946e+01,-8.830733189263473548e+01,-9.075105040527604672e+01,-9.447625997016557164e+01,-9.488171660283828146e+01,-9.820371926063101853e+01,-9.432910051548506658e+01,-9.381251100074251781e+01,-9.456113146418502424e+01,-1.004337311086655120e+02,-1.007025121603502669e+02,-1.002832796394665849e+02,-1.075590105335981974e+02,-1.124716392568250143e+02,-1.170322001501609179e+02,-1.127003412363291375e+02,-1.170695074080627478e+02,-1.207253759788300016e+02,-1.208407645979742284e+02,-1.251179503240172863e+02,-1.322928863740597478e+02,-1.277656528192341483e+02,-1.374963256368582734e+02,-1.465460970144922044e+02,-1.548242942351044746e+02,-1.598683461600076043e+02,-1.634327065237919498e+02,-1.748442586145107498e+02,-1.808507890639847915e+02,-1.954420996452090264e+02,-1.958638340156893491e+02,-1.918705337012017935e+02,-1.884073895986812204e+02,-2.018990279799776602e+02,-2.125514760176243954e+02,-2.184153462125988483e+02,-2.211506234585156392e+02,-2.273066383345977783e+02,-2.352086079937185445e+02,-2.482708374726676936e+02,-2.438634746195857588e+02,-2.460055834968608508e+02,-2.413025840533150301e+02,-2.408112431514752529e+02,-2.652873504259925426e+02,-2.677989421657685511e+02,-2.782529942420358680e+02,-2.783782370899773468e+02,-2.950510546235558422e+02,-3.054647550670442797e+02,-3.090548038049739148e+02,-3.091067677359458230e+02,-3.048742074992115363e+02,-3.051566618709617273e+02,-3.116227550563696695e+02,-3.245651324438001097e+02,-3.434220862234270726e+02,-3.427231797682875367e+02,-3.926034122672656963e+02,-4.023400241034401574e+02,-4.130596915663936670e+02,-4.145376031897471307e+02,-4.139979913551101163e+02,-4.162979479362629718e+02,-4.150956615715750786e+02,-4.297027225654256313e+02,-4.651432982134331837e+02,-4.630274791687642164e+02,-4.745220848654979591e+02,-5.144403053477799403e+02,-5.094320808382343557e+02,-4.981849443640318782e+02,-5.047821116604981739e+02,-5.050506605424587292e+02,-5.016896640464357233e+02,-5.105576501573636961e+02
-7.454949674715405763e+02,-7.592173847853205189e+02,-7.808900543740010107e+02,-7.962593863196555048e+02,-7.218279858355958822e+02,-7.265337957986631636e+02,-7.400406072274751068e+02,-7.567241921360842980e+02,-7.540109456510011796e+02,-7.675181519096087186e+02,-7.464658387654636726e+02,-7.789031165490999911e+02,-7.837273400703703601e+02,-7.884600082389081308e+02,-7.866066189403032922e+02,-7.950119130500735309e+02,-7.857283369834211726e+02,-7.960099433204186425e+02,-8.102863537580337834e+02,-1.027465335107990768e+03,-1.023978860976010765e+03,-1.008036534169047286e+03,-1.027915786554322949e+03,-1.028208362298621751e+03,-1.037931113663176120e+03,-1.049838489126067316e+03,-1.075513405136601705e+03,-1.085905425525856572e+03,-1.112407596834189690e+03,-1.137869336248380705e+03,-1.141023667820247510e+03,-1.146222808202822080e+03,-1.162337280305125887e+03,-1.148395194216412847e+03,-1.156082114432714889e+03,-1.176281579091665208e+03,-1.230865614001477297e+03,-1.222528650102855863e+03,-1.259229638485786609e+03,-1.317340969652939066e+03,-1.340566778855745042e+03,-1.371271432186287939e+03,-1.353853153705172872e+03,-1.361722612655589046e+03,-1.355400926392179144e+03,-1.374227900699020893e+03,-1.389879796089729098e+03,-1.382245978299299168e+03,-1.702188305908461189e+03,-1.729861594088303491e+03,-1.770990000281647099e+03,-1.760114296960344063e+03,-1.758464746744964486e+03,-1.771330847247995052e+03,-1.766785522210027011e+03,-1.771017335449676693e+03,-1.784692798416287587e+03,-1.792404505337207866e+03,-1.780463727936419218e+03,-1.797066436943106510e+03,-1.812372559001556283e+03,-1.872986271998452366e+03,-1.858539116633291542e+03,-1.870822881683557625e+03,-1.869663463399668899e+03,-1.877821448695850904e+03,-1.930551839927296669e+03,-1.985549900784296597e+03,-1.985136666048614188e+03,-1.980248740350989692e+03,-2.014813304238678938e+03,-2.057534293286099455e+03,-2.027979247073000806e+03,-2.039951634171753540e+03,-2.031691621292092123e+03,-2.063166460812516107e+03,-2.092309545431156494e+03,-2.115356087293296696e+03,-2.088739706278368431e+03,-2.112856263066455085e+03,-2.197719963565930357e+03,-2.241851739934399120e+03,-2.230733150163358005e+03,-2.235690171165863376e+03,-2.237389677565475722e+03,-2.307562514503805687e+03,-2.374860663581966946e+03,-2.403458952473049067e+03,-2.419078064955889658e+03,-2.436484406527664760e+03,-2.437820129136373453e+03,-2.516987060631014174e+03,-2.516048860304037134e+03,-2.512565156686049704e+03,-2.507106853268773648e+03,-2.517243449289152977e+03,-2.539351970360809446e+03,-2.593988916151190097e+03,-2.670253858225535168e+03,-2.673935995119733889e+03
-3.502281728437819908e+01,-3.604571503826118573e+01,-3.566167037144213481e+01,-3.407033345816984848e+01,-3.370742426269938363e+01,-3.179504039336423205e+01,-3.125795645753304441e+01,-3.270902195579456873e+01,-3.328221832545576575e+01,-3.193843148764022999e+01,-3.408547960302805535e+01,-3.410406595595714663e+01,-3.500317272404372204e+01,-3.203130067288593352e+01,-3.215099962739679285e+01,-3.116686408842348044e+01,-3.086784534412812064e+01,-3.162796129276421553e+01,-3.198158477197039318e+01,-3.347028459325512273e+01,-3.509286452031841463e+01,-3.596342009716217092e+01,-3.556153116655357849e+01,-3.590240993070772646e+01,-3.624129365689071136e+01,-3.737042496554563087e+01,-3.799721335840291658e+01,-3.694493074619087736e+01,-3.884060990192634932e+01,-4.348957520866613180e+01,-4.410678497540109788e+01,-4.961348090647867792e+01,-4.871719015218736359e+01,-5.257312960473454666e+01,-5.432624500021722014e+01,-5.629229429930835948e+01,-5.597565491025381590e+01,-5.544068564230735063e+01,-5.349426542237315374e+01,-5.634935459460767504e+01,-5.905547558523642238e+01,-6.367514650611223459e+01,-6.482766668752165629e+01,-6.509759978859865726e+01,-6.645587784552253652e+01,-6.905304013907385752e+01,-7.032954082801292373e+01,-6.829511433484866245e+01,-6.802693572728678362e+01,-6.815582472562950045e+01,-7.113574091787522491e+01,-7.457600679416337641e+01,-7.637333422322404886e+01,-7.938964881915713079e+01,-8.023031497954190172e+01,-8.675125799432707652e+01,-9.250913060359224005e+01,-9.180901371794658417e+01,-9.321512798189039017e+01,-9.499055109367208161e+01,-1.025041900500448975e+02,-1.056568309522885585e+02,-1.084807600624408508e+02,-1.108192448964203152e+02,-1.123750333371071974e+02,-1.132884200504067422e+02,-1.222441291984391682e+02,-1.224284190991334640e+02,-1.242597423081416821e+02,-1.256176779116673856e+02,-1.275016933371725827e+02,-1.407801996636572142e+02,-1.453307907124770111e+02,-1.473611896360361015e+02,-1.496506825201470292e+02,-1.526706100248699443e+02,-1.602673968539526470e+02,-1.621595435347957732e+02,-1.588817678882440418e+02,-1.605262953769430112e+02,-1.642333823882804893e+02,-1.750344667299531523e+02,-1.759822673959361623e+02,-1.778661749954902973e+02,-1.791125646422518116e+02,-1.815643083269973772e+02,-1.849607802219152859e+02,-1.860410841714364665e+02,-1.877331824733443284e+02,-1.945656523097315187e+02,-1.941321891216350082e+02,-2.030146580503323150e+02,-2.079463062360468939e+02,-2.097263953181097520e+02,-2.107043964413763035e+02,-2.155450035508372650e+02,-2.164890889714103253e+02,-2.240693207930074209e+02,-2.274519298081858096e+02,-2.314917799877068205e+02
-2.998091548114710392e+01,-3.022270668149167250e+01,-3.292731076049498284e+01,-3.514720333374330608e+01,-3.560825866758393943e+01,-3.581616172569983547e+01,-3.770574485624326400e+01,-3.683150396921458736e+01,-3.662387889389920304e+01,-3.768097028848165309e+01,-3.867773627772491096e+01,-3.903195201910578760e+01,-3.969431521316128908e+01,-4.111398114472075349e+01,-4.280448277066148677e+01,-4.231997913699116509e+01,-4.459010476549068613e+01,-5.179717135564673214e+01,-5.241087059786932656e+01,-5.303213201841092683e+01,-5.402083370481985014e+01,-5.528143287608364886e+01,-5.663885533048980392e+01,-5.906692219694807733e+01,-6.361814995972917330e+01,-6.245107709466584112e+01,-6.285136211542670992e+01,-6.483982726982026179e+01,-6.574103220873212194e+01,-6.882649427293314659e+01,-7.073663123795522267e+01,-7.009234466689160570e+01,-7.143392345244836861e+01,-7.343974032378038430e+01,-7.807710112326269325e+01,-7.856109669225268988e+01,-7.874250108510837265e+01,-8.104984184417590143e+01,-8.088771480250333923e+01,-8.416062089379359179e+01,-8.498277782975313244e+01,-8.572987347527892155e+01,-8.739907867360442140e+01,-8.709707214072867032e+01,-9.122318504048982390e+01,-9.118885404893735824e+01,-9.015866417917979447e+01,-9.144895832269953928e+01,-9.361822589456581056e+01,-9.410314432148736330e+01,-9.810817868732920033e+01,-9.974234594382660646e+01,-9.957567981748907471e+01,-1.016532076747116236e+02,-1.023351246029324244e+02,-1.066675081344833984e+02,-1.090585781990855452e+02,-1.088420558760358858e+02,-1.110386357449923764e+02,-1.114193458097851988e+02,-1.216549276581010588e+02,-1.229007438328478088e+02,-1.277326256866742682e+02,-1.296941304023547730e+02,-1.344188414557900160e+02,-1.534442733366729499e+02,-1.581888907709283103e+02,-1.575219196289290551e+02,-1.650184418025590389e+02,-1.670903004485563770e+02,-1.678366803836695169e+02,-1.682560569223300604e+02,-1.763571191134167861e+02,-1.787253712388726967e+02,-1.804140097443437014e+02,-1.842609777696154936e+02,-1.914210114033905370e+02,-2.142657487637940505e+02,-2.121800801117618107e+02,-2.143155232719462902e+02,-2.144238619407338433e+02,-2.152937348873477390e+02,-2.241857675318005363e+02,-2.280134542325945404e+02,-2.329791429339221907e+02,-2.353501766408976152e+02,-2.415395434276581454e+02,-2.331300048267388831e+02,-2.328695195767510313e+02,-2.392054506924698387e+02,-2.335581668494247651e+02,-2.381725132409508490e+02,-2.369318671642989500e+02,-2.489478290647499819e+02,-2.492112736545116150e+02,-2.519484182372702890e+02,-2.569061601963774706e+02,-2.591176122956599670e+02,-2.618573242145895961e+02,-2.625542088870086559e+02
-2.709199766310680957e+01,-2.922223172761532695e+01,-2.917377070646053383e+01,-2.885710910482356084e+01,-2.957297368172519825e+01,-3.181571451430755104e+01,-3.266305781372101080e+01,-3.268730382619570207e+01,-3.495363543670644191e+01,-3.643334575290747779e+01,-3.758570686790707782e+01,-3.821374616158276893e+01,-3.939946290582749100e+01,-3.896442196659207013e+01,-3.939025592861400327e+01,-3.841028616956743491e+01,-3.897938262362541906e+01,-4.073246702901156624e+01,-4.116906741311354523e+01,-4.359650301224127844e+01,-4.434321428697909795e+01,-4.533586667812365079e+01,-4.846387956591123469e+01,-4.996019277450171359e+01,-4.924390718817512891e+01,-5.264282574184780117e+01,-5.301705744651807350e+01,-5.530776800687335282e+01,-5.428046669734011687e+01,-5.593073729282727413e+01,-5.721329636752333414e+01,-5.963809585631913279e+01,-6.121302724972922960e+01,-6.099049107891184462e+01,-5.950637942913322576e+01,-6.199064616718852250e+01,-6.191614544788588148e+01,-6.262862260041922724e+01,-6.333400226931448884e+01,-6.288346284193574576e+01,-6.566260591066364327e+01,-6.731705830183246064e+01,-6.831946734393119414e+01,-6.864478381098506077e+01,-7.543352136608606884e+01,-7.459909010479047708e+01,-8.030323395668230546e+01,-8.415516545866525178e+01,-8.691281482947243830e+01,-8.672107541728900060e+01,-8.762054121800065332e+01,-9.037704457218238474e+01,-9.302692050037343563e+01,-9.599155313433347203e+01,-9.634546114423655183e+01,-9.871117459348060663e+01,-9.898887919225404630e+01,-1.002809447086881249e+02,-1.025952463299655335e+02,-1.045591800542290883e+02,-1.049305493317128253e+02,-1.062402273354793181e+02,-1.087672207925482581e+02,-1.124601801491607915e+02,-1.155558142780650144e+02,-1.185462126926258577e+02,-1.183036708087332727e+02,-1.216518676384709465e+02,-1.237453113193281951e+02,-1.330988128019854742e+02,-1.357028930121374231e+02,-1.375840731359276958e+02,-1.390512551562563601e+02,-1.435615341729464092e+02,-1.442463935913438036e+02,-1.462033719745154201e+02,-1.484476057638398743e+02,-1.513864176369487780e+02,-1.532587471786710296e+02,-1.572621177419552225e+02,-1.567846929890888532e+02,-1.587542177352192141e+02,-1.606818153923408943e+02,-1.628206011127628301e+02,-1.685335785511568645e+02,-1.698880741041511442e+02,-1.792768065877436072e+02,-1.840518201324100573e+02,-1.854419302618310610e+02,-1.869826283274034608e+02,-1.868112215365216002e+02,-1.978682895914102176e+02,-1.986347408848998555e+02,-2.014048273301937684e+02,-2.092336470047005434e+02,-2.053335753283663792e+02,-2.130998084284415768e+02,-2.137210805930582467e+02,-2.150683073683518387e+02,-2.212923706379444866e+02
-1.206596282610468052e+02,-1.240100595165128681e+02,-1.197963941227406224e+02,-1.317521908443147254e+02,-1.661262528973088877e+02,-1.698411497833669443e+02,-1.757808603539717751e+02,-1.846175282073113806e+02,-1.842710099109169164e+02,-1.850558246046843749e+02,-1.805847040209214924e+02,-1.909716960458480344e+02,-1.872756045482699392e+02,-1.959740445618899685e+02,-1.988159648982815781e+02,-1.982012208558561781e+02,-1.986842263293297037e+02,-1.990974304272392317e+02,-1.969602686796381477e+02,-1.939079841549601895e+02,-1.936895738942525327e+02,-2.021339161838813254e+02,-2.273699487090142668e+02,-2.402091430455296290e+02,-2.614640164014140282e+02,-2.627918806590290046e+02,-2.618666605317932863e+02,-2.613689772936331792e+02,-2.617495744144308674e+02,-2.632817238988089343e+02,-2.529824300910541979e+02,-2.581376400267630515e+02,-2.668730200906811660e+02,-2.397113594071644513e+02,-2.452728909278261256e+02,-2.459263568868050527e+02,-2.470397975112130382e+02,-2.467762861293840899e+02,-2.547424363590450298e+02,-2.568385244203844877e+02,-2.556177261342414795e+02,-2.484107981627462607e+02,-2.675568585379292585e+02,-2.753391299158930110e+02,-3.113631303109963255e+02,-3.108603596068537058e+02,-3.131771415709716280e+02,-3.241393809422751247e+02,-3.374813120612933517e+02,-3.508948042800480493e+02,-3.806412021515502033e+02,-3.606617906492769521e+02,-3.696044146756491386e+02,-3.940501576927483711e+02,-4.025672113883912289e+02,-4.281924970057286828e+02,-4.357090002493049496e+02,-4.387518423601410973e+02,-4.600095268828805501e+02,-4.633026376565258033e+02,-4.578975755694434042e+02,-4.602306060331646336e+02,-4.873012642525469005e+02,-5.318000693227618285e+02,-5.388549456549692422e+02,-6.018940596626114257e+02,-6.098621266637551344e+02,-6.316601767315927418e+02,-6.344716620591417495e+02,-6.875307791832565272e+02,-6.829362911541437597e+02,-6.812380132034213602e+02,-6.931215464908835884e+02,-7.096752425295994726e+02,-7.236492239763086900e+02,-7.498181542161928519e+02,-7.909478110856139210e+02,-8.078981749853211340e+02,-8.225921728060505984e+02,-8.312237986061711581e+02,-8.175000358168502999e+02,-7.969311023775178455e+02,-8.210064210960289302e+02,-8.217733912890882948e+02,-8.210991380460116034e+02,-8.216663241670686375e+02,-8.472251137582420597e+02,-8.674770199622371365e+02,-8.816587324628326314e+02,-8.978458438829941315e+02,-9.433742423111503967e+02,-9.493216270774776149e+02,-9.811083583154926373e+02,-1.003506153662676184e+03,-1.018624734518068976e+03,-1.029964944268431282e+03,-1.035172789273563012e+03,-1.049493162052702473e+03,-1.052782859565099670e+03,-1.096817096383106446e+03
-5.704454844678123138e+00,-1.478891342887240867e+01,-1.458915522905831175e+01,-1.465675557390085793e+01,-1.506508137010615478e+01,-1.514407601890986754e+01,-1.642781726179809709e+01,-1.907450488783675269e+01,-1.787223865347542429e+01,-1.839321753564515305e+01,-1.958461066906016512e+01,-1.342689969672139405e+01,-1.445200966286901867e+01,-1.425352357217049359e+01,-1.434886197128792773e+01,-1.390793144104152113e+01,-1.706205866253809944e+01,-1.908424258463270107e+01,-3.927838797950882110e+01,-3.485083368840271589e+01,-3.498515790308454143e+01,-3.603156076883271908e+01,-3.279463567820100423e+01,-3.199190574222608774e+01,-3.329218041187134958e+01,-3.410332613502452404e+01,-3.499764712265566402e+01,-3.820715260911632072e+01,-4.667086157668465773e+01,-4.453909706612492414e+01,-4.578451058602257007e+01,-4.988428897646786453e+01,-4.738915757615307456e+01,-4.605635225427615609e+01,-4.779756925884274210e+01,-4.826519381240272111e+01,-4.832170806011426123e+01,-5.386105085041327101e+01,-5.570710443098199960e+01,-6.266901058140606295e+01,-6.638046694802261527e+01,-6.806240691829448508e+01,-6.918913307564905324e+01,-6.310208542106033747e+01,-6.387551255100605374e+01,-6.483014899645178275e+01,-6.518138689973802968e+01,-6.765020059709735278e+01,-6.746798394519670694e+01,-6.794982492648222205e+01,-9.354733297789360336e+01,-1.068545740083186502e+02,-1.083575652311915434e+02,-9.980268682302923366e+01,-9.672409474834989851e+01,-9.945640354901620128e+01,-1.017163709072911359e+02,-1.028818074178747963e+02,-1.044115050981849322e+02,-1.031515569906423053e+02,-1.029368748880140885e+02,-1.146523650614836214e+02,-1.188971100798700462e+02,-1.222137454478806404e+02,-1.197863736593090920e+02,-1.217959195831730455e+02,-1.475726238073466732e+02,-1.477839906662082115e+02,-1.580303832495741005e+02,-1.590205267755424359e+02,-1.502175496771864402e+02,-1.590338250130288884e+02,-1.638239147855593387e+02,-1.705090133585028127e+02,-1.696616956337489341e+02,-1.693731474404796700e+02,-1.765351155535380485e+02,-1.751535019574336900e+02,-1.768986379378266065e+02,-2.004060273885999663e+02,-1.974745014638456837e+02,-1.947717428048170234e+02,-2.017007725497649631e+02,-2.034566203257199675e+02,-2.108958214842729433e+02,-2.060619668811184226e+02,-2.048125556895974739e+02,-1.950497781828582902e+02,-1.960585458441528317e+02,-2.035893990106794433e+02,-2.042236388446085869e+02,-2.018961173732820100e+02,-2.059053984535209452e+02,-2.139288906635729859e+02,-2.151790257816717826e+02,-2.148616025601803017e+02,-2.143650581423730159e+02,-2.141900414519484173e+02,-2.122906859433573175e+02,-2.204251429873442589e+02
-2.054508314771126010e+01,-2.395206963978340653e+01,-2.297338444704282523e+01,-2.431165787368047049e+01,-2.004828018881171303e+01,-2.079562229463279621e+01,-1.993507690940469956e+01,-1.966328769722316139e+01,-1.990908062245471655e+01,-2.044670391290014066e+01,-2.000090750371625958e+01,-2.133826257152175643e+01,-2.377131819611433983e+01,-2.468704988122268063e+01,-2.452110359511513238e+01,-2.372384962986856394e+01,-2.463995093474957088e+01,-2.441614564269315935e+01,-2.445229828012132955e+01,-2.609580233011311279e+01,-2.846773152289906150e+01,-2.957390532504225789e+01,-3.427455851256704022e+01,-3.370693421004406076e+01,-3.597716488910867128e+01,-3.624473929616299728e+01,-3.535434885077326328e+01,-3.915053876754149087e+01,-3.868444412533928300e+01,-3.755259266361785109e+01,-3.790261213481792169e+01,-3.951774841892027013e+01,-4.052306474271780701e+01,-4.364469925450325860e+01,-4.448917762163560496e+01,-4.479861763942012232e+01,-4.479489990875357108e+01,-4.632188005818618137e+01,-5.157559807314313360e+01,-5.092012640877911878e+01,-6.179294720653698647e+01,-6.090819619169886323e+01,-6.271428631144095078e+01,-6.892751891796183372e+01,-6.924268747983774119e+01,-7.095432469557567856e+01,-7.080753162216075225e+01,-7.273207836595608455e+01,-7.818012345631785820e+01,-8.162477498339762860e+01,-8.210549651114055791e+01,-8.762656731102778451e+01,-8.868383907014249701e+01,-9.600861216995654956e+01,-1.030614042237155275e+02,-1.111840058298322447e+02,-1.117632536378812915e+02,-1.121717664930074250e+02,-1.136141329277672440e+02,-1.183820081619395808e+02,-1.107498442379121428e+02,-1.117512957581348019e+02,-1.117410513061055610e+02,-1.136540434478087178e+02,-1.182483760898336982e+02,-1.230416123745751520e+02,-1.253139858919064835e+02,-1.255064296728944129e+02,-1.258677849956785622e+02,-1.285379582566581860e+02,-1.309161750038723824e+02,-1.311142603109048821e+02,-1.304119508547361761e+02,-1.302747860005746929e+02,-1.330878896033321439e+02,-1.344314877129954198e+02,-1.441256025809026653e+02,-1.417246024405948788e+02,-1.443202714440274690e+02,-1.443683130253715774e+02,-1.465239346333065100e+02,-1.467004577494486739e+02,-1.493571564616832745e+02,-1.478230237949963453e+02,-1.491314968385976556e+02,-1.534267581077978946e+02,-1.630956981973351105e+02,-1.618718468255850951e+02,-1.631917536344457176e+02,-1.653949157005060897e+02,-1.690676817270924346e+02,-1.723021594109549142e+02,-1.774469276528254511e+02,-1.781444652955286756e+02,-1.799789838632081853e+02,-1.880613007741201272e+02,-1.875798577672019860e+02,-2.047215501176470127e+02,-2.061695668343681120e+02,-2.054092801693495289e+02
