PIVlab, ASCII chart output - 19-Sep-2021
FRAME: 85, filenames: A: 72_12_75_100 085.jpg & B: 72_12_75_100 086.jpg, conversion factor xy (px -> m): 0.00024148, conversion factor uv (px/frame -> m/s): 1
x [m],y [m],u [m/s],v [m/s],Vector type [-],vorticity [1/s],magnitude [m/s],divergence [1/s],dcev [1],simple shear [1/s],simple strain [1/s],vector direction [degrees]
0.03260002088,0.01642075126,NaN,NaN,0,-0.3824241698,1.455954724,-5.02947918,0,5.02947918,0.3824241698,-84.62925471
0.03260002088,0.02028445743,NaN,NaN,0,0.8862994435,1.467225703,-5.936303022,0,5.77014542,1.917523316,-84.31843419
0.03260002088,0.02414816361,NaN,NaN,0,3.138224496,1.488747709,-7.577092737,0,6.993107535,4.646098109,-83.75307544
0.03260002088,0.02801186979,NaN,NaN,0,5.016676395,1.518482722,-8.490475936,0,7.399585442,6.851610953,-83.02498499
0.03260002088,0.03187557597,NaN,NaN,0,6.429480396,1.553440581,-8.597399777,0,6.995370481,8.219086679,-82.2319183
0.03260002088,0.03573928215,NaN,NaN,0,7.362448432,1.589872524,-7.831828761,0,5.899427291,8.536092166,-81.45369141
0.03260002088,0.03960298832,NaN,NaN,0,7.84443976,1.623575953,-6.142499175,0,4.280566558,7.71197458,-80.74174451
0.03260002088,0.0434666945,NaN,NaN,0,7.91290929,1.650215886,-3.498847968,0,2.294532831,5.764500957,-80.12127835
0.03260002088,0.04733040068,NaN,NaN,0,7.558615324,1.66557589,0.08958958121,0,0.07118736401,2.800036297,-79.60073886
0.03260002088,0.05119410686,NaN,NaN,0,6.6496935,1.665813375,4.479320636,0,-2.211973904,-0.9847803305,-79.18412358
0.03260002088,0.05505781304,NaN,NaN,0,4.916849915,1.64803566,9.201450241,0,-4.200936719,-5.252377745,-78.88192402
0.03260002088,0.05892151921,NaN,NaN,0,2.104238018,1.611533204,13.30975851,0,-5.312159537,-9.411161574,-78.71493499
0.03260002088,0.06278522539,NaN,NaN,0,-1.600848267,1.559513536,15.57730106,0,-5.055460334,-12.57912383,-78.70681403
0.03260002088,0.06664893157,NaN,NaN,0,-4.853468189,1.499820775,15.39944294,0,-3.978298843,-14.04670331,-78.8651433
0.03260002088,0.07051263775,NaN,NaN,0,-5.441488079,1.441306147,14.12255277,0,-4.036234211,-14.18338188,-79.15136809
0.03260002088,0.07437634393,NaN,NaN,0,-3.128859972,1.385521031,14.62630863,0,-6.340254023,-14.58269611,-79.47756269
0.03260002088,0.0782400501,NaN,NaN,0,-1.219599156,1.323663615,18.02924916,0,-8.958495337,-16.65490069,-79.78729218
0.03260002088,0.08210375628,NaN,NaN,0,-6.156197379,1.246664428,19.89703437,0,-5.49468488,-18.32580732,-80.12978417
0.03260002088,0.08596746246,NaN,NaN,0,-24.19369908,1.170480444,9.335266719,0,12.25564362,-10.33214738,-80.67421244
0.03260002088,0.08983116864,NaN,NaN,0,-51.5750691,1.164344778,-25.11343216,0,42.46119218,20.46195573,-81.72516573
0.03260002088,0.09369487482,NaN,NaN,0,-55.36782211,1.340031801,-75.14727524,0,50.87059508,70.56545189,-83.38100953
0.03260002088,0.09755858099,NaN,NaN,0,-27.53508998,1.72177781,-115.8473386,0,27.90109828,110.7026913,-84.99547263
0.03260002088,0.1014222872,NaN,NaN,0,26.27465395,2.21192183,-113.9616482,0,-23.95205787,115.1931199,-85.95900021
0.03260002088,0.1052859933,NaN,NaN,0,65.36348461,2.605467343,-63.66017008,0,-68.54103141,73.42898407,-86.49752784
0.03260002088,0.1091496995,NaN,NaN,0,53.07083507,2.739860542,4.928537156,0,-70.28965226,13.38518963,-86.99571861
0.03260002088,0.1130134057,NaN,NaN,0,55.11036767,2.634903966,57.5847368,0,-78.94511803,-62.66659724,-87.98505397
0.03260002088,0.1168771119,NaN,NaN,0,-53.35288336,2.272063017,65.2331295,0,37.70180105,-76.51860518,-88.70100515
0.03260002088,0.1207408181,NaN,NaN,0,-53.11636848,2.085835858,43.10802401,0,43.10802401,-53.11636848,-89.11621785
0.03646372705,0.01642075126,NaN,NaN,0,-1.553276699,1.444727259,-6.612340445,0,6.828607013,-0.672379722,-84.94491562
0.03646372705,0.02028445743,NaN,NaN,0,-0.03087334598,1.457084405,-7.44513047,0,7.5453484,1.187206023,-84.58549211
0.03646372705,0.02414816361,NaN,NaN,0,2.658729653,1.48073657,-8.986161768,0,8.662559739,4.487497543,-83.93951512
0.03646372705,0.02801186979,NaN,NaN,0,4.972858273,1.513531092,-9.71454598,0,8.719744328,7.272037385,-83.12278867
0.03646372705,0.03187557597,NaN,NaN,0,6.820816905,1.55225872,-9.608966753,0,7.775598166,9.130484797,-82.25319303
0.03646372705,0.03573928215,NaN,NaN,0,8.197165636,1.592869938,-8.633862605,0,6.038604339,9.798939965,-81.42040437
0.03646372705,0.03960298832,NaN,NaN,0,9.137342656,1.630860035,-6.746710549,0.7688749339,3.768358453,9.185440865,-80.6755263
0.03646372705,0.0434666945,NaN,NaN,0,9.693903963,1.661661557,-3.895272237,1.387552057,1.173613395,7.329854067,-80.03680375
0.03646372705,0.04733040068,NaN,NaN,0,9.861397157,1.680813016,0.005937930005,1.534044806,-1.617150811,4.338030118,-79.50257588
0.03646372705,0.05119410686,NaN,NaN,0,9.409502059,1.683899,4.982961603,1.045759066,-4.442059154,0.3340399737,-79.0678072
