-0.10617,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981
2.999999999999999889e-02,4.368135008339425696e+01
4.000000000000000083e-02,4.398278429108575693e+01
5.000000000000000278e-02,4.555646772038891612e+01
5.999999999999999778e-02,4.399662340752234968e+01
7.000000000000000666e-02,4.306927055220640455e+01
8.000000000000000167e-02,4.556487384828187004e+01
8.999999999999999667e-02,4.497241474318966681e+01
1.000000000000000056e-01,4.286117206229039311e+01
1.100000000000000006e-01,4.412639138621687351e+01
1.199999999999999956e-01,3.946250949019588461e+01
1.300000000000000044e-01,4.350304046628468768e+01
1.400000000000000133e-01,4.119791786434173986e+01
1.499999999999999944e-01,4.085278571239128098e+01
1.600000000000000033e-01,4.973185327002786238e+01
1.700000000000000122e-01,4.802521269357487910e+01
1.799999999999999933e-01,4.338217612332673667e+01
1.900000000000000022e-01,4.587975741377450589e+01
2.000000000000000111e-01,4.560423978217721697e+01
2.099999999999999922e-01,4.584421021554406650e+01
