-0.10617,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981,-0.10981
2.999999999999999889e-02,7.511805664250823611e+01
4.000000000000000083e-02,6.039415508615415717e+01
5.000000000000000278e-02,4.714139663399604530e+01
5.999999999999999778e-02,5.822189206867885503e+01
7.000000000000000666e-02,5.069687055072621717e+01
8.000000000000000167e-02,6.146351933528490008e+01
8.999999999999999667e-02,5.024274121534154602e+01
1.000000000000000056e-01,5.206789885801482853e+01
1.100000000000000006e-01,8.839521017348373277e+01
1.199999999999999956e-01,5.005348486857457857e+01
1.300000000000000044e-01,6.195389486187367112e+01
1.400000000000000133e-01,4.552172890890855683e+01
1.499999999999999944e-01,6.210630757833627769e+01
1.600000000000000033e-01,6.831516708504810254e+01
1.700000000000000122e-01,4.968906056221938883e+01
1.799999999999999933e-01,5.369223923293128564e+01
1.900000000000000022e-01,5.643215012414175646e+01
2.000000000000000111e-01,5.345750902127770843e+01
2.099999999999999922e-01,5.254102824578598785e+01
