PIVlab by W.Th. & E.J.S., ASCII chart output - 11-Aug-2021
FRAME: 19, filenames: A: RA001_12_H8 019.jpg & B: RA001_12_H8 020.jpg, conversion factor xy (px -> m): 0.00021953, conversion factor uv (px/frame -> m/s): 0.0053544
x [m],y [m],u [m/s],v [m/s],vorticity [1/s],magnitude [m/s],divergence [1/s],dcev [1],simple shear [1/s],simple strain [1/s],vector direction [degrees]
0.03205150872,0.01339138378,NaN,NaN,0.002439883832,0.004812507561,-0.006316187053,0,0.006316187053,0.002439883832,-85.36560915
0.03205150872,0.01690387789,NaN,NaN,0.003814472894,0.004828388337,-0.009356670329,0,0.009372634223,0.005992954114,-85.29983342
0.03205150872,0.02041637199,NaN,NaN,0.006204149305,0.004867847587,-0.01749184899,0,0.01473071312,0.01491876022,-85.18784326
0.03205150872,0.0239288661,NaN,NaN,0.009734319882,0.004944344264,-0.02995801216,0,0.02050627205,0.02804032423,-85.06203925
0.03205150872,0.02744136021,NaN,NaN,0.01351971549,0.00507406425,-0.04739793301,0,0.02616735966,0.04556423692,-84.95508033
0.03205150872,0.03095385431,NaN,NaN,0.01710368567,0.005273510112,-0.07003220042,0,0.03201728251,0.06733399118,-84.88653679
0.03205150872,0.03446634842,NaN,NaN,0.02056284716,0.005559308045,-0.09829581201,0,0.03921384879,0.09351921166,-84.85457655
0.03205150872,0.03797884253,NaN,NaN,0.02407930869,0.005950419039,-0.1332670247,0,0.04921129779,0.1250816502,-84.83646029
0.03205150872,0.04149133663,NaN,NaN,0.02681594912,0.006471019715,-0.1762161745,0,0.06244465893,0.1634081077,-84.79669899
0.03205150872,0.04500383074,NaN,NaN,0.02606058153,0.007149790103,-0.2267067874,0,0.07692613895,0.209041159,-84.69801965
0.03205150872,0.04851632485,NaN,NaN,0.01731051693,0.00801157327,-0.2797285837,0,0.08703135174,0.2596836573,-84.51691113
0.03205150872,0.05202881895,NaN,NaN,-0.004685014222,0.009059256475,-0.3235697654,0,0.083206172,0.3072739889,-84.26308763
0.03205150872,0.05554131306,NaN,NaN,-0.04193544854,0.01024721384,-0.3406302614,0,0.05613246631,0.3365725806,-83.9824967
0.03205150872,0.05905380717,NaN,NaN,-0.08973209073,0.01146092705,-0.3138910802,0,0.003630473587,0.3273594621,-83.73834207
0.03205150872,0.06256630127,NaN,NaN,-0.1381741519,0.01252189344,-0.2415427868,0,-0.0596474565,0.2577461428,-83.5706598
0.03205150872,0.06607879538,NaN,NaN,-0.1740838063,0.01323455748,-0.1572158248,0,-0.0824888602,0.1148759674,-83.37944833
0.03205150872,0.06959128949,NaN,NaN,-0.2142982108,0.013509304,-0.1062513586,0,-0.01088812331,-0.07503906675,-82.66858632
0.03205150872,0.07310378359,NaN,NaN,-0.311099536,0.01344391777,-0.1156827212,0,0.1736830455,-0.2657718416,-80.40730756
0.03205150872,0.0766162777,NaN,NaN,-0.6089503732,0.01331999339,-0.08796176939,0,0.3329260282,-0.4447713075,-75.09247848
0.03205150872,0.08012877181,NaN,NaN,-1.110600843,0.01322313138,0.252049599,0,0.296522851,-0.6498111078,-65.18949865
0.03205150872,0.08364126591,NaN,NaN,-1.630665071,0.0128144146,1.319961423,0,-0.2260047409,-0.9172731856,-49.22357445
0.03205150872,0.08715376002,NaN,NaN,-0.7064123702,0.0112720569,2.765126111,0,-0.4070675362,-0.9571833567,-21.57184713
0.03205150872,0.09066625413,NaN,NaN,1.024390566,0.01000551787,3.267465264,0,-0.7714193379,-0.8850985433,19.68713376
0.03205150872,0.09417874823,NaN,NaN,5.368556136,0.01124514247,0.2050966296,0,2.277893044,0.002243026303,68.2072699
0.03205150872,0.09769124234,NaN,NaN,0.1383271015,0.00432812939,-2.168946711,0,-2.1854611,0.4278572759,109.3669095
0.03205150872,0.1012037364,NaN,NaN,-0.02073733258,0.004200406785,-1.2374115,0,-0.8144027822,-0.08174456923,161.6808842
0.03205150872,0.1047162306,NaN,NaN,-0.2426787971,0.004223091486,-0.3696288501,0,-0.2524128795,0.1209221848,179.6751162
0.03205150872,0.1082287247,NaN,NaN,-0.1788122234,0.004041848072,-0.06419297319,0,-0.06419297319,0.1788122234,-174.2801152
0.03556400283,0.01339138378,NaN,NaN,0.003264848992,0.00479663317,-0.005197891493,0,0.007653739218,-0.0008728568408,-85.43182034
0.03556400283,0.01690387789,NaN,NaN,0.00595626629,0.004804823988,-0.007222411608,0,0.01216603485,0.002037817063,-85.34741157
0.03556400283,0.02041637199,NaN,NaN,0.01068686429,0.004830831511,-0.01383794333,0,0.01993644226,0.01004592348,-85.2046698
0.03556400283,0.0239288661,NaN,NaN,0.01707443127,0.004891141681,-0.02560652871,0,0.02821607977,0.02301570133,-85.04779347
0.03556400283,0.02744136021,NaN,NaN,0.02363976215,0.005004351615,-0.04289913672,0,0.03589714566,0.04062284508,-84.92163416
0.03556400283,0.03095385431,NaN,NaN,0.0298141951,0.005187163388,-0.06538087804,0,0.04325633981,0.06194050316,-84.85374092
0.03556400283,0.03446634842,NaN,NaN,0.0361642668,0.005453996204,-0.09311495673,0,0.05207168576,0.08661524779,-84.84343917
0.03556400283,0.03797884253,NaN,NaN,0.04379580418,0.005820931835,-0.1276389109,0,0.06491206003,0.115967808,-84.86336015
0.03556400283,0.04149133663,NaN,NaN,0.05206213688,0.006312867344,-0.1719354454,0,0.08295071978,0.1528407798,-84.87098219
0.03556400283,0.04500383074,NaN,NaN,0.05670921759,0.006966841375,-0.2279724453,0,0.1039563453,0.2002348709,-84.81463013
0.03556400283,0.04851632485,NaN,NaN,0.04984748589,0.007825817486,-0.2923883179,0,0.1202532467,0.2592567045,-84.64527597
0.03556400283,0.05202881895,NaN,NaN,0.02057432111,0.008919195906,-0.3523021587,0,0.1164591301,0.323614021,-84.35746219
0.03556400283,0.05554131306,NaN,NaN,-0.03683360995,0.01022167167,-0.3841223671,0,0.07611638406,0.3753918624,-84.00757039
0.03556400283,0.05905380717,NaN,NaN,-0.1134674152,0.01161382266,-0.3598308692,0,-0.009974332412,0.3874289862,-83.70371087
0.03556400283,0.06256630127,NaN,NaN,-0.1869197274,0.01287032296,-0.2647901631,0,-0.1362971517,0.3197342911,-83.61796264
0.03556400283,0.06607879538,NaN,NaN,-0.2113878751,0.01367416328,-0.154540132,0,-0.2185398198,0.131234023,-83.90663095
0.03556400283,0.06959128949,NaN,NaN,-0.1999119958,0.0138657623,-0.1064815286,0.8226787299,-0.166059261,-0.1348473248,-84.18219171
0.03556400283,0.07310378359,NaN,NaN,-0.2009985712,0.01358832398,-0.2359772704,0,0.1080626846,-0.3606473853,-83.36348183
0.03556400283,0.0766162777,NaN,NaN,-0.5740182748,0.01358675841,-0.4618729347,0,0.3597046535,-0.4803517219,-79.43524914
0.03556400283,0.08012877181,NaN,NaN,-1.421841127,0.01428117484,-0.4089216894,32.59162803,0.4529932245,-0.520459663,-70.14657493
0.03556400283,0.08364126591,NaN,NaN,-3.092704021,0.01582605755,1.194581812,70.85742807,-0.5851915591,-0.8929518403,-55.00452164
0.03556400283,0.08715376002,NaN,NaN,-1.635517275,0.0149580226,3.952229697,0,-0.3463331993,-0.8249002904,-24.06685536
0.03556400283,0.09066625413,NaN,NaN,-0.01897255749,0.01412945238,6.740401973,0,-2.61508401,-1.792126377,15.66437239
0.03556400283,0.09417874823,0.004538899056,0.02387053903,-1.798367048,0.02429823529,7.077142153,0,-6.950758217,8.024341163,79.23393267
0.03556400283,0.09769124234,-0.004493061571,0.0004879462633,-0.8025782778,0.004519479377,-1.662899838,0,-3.889614342,5.174698796,173.8019714
0.03556400283,0.1012037364,-0.006304296926,-0.0001464858734,-1.491028172,0.006305998561,0.09792549073,0,-1.538502237,0.4775712602,-178.6689218
0.03556400283,0.1047162306,NaN,NaN,-0.7029050565,0.004735908896,-0.1069909149,17.63055995,0.004248520735,0.08749266098,-169.71517
0.03556400283,0.1082287247,NaN,NaN,-0.3582048604,0.00390946168,0.1813365582,0,0.1197403054,0.1722552749,-167.7483832
0.03907649694,0.01339138378,NaN,NaN,0.002303408628,0.004772593127,-0.002719071939,0,0.007952019425,-0.008370426906,-85.58356421
0.03907649694,0.01690387789,NaN,NaN,0.008258433205,0.004763473256,-0.002419328999,0,0.01609532302,-0.006774422895,-85.45540188
0.03907649694,0.02041637199,NaN,NaN,0.01874632592,0.004759547096,-0.005674256194,0,0.0298666569,-0.0004318568763,-85.23899324
0.03907649694,0.0239288661,NaN,NaN,0.03179692672,0.004785070962,-0.01621044461,0,0.04408460709,0.01287429053,-85.00663773
0.03907649694,0.02744136021,NaN,NaN,0.04407247552,0.004865059417,-0.03366963116,0,0.0558705722,0.03151251489,-84.83230379
0.03907649694,0.03095385431,NaN,NaN,0.05462930783,0.005016806414,-0.05615177058,0,0.06531948736,0.05251537627,-84.76274172
0.03907649694,0.03446634842,NaN,NaN,0.06542839476,0.005248583642,-0.08233837611,0,0.07584866838,0.07383931826,-84.7993679
0.03907649694,0.03797884253,NaN,NaN,0.08120015595,0.005566447125,-0.1142845603,0,0.09373718842,0.09728721053,-84.90299002
0.03907649694,0.04149133663,NaN,NaN,0.1032427286,0.005992706715,-0.1591162676,0,0.1228049669,0.128550316,-85.02411033
0.03907649694,0.04500383074,NaN,NaN,0.1246133462,0.006579017901,-0.2252756375,0,0.1614419557,0.1753844331,-85.08873436
0.03907649694,0.04851632485,NaN,NaN,0.1308813551,0.007405942468,-0.3145613156,0,0.1996516267,0.248483037,-84.971448
0.03907649694,0.05202881895,NaN,NaN,0.09359871216,0.008570423995,-0.4132021284,0,0.2058910072,0.3484595843,-84.61171546
0.03907649694,0.05554131306,NaN,NaN,-0.008956642788,0.01010679156,-0.4847405992,0,0.1453975267,0.4529374416,-84.07338311
0.03907649694,0.05905380717,NaN,NaN,-0.1619096368,0.01190260286,-0.4731527709,0,-0.004872439888,0.5305974246,-83.50213804
0.03907649694,0.06256630127,NaN,NaN,-0.3341048695,0.01367181416,-0.2991960256,0,-0.3064824001,0.5065788513,-83.29972789
0.03907649694,0.06607879538,NaN,NaN,-0.3487791377,0.01472738262,-0.1002579758,0,-0.5534571729,0.2145881941,-84.37320398
0.03907649694,0.06959128949,NaN,NaN,-0.2292599097,0.01471045214,0.02552004016,0,-0.5991683689,-0.2802594763,-86.58512961
