PIVlab, ASCII chart output - 19-Sep-2021
FRAME: 264, filenames: A: 72_12_75_110 264.jpg & B: 72_12_75_110 265.jpg, conversion factor xy (px -> m): 0.00024148, conversion factor uv (px/frame -> m/s): 1
x [m],y [m],u [m/s],v [m/s],Vector type [-],vorticity [1/s],magnitude [m/s],divergence [1/s],dcev [1],simple shear [1/s],simple strain [1/s],vector direction [degrees]
0.0350147904,0.0147303601,NaN,NaN,0,-1.349538386,0.4058486856,-2.051266658,0,2.051266658,1.349538386,-88.66859982
0.0350147904,0.01859406111,NaN,NaN,0,-1.109627633,0.4124500106,-2.840016953,0,2.138850742,2.185027279,-88.50153731
0.0350147904,0.02245776212,NaN,NaN,0,-0.6605146805,0.4253657111,-4.34965211,0,2.301691486,3.780734393,-88.19386333
0.0350147904,0.02632146313,NaN,NaN,0,-0.2151231767,0.4440527472,-5.675545148,0,2.365422721,5.226217386,-87.78961523
0.0350147904,0.03018516414,NaN,NaN,0,0.176653373,0.4677798151,-6.78848783,0,2.347954787,6.48919836,-87.33932823
0.0350147904,0.03404886515,NaN,NaN,0,0.444768634,0.4957526695,-7.710962251,0,2.295976177,7.577978418,-86.89175312
0.0350147904,0.03791256616,NaN,NaN,0,0.4989055632,0.5273378193,-8.550156778,0,2.300753691,8.565311725,-86.48792524
0.0350147904,0.04177626717,NaN,NaN,0,0.288306677,0.5624172528,-9.51220714,0,2.463890103,9.59197714,-86.15666532
0.0350147904,0.04563996818,NaN,NaN,0,0.0166820411,0.6016942956,-10.76109443,0,2.691925347,10.76850321,-85.90781021
0.0350147904,0.04950366919,NaN,NaN,0,0.1332007896,0.6461338987,-12.14760686,0,2.655199691,11.98061189,-85.72516843
0.0350147904,0.0533673702,NaN,NaN,0,1.106824367,0.6954617087,-13.03602453,0,1.906556091,12.75305954,-85.57056754
0.0350147904,0.05723107121,NaN,NaN,0,3.208286423,0.7463775886,-12.30037687,0,-0.03635996668,12.26624986,-85.4040521
0.0350147904,0.06109477222,NaN,NaN,0,6.08522805,0.7910579087,-8.715719139,0,-3.305090963,9.533424888,-85.21652121
0.0350147904,0.06495847323,NaN,NaN,0,8.241300917,0.8175364571,-1.853233458,0,-6.986760222,4.086720493,-85.04961783
0.0350147904,0.06882217424,NaN,NaN,0,8.862582588,0.8143376085,7.772552217,0,-10.75572294,-3.710677163,-85.01132242
0.0350147904,0.07268587525,NaN,NaN,0,9.804671265,0.7727107404,20.48081942,0,-16.88976774,-14.15878223,-85.30607181
0.0350147904,0.07654957626,NaN,NaN,0,1.696392622,0.678807091,32.71110073,0,-16.18887976,-24.21835661,-86.33093961
0.0350147904,0.08041327727,NaN,NaN,0,-15.50126936,0.5502083335,36.75347431,0,-8.744267779,-25.74011842,-89.24619746
0.0350147904,0.08427697828,NaN,NaN,0,-29.67027919,0.4388442881,33.38026556,0,-9.05778023,-15.4285769,-96.57355702
0.0350147904,0.08814067929,NaN,NaN,0,-25.17929435,0.3886064595,42.883338,0,-41.9611796,-4.010197604,-111.4953065
0.0350147904,0.09200438031,NaN,NaN,0,-9.211059335,0.4009908185,95.49165382,0,-118.0145315,-14.19456049,-140.552742
0.0350147904,0.09586808132,NaN,NaN,0,4.898865849,0.6370024447,205.4426838,0,-235.9575963,-79.07349772,174.3949164
0.0350147904,0.09973178233,NaN,NaN,0,-21.39088792,1.46933286,319.8923514,0,-316.4962422,-232.6047383,144.9174065
0.0350147904,0.1035954833,NaN,NaN,0,-190.2307377,2.930502303,102.8507763,0,6.652978966,-498.7571322,131.4384745
0.0350147904,0.1074591843,NaN,NaN,0,34.05484139,3.70090735,171.1866244,0,55.38455108,-321.3145709,121.1006954
0.0350147904,0.1113228854,NaN,NaN,0,-438.4351478,4.398709507,-131.2923179,0,692.4321718,-47.69499859,111.2447577
0.0350147904,0.1151865864,NaN,NaN,0,224.0979833,2.994143279,-213.1862017,0,51.27032556,349.4309486,108.1020566
0.0350147904,0.1190502874,NaN,NaN,0,202.5037929,1.997571135,-115.5008319,0,-53.78619051,232.5574979,105.3844259
0.0350147904,0.1229139884,NaN,NaN,0,155.0513037,1.542722519,-64.86203437,0,-64.86203437,155.0513037,103.3308619
0.03887849142,0.0147303601,NaN,NaN,0,-2.214452016,0.3992509251,-2.31454671,0,2.962918885,1.238585003,-88.84118537
0.03887849142,0.01859406111,NaN,NaN,0,-1.922030973,0.406144985,-3.123247432,0,3.01765936,2.121096239,-88.65683014
0.03887849142,0.02245776212,NaN,NaN,0,-1.373497759,0.4196123791,-4.667244157,0,3.11750552,3.797108585,-88.31923262
0.03887849142,0.02632146313,NaN,NaN,0,-0.7997486432,0.4390382676,-5.993215361,0,3.08486231,5.30399955,-87.87771952
0.03887849142,0.03018516414,NaN,NaN,0,-0.2647983449,0.4635630257,-7.049711622,0,2.947578469,6.592643745,-87.3866469
0.03887849142,0.03404886515,NaN,NaN,0,0.1282614664,0.4921677483,-7.832029816,0,2.769705553,7.641637495,-86.89904225
0.03887849142,0.03791256616,NaN,NaN,0,0.2074056683,0.5238653051,-8.444393139,0,2.698630502,8.508887423,-86.46140729
0.03887849142,0.04177626717,NaN,NaN,0,-0.2260445753,0.5582343021,-9.239671777,0,2.974368273,9.427814913,-86.11196959
0.03887849142,0.04563996818,NaN,NaN,0,-0.8770460985,0.596540446,-10.64712773,0,3.462271003,10.70926217,-85.87101619
0.03887849142,0.04950366919,NaN,NaN,0,-0.9621480712,0.6412512821,-12.67284193,0,3.605361666,12.39313261,-85.721464
0.03887849142,0.0533673702,NaN,NaN,0,0.3595806905,0.6938792735,-14.6396291,0,2.720233746,14.03277761,-85.60571844
0.03887849142,0.05723107121,NaN,NaN,0,3.769292078,0.752620537,-15.00717,0,-0.0470302527,14.6544821,-85.44729112
0.03887849142,0.06109477222,NaN,NaN,0,9.076693939,0.8092671493,-11.64813352,0,-5.16274983,12.59271788,-85.21217258
0.03887849142,0.06495847323,NaN,NaN,0,13.22123296,0.8472192206,-3.95501001,1.06635347,-10.34460762,7.098937197,-84.93058757
0.03887849142,0.06882217424,NaN,NaN,0,14.11782424,0.8527880217,5.813482984,0,-13.96668951,0.06344253536,-84.70753752
0.03887849142,0.07268587525,NaN,NaN,0,21.55732331,0.8251452082,22.51695081,0,-26.42698525,-12.98916741,-84.75388653
0.03887849142,0.07654957626,NaN,NaN,0,11.29881723,0.7144782349,43.1096707,0,-23.44564501,-30.54550693,-85.19517908
0.03887849142,0.08041327727,NaN,NaN,0,-17.52247777,0.5378635799,48.02682588,0,-1.993587102,-33.71565252,-86.96105701
0.03887849142,0.08427697828,NaN,NaN,0,-40.67092821,0.3964443385,28.48768627,3.588729583,15.87276103,-8.551712768,-92.2491328
0.03887849142,0.08814067929,NaN,NaN,0,-18.80427254,0.3997042373,14.87200502,0,-16.66349908,32.68645497,-99.69303576
0.03887849142,0.09200438031,NaN,NaN,0,29.85596932,0.4893680923,59.13524797,0,-113.3335373,61.48632214,-108.1690009
0.03887849142,0.09586808132,NaN,NaN,0,86.06163585,0.5607519421,211.4979261,0,-314.1251064,20.13268571,-134.0425375
0.03887849142,0.09973178233,NaN,NaN,0,58.37605592,1.069564906,562.1773985,0,-657.400957,-209.1897806,165.1338546
0.03887849142,0.1035954833,-2.704283509,2.577250265,1,329.4326748,3.735688454,588.9798989,0,-631.7182134,-170.8455416,136.3778319
0.03887849142,0.1074591843,-2.201705204,3.210147756,2,404.225078,3.892628215,435.8099833,0,-206.3261659,-523.6830135,124.4445858
0.03887849142,0.1113228854,-1.939661282,6.284444326,1,472.6762003,6.576969392,32.15943342,68.7386861,-75.49282952,212.8354364,107.1525713
0.03887849142,0.1151865864,NaN,NaN,0,646.3740562,2.599139566,-442.3093046,61.31992116,-222.9837561,813.8864972,104.8722497
0.03887849142,0.1190502874,NaN,NaN,0,285.022162,1.462776411,-96.08825653,31.88296813,-159.3322985,275.5129134,101.9871635
0.03887849142,0.1229139884,NaN,NaN,0,187.5017786,1.091506453,-30.84324357,0,-124.1799059,152.6934492,99.57073087
0.04274219243,0.0147303601,NaN,NaN,0,-4.021335273,0.3857713401,-2.875517985,0,4.870684573,1.000648193,-89.21684668
0.04274219243,0.01859406111,NaN,NaN,0,-3.615549362,0.3932842497,-3.723212254,0,4.850598605,1.9881996,-88.99273636
0.04274219243,0.02245776212,NaN,NaN,0,-2.852248279,0.4079261785,-5.345091156,0,4.806360466,3.840374727,-88.58902322
0.04274219243,0.02632146313,NaN,NaN,0,-1.990711767,0.4289572864,-6.692692457,0,4.554079007,5.487696543,-88.06771718
0.04274219243,0.03018516414,NaN,NaN,0,-1.107184929,0.4553011035,-7.659935849,0,4.130616578,6.860917208,-87.48881687
0.04274219243,0.03404886515,NaN,NaN,0,-0.3371319777,0.4855220799,-8.156298212,0,3.59943895,7.853794436,-86.91313098
0.04274219243,0.03791256616,NaN,NaN,0,-0.02196181297,0.5177464923,-8.151925446,0,3.200156525,8.404574295,-86.39514948
0.04274219243,0.04177626717,NaN,NaN,0,-1.066740404,0.5501305438,-8.335016595,0,3.816577339,8.921075417,-85.99480321
0.04274219243,0.04563996818,NaN,NaN,0,-3.005484615,0.5849901098,-9.913050607,0,5.246239553,10.24945015,-85.76717438
0.04274219243,0.04950366919,NaN,NaN,0,-4.094827392,0.6284549904,-13.29875276,0,6.21424195,12.80813003,-85.70349298
0.04274219243,0.0533673702,NaN,NaN,0,-2.675578543,0.6861889535,-17.91322118,0,5.615980411,16.25969496,-85.70694375
0.04274219243,0.05723107121,NaN,NaN,0,3.243768857,0.7609703538,-21.44907227,0,1.479593442,19.71765128,-85.59528197
0.04274219243,0.06109477222,NaN,NaN,0,15.57860242,0.8461881107,-18.7102085,0,-9.301850239,19.28845378,-85.28091464
0.04274219243,0.06495847323,NaN,NaN,0,25.25612805,0.9093063052,-7.573784287,2.174632072,-19.06924619,12.21123964,-84.78215102
0.04274219243,0.06882217424,NaN,NaN,0,17.73473446,0.9245052944,-2.065092314,1.714791694,-13.2440186,10.87014628,-84.19417633
0.04274219243,0.07268587525,NaN,NaN,0,57.68159026,0.9607394172,22.24433943,0,-58.07944849,-5.735313723,-84.02272378
0.04274219243,0.07654957626,NaN,NaN,0,43.93534884,0.8168534725,71.3069914,0,-53.64444602,-49.13566516,-83.53438426
0.04274219243,0.08041327727,NaN,NaN,0,-26.90578114,0.4941344404,86.5098112,0,10.03205374,-67.27193301,-82.72973672
0.04274219243,0.08427697828,NaN,NaN,0,-101.8398081,0.2191348316,22.15957079,3.602691579,96.35903528,-13.26115445,-82.9782646
0.04274219243,0.08814067929,NaN,NaN,0,-35.0273656,0.355718908,-61.29996705,0,68.57248826,91.53969322,-83.32358701
0.04274219243,0.09200438031,0.1563966505,-0.808018037,1,23.3730734,0.8230146173,-116.1088074,0,33.47348762,176.5324941,-79.04552298
0.04274219243,0.09586808132,0.2609946598,-1.483985126,1,224.1753281,1.50676145,-2.713129183,3.54727855,-222.8680109,285.3581956,-80.0251635
0.04274219243,0.09973178233,0.1614477335,-1.921039505,1,357.0592221,1.927811752,286.639135,0,-508.4426067,295.1061913,-85.19604505
0.04274219243,0.1035954833,-0.3239054763,-1.5166993,1,545.115585,1.55090023,910.4425683,0,-1169.553992,203.6088908,-102.0549664
0.04274219243,0.1074591843,-2.25119557,0.809954488,1,645.5937306,2.392468969,785.215939,0,-729.2938256,-120.2671147,160.2118474
0.04274219243,0.1113228854,-0.6472976177,1.98181649,1,1269.89114,2.084847909,126.7978735,167.5164649,-556.443893,469.2017612,108.0879876
0.04274219243,0.1151865864,0.5053512784,-0.5129917591,1,450.6092576,0.7200975347,-126.4529236,53.05084072,-240.8111617,332.3496574,-45.42987389
0.04274219243,0.1190502874,NaN,NaN,0,183.6119845,0.2653421789,187.6803472,0,-284.621369,-21.93745089,52.01683946
0.04274219243,0.1229139884,NaN,NaN,0,177.8871454,0.3184312893,93.2317697,0,-202.8467785,47.79955576,68.81377144
