PIVlab by W.Th. & E.J.S., ASCII chart output - 11-Aug-2021
FRAME: 79, filenames: MEAN of frames 1:78 & MEAN of frames 1:78, conversion factor xy (px -> m): 0.00021953, conversion factor uv (px/frame -> m/s): 0.0053544
x [m],y [m],u [m/s],v [m/s],vorticity [1/s],magnitude [m/s],divergence [1/s],dcev [1],simple shear [1/s],simple strain [1/s],vector direction [degrees]
0.03139291608,0.01119607496,NaN,NaN,0.006655391127,0.001390506901,-0.01110773577,0,0.01110773577,0.006655391127,-80.30534765
0.03139291608,0.01470856907,NaN,NaN,0.005459165513,0.001422576717,-0.01537337259,0,0.01203082233,0.01113474824,-80.20649602
0.03139291608,0.01822106318,NaN,NaN,0.003156300614,0.001486190774,-0.02377036338,0,0.01376160037,0.01994170185,-80.03263492
0.03139291608,0.02173355728,NaN,NaN,0.0008924149279,0.00158024942,-0.03167390929,0,0.01502187452,0.02845425116,-79.82246662
0.03139291608,0.02524605139,NaN,NaN,-0.001366996995,0.001702837698,-0.03876653537,0,0.01555033895,0.03641044078,-79.61794355
0.03139291608,0.0287585455,NaN,NaN,-0.003661767117,0.001850690737,-0.04454498737,0,0.01500777737,0.04339666488,-79.45627393
0.03139291608,0.0322710396,NaN,NaN,-0.005898662689,0.002018511985,-0.04839798151,0,0.01312828923,0.04883148914,-79.36710837
0.03139291608,0.03578353371,NaN,NaN,-0.007682487871,0.002198674001,-0.04990009995,0,0.01002103215,0.05211345611,-79.372606
0.03139291608,0.03929602782,NaN,NaN,-0.008244825205,0.002382160537,-0.04931220493,0,0.006507211096,0.05300181622,-79.48737351
0.03139291608,0.04280852192,NaN,NaN,-0.006725810708,0.002561489143,-0.04801834725,0,0.004126890267,0.05212740662,-79.71594116
0.03139291608,0.04632101603,NaN,NaN,-0.002970861409,0.002735102902,-0.04825888809,0,0.004324613196,0.05126428146,-80.0466906
0.03139291608,0.04983351014,NaN,NaN,0.001757162066,0.002910260236,-0.05165886811,0,0.006935595885,0.05288755631,-80.4482454
0.03139291608,0.05334600424,NaN,NaN,0.004190595856,0.003100273227,-0.05684011691,0,0.008080601461,0.05818828514,-80.88864854
0.03139291608,0.05685849835,NaN,NaN,0.001365213287,0.003311395982,-0.05814830023,0,0.001444905066,0.06442075966,-81.37520389
0.03139291608,0.06037099246,NaN,NaN,-0.001887375105,0.003526062303,-0.05112292309,0,-0.01226896456,0.06577302614,-81.99201534
0.03139291608,0.06388348656,NaN,NaN,0.004072172235,0.003713164305,-0.04276570995,0,-0.02143655325,0.05836987894,-82.88180966
0.03139291608,0.06739598067,NaN,NaN,0.02061623146,0.003867824531,-0.05710287802,0,-0.005577966044,0.04286965307,-84.03987817
0.03139291608,0.07090847478,NaN,NaN,0.03061695543,0.004052452573,-0.1166932338,0,0.05346602679,0.03283992107,-84.78819948
0.03139291608,0.07442096888,NaN,NaN,0.0005693624972,0.004398625937,-0.2232167299,0,0.1541057252,0.04569545999,-83.7105177
0.03139291608,0.07793346299,NaN,NaN,-0.1205340619,0.00506224211,-0.3049160733,0,0.2269501261,0.09454169246,-79.6738754
0.03139291608,0.0814459571,NaN,NaN,-0.3248507572,0.00602093482,-0.2045965341,0,0.1498375566,0.1605626635,-73.57565299
0.03139291608,0.0849584512,NaN,NaN,-0.4946047029,0.006771476206,0.242511533,0,-0.2044688878,0.1706273348,-67.65177256
0.03139291608,0.08847094531,NaN,NaN,-0.4817588901,0.006156900179,0.4144002902,0,-0.3851540638,-0.4404771803,-63.76673742
0.03139291608,0.09198343942,NaN,NaN,-0.2628936409,0.0043726656,0.7799404511,0,-0.1786403493,-0.7291604915,-48.20788842
0.03139291608,0.09549593352,NaN,NaN,1.027441696,0.003025611925,0.4745947847,0,0.9758270146,-0.2536387975,-4.208595235
0.03139291608,0.09900842763,NaN,NaN,-0.7300418712,0.002821553922,0.2806611434,0,-0.9015884871,-0.2617532623,-14.41070096
0.03139291608,0.1025209217,NaN,NaN,0.8360502424,0.0029436094,0.1180890987,0,0.8056502552,-0.4192902373,34.8765175
0.03139291608,0.1060334158,NaN,NaN,-0.04187832791,0.002881128064,-0.1434471747,0,0.07240284363,0.1552859959,24.29375648
0.03139291608,0.1095459099,NaN,NaN,-0.2111785947,0.002886763993,-0.1028168338,0,-0.1028168338,0.2111785947,12.68457382
0.03490541018,0.01119607496,NaN,NaN,0.01105759747,0.00135844142,-0.01241082153,0,0.01572366241,0.005625444418,-80.4088663
0.03490541018,0.01470856907,NaN,NaN,0.009750478647,0.001391042988,-0.01669339578,0,0.01663397703,0.01023733799,-80.29343555
0.03490541018,0.01822106318,NaN,NaN,0.007238915476,0.00145576412,-0.02517121351,0,0.01835369834,0.01932870093,-80.09087734
0.03490541018,0.02173355728,NaN,NaN,0.00468467954,0.001551740762,-0.03322610362,0,0.0195504226,0.02826933635,-79.84561441
0.03490541018,0.02524605139,NaN,NaN,0.001937600638,0.001677590423,-0.04058368095,0,0.01989060441,0.0368774348,-79.60363928
0.03490541018,0.0287585455,NaN,NaN,-0.001202902107,0.001830732508,-0.04666401136,0,0.01886144348,0.04475449861,-79.40421
0.03490541018,0.0322710396,NaN,NaN,-0.00473800108,0.002006175849,-0.0505909757,0,0.01596979016,0.05114222794,-79.2788283
0.03490541018,0.03578353371,NaN,NaN,-0.008115608681,0.002195359042,-0.05151267272,0,0.01121596317,0.05498450366,-79.25312777
0.03490541018,0.03929602782,NaN,NaN,-0.009956867549,0.002386350343,-0.04935996653,0,0.005743020356,0.05542278698,-79.34777282
