Distance on line [m], x-coordinate [m], y-coordinate [m], Velocity magnitude [m/s]
0,0.08813994157,0.1232083398,0.00118118851
0.0003695035144,0.0881405732,0.1228388369,0.001219615477
0.0007390070287,0.08814120483,0.1224693339,0.001705785937
0.001108510543,0.08814183646,0.1220998309,0.002317180248
0.001478014057,0.08814246809,0.1217303279,0.002926398991
0.001847517572,0.08814309972,0.121360825,0.003535623604
0.002217021086,0.08814373135,0.120991322,0.004144854087
0.0025865246,0.08814436298,0.120621819,0.004754090442
0.002956028115,0.0881449946,0.120252316,0.005363332667
0.003325531629,0.08814562623,0.1198828131,0.005972580763
0.003695035144,0.08814625786,0.1195133101,0.006581834729
0.004064538658,0.08814688949,0.1191438071,0.00718971263
0.004434042172,0.08814752112,0.1187743042,0.007824208789
0.004803545687,0.08814815275,0.1184048012,0.008499649504
0.005173049201,0.08814878438,0.1180352982,0.009173912996
0.005542552715,0.08814941601,0.1176657952,0.009848227586
0.00591205623,0.08815004764,0.1172962923,0.01052259328
0.006281559744,0.08815067927,0.1169267893,0.01119701007
0.006651063258,0.08815131089,0.1165572863,0.01187147795
0.007020566773,0.08815194252,0.1161877833,0.01254599694
0.007390070287,0.08815257415,0.1158182804,0.01322056703
0.007759573801,0.08815320578,0.1154487774,0.01389518821
0.008129077316,0.08815383741,0.1150792744,0.01457620126
0.00849858083,0.08815446904,0.1147097714,0.01531594889
0.008868084344,0.08815510067,0.1143402685,0.0160694052
0.009237587859,0.0881557323,0.1139707655,0.01682291041
0.009607091373,0.08815636393,0.1136012625,0.01757647403
0.009976594887,0.08815699556,0.1132317595,0.01833009606
0.0103460984,0.08815762718,0.1128622566,0.01908377651
0.01071560192,0.08815825881,0.1124927536,0.01983751538
0.01108510543,0.08815889044,0.1121232506,0.02059131266
0.01145460894,0.08815952207,0.1117537476,0.02134516835
0.01182411246,0.0881601537,0.1113842447,0.02210857033
0.01219361597,0.08816078533,0.1110147417,0.02263701249
0.01256311949,0.08816141696,0.1106452387,0.02283357011
0.012932623,0.08816204859,0.1102757357,0.02304598409
0.01330212652,0.08816268022,0.1099062328,0.0232583642
0.01367163003,0.08816331185,0.1095367298,0.02347071046
0.01404113355,0.08816394347,0.1091672268,0.02368302286
0.01441063706,0.0881645751,0.1087977238,0.0238953014
0.01478014057,0.08816520673,0.1084282209,0.02410754609
0.01514964409,0.08816583836,0.1080587179,0.02431975692
0.0155191476,0.08816646999,0.1076892149,0.02453197458
0.01588865112,0.08816710162,0.1073197119,0.02472917688
0.01625815463,0.08816773325,0.106950209,0.02479614837
0.01662765815,0.08816836488,0.106580706,0.02483965555
0.01699716166,0.08816899651,0.106211203,0.02488314908
0.01736666517,0.08816962814,0.1058417,0.02492662894
0.01773616869,0.08817025976,0.1054721971,0.02497009513
0.0181056722,0.08817089139,0.1051026941,0.02501354767
0.01847517572,0.08817152302,0.1047331911,0.02505698654
0.01884467923,0.08817215465,0.1043636881,0.02510041175
0.01921418275,0.08817278628,0.1039941852,0.0251438233
0.01958368626,0.08817341791,0.1036246822,0.02518716128
0.01995318977,0.08817404954,0.1032551792,0.02523338034
0.02032269329,0.08817468117,0.1028856762,0.02528330621
0.0206921968,0.0881753128,0.1025161733,0.02533303788
0.02106170032,0.08817594443,0.1021466703,0.02538277922
0.02143120383,0.08817657605,0.1017771673,0.02543253024
0.02180070735,0.08817720768,0.1014076643,0.02548229094
0.02217021086,0.08817783931,0.1010381614,0.02553206131
0.02253971438,0.08817847094,0.1006686584,0.02558184136
0.02290921789,0.08817910257,0.1002991554,0.02563163109
0.0232787214,0.0881797342,0.09992965245,0.02568140013
0.02364822492,0.08818036583,0.09956014948,0.02573235101
0.02401772843,0.08818099746,0.0991906465,0.02579354699
0.02438723195,0.08818162909,0.09882114353,0.02585596992
0.02475673546,0.08818226072,0.09845164055,0.0259183981
0.02512623898,0.08818289235,0.09808213758,0.02598083154
0.02549574249,0.08818352397,0.0977126346,0.02604327023
0.025865246,0.0881841556,0.09734313163,0.02610571418
0.02623474952,0.08818478723,0.09697362866,0.02616816338
0.02660425303,0.08818541886,0.09660412568,0.02623061784
0.02697375655,0.08818605049,0.09623462271,0.02629307756
0.02734326006,0.08818668212,0.09586511973,0.02635553736
0.02771276358,0.08818731375,0.09549561676,0.02641538496
0.02808226709,0.08818794538,0.09512611378,0.02647226783
0.02845177061,0.08818857701,0.09475661081,0.02652929376
0.02882127412,0.08818920864,0.09438710783,0.02658630993
0.02919077763,0.08818984026,0.09401760486,0.02664331634
0.02956028115,0.08819047189,0.09364810188,0.02670031298
0.02992978466,0.08819110352,0.09327859891,0.02675729986
0.03029928818,0.08819173515,0.09290909594,0.02681427697
0.03066879169,0.08819236678,0.09253959296,0.02687124432
0.03103829521,0.08819299841,0.09217008999,0.02692813662
0.03140779872,0.08819363004,0.09180058701,0.02698634989
0.03177730223,0.08819426167,0.09143108404,0.02705687496
