Distance on line [m], x-coordinate [m], y-coordinate [m], Velocity magnitude [m/s]
0,0.08822336757,0.1233249587,0.00290879851
0.0003698532559,0.0882239998,0.122955106,0.002898745306
0.0007397065118,0.08822463202,0.1225852533,0.003144761758
0.001109559768,0.08822526425,0.1222154006,0.004083954535
0.001479413024,0.08822589648,0.1218455478,0.005053597277
0.00184926628,0.08822652871,0.1214756951,0.006023345722
0.002219119535,0.08822716093,0.1211058424,0.006993199871
0.002588972791,0.08822779316,0.1207359897,0.007963159723
0.002958826047,0.08822842539,0.120366137,0.008933225278
0.003328679303,0.08822905761,0.1199962843,0.009903396537
0.003698532559,0.08822968984,0.1196264315,0.0108736735
0.004068385815,0.08823032207,0.1192565788,0.01184405616
0.004438239071,0.08823095429,0.1188867261,0.01280488436
0.004808092327,0.08823158652,0.1185168734,0.01348699522
0.005177945583,0.08823221875,0.1181470207,0.01403801549
0.005547798839,0.08823285097,0.117777168,0.01459437268
0.005917652094,0.0882334832,0.1174073152,0.01515069392
0.00628750535,0.08823411543,0.1170374625,0.01570697922
0.006657358606,0.08823474765,0.1166676098,0.01626322856
0.007027211862,0.08823537988,0.1162977571,0.01681944196
0.007397065118,0.08823601211,0.1159279044,0.0173756194
0.007766918374,0.08823664433,0.1155580517,0.0179317609
0.00813677163,0.08823727656,0.115188199,0.01848913289
0.008506624886,0.08823790879,0.1148183462,0.01902183948
0.008876478142,0.08823854102,0.1144484935,0.01949291743
0.009246331398,0.08823917324,0.1140786408,0.01996350872
0.009616184653,0.08823980547,0.1137087881,0.02043404333
0.009986037909,0.0882404377,0.1133389354,0.02090452126
0.01035589117,0.08824106992,0.1129690827,0.0213749425
0.01072574442,0.08824170215,0.1125992299,0.02184530705
0.01109559768,0.08824233438,0.1122293772,0.02231561492
0.01146545093,0.0882429666,0.1118595245,0.0227858661
0.01183530419,0.08824359883,0.1114896718,0.0232560606
0.01220515744,0.08824423106,0.1111198191,0.02371869484
0.0125750107,0.08824486328,0.1107499664,0.02404956886
0.01294486396,0.08824549551,0.1103801137,0.02432756584
0.01331471721,0.08824612774,0.1100102609,0.02460669793
0.01368457047,0.08824675996,0.1096404082,0.02488579302
0.01405442372,0.08824739219,0.1092705555,0.0251648511
0.01442427698,0.08824802442,0.1089007028,0.02544387217
0.01479413024,0.08824865665,0.1085308501,0.02572285623
0.01516398349,0.08824928887,0.1081609974,0.02600180329
0.01553383675,0.0882499211,0.1077911446,0.02628071333
0.01590369,0.08825055333,0.1074212919,0.02656289515
0.01627354326,0.08825118555,0.1070514392,0.02678062493
0.01664339652,0.08825181778,0.1066815865,0.02684727267
0.01701324977,0.08825245001,0.1063117338,0.02691776069
0.01738310303,0.08825308223,0.1059418811,0.02698826333
0.01775295628,0.08825371446,0.1055720284,0.02705878059
0.01812280954,0.08825434669,0.1052021756,0.02712931247
0.0184926628,0.08825497891,0.1048323229,0.02719985896
0.01886251605,0.08825561114,0.1044624702,0.02727042007
0.01923236931,0.08825624337,0.1040926175,0.02734099579
0.01960222256,0.08825687559,0.1037227648,0.02741158614
0.01997207582,0.08825750782,0.1033529121,0.02747909849
0.02034192907,0.08825814005,0.1029830593,0.02749820421
0.02071178233,0.08825877228,0.1026132066,0.02750183759
0.02108163559,0.0882594045,0.1022433539,0.02750550927
0.02145148884,0.08826003673,0.1018735012,0.02750916719
0.0218213421,0.08826066896,0.1015036485,0.02751281136
0.02219119535,0.08826130118,0.1011337958,0.02751644177
0.02256104861,0.08826193341,0.100763943,0.02752005842
0.02293090187,0.08826256564,0.1003940903,0.02752366133
0.02330075512,0.08826319786,0.1000242376,0.02752725047
0.02367060838,0.08826383009,0.0996543849,0.02753087314
0.02404046163,0.08826446232,0.09928453219,0.02753329536
0.02441031489,0.08826509454,0.09891467947,0.02753315236
0.02478016815,0.08826572677,0.09854482676,0.02753312679
0.0251500214,0.088266359,0.09817497404,0.027533101
0.02551987466,0.08826699122,0.09780512132,0.02753307498
0.02588972791,0.08826762345,0.09743526861,0.02753304873
0.02625958117,0.08826825568,0.09706541589,0.02753302226
0.02662943442,0.0882688879,0.09669556318,0.02753299556
0.02699928768,0.08826952013,0.09632571046,0.02753296864
0.02736914094,0.08827015236,0.09595585775,0.02753294086
0.02773899419,0.08827078459,0.09558600503,0.02753523317
0.02810884745,0.08827141681,0.09521615232,0.0275789438
0.0284787007,0.08827204904,0.0948462996,0.02763254526
0.02884855396,0.08827268127,0.09447644688,0.02768613942
0.02921840722,0.08827331349,0.09410659417,0.02773972629
0.02958826047,0.08827394572,0.09373674145,0.02779330587
0.02995811373,0.08827457795,0.09336688874,0.02784687816
0.03032796698,0.08827521017,0.09299703602,0.02790044316
0.03069782024,0.0882758424,0.09262718331,0.02795400086
0.0310676735,0.08827647463,0.09225733059,0.02800755127
0.03143752675,0.08827710685,0.09188747788,0.02806157528
0.03180738001,0.08827773908,0.09151762516,0.02809276673
0.03217723326,0.08827837131,0.09114777245,0.02807989488
0.03254708652,0.08827900353,0.09077791973,0.028069465
0.03291693978,0.08827963576,0.09040806701,0.02805904693
0.03328679303,0.08828026799,0.0900382143,0.02804864066
0.03365664629,0.08828090022,0.08966836158,0.02803824621
0.03402649954,0.08828153244,0.08929850887,0.02802786357
0.0343963528,0.08828216467,0.08892865615,0.02801749274
0.03476620605,0.0882827969,0.08855880344,0.02800713372
