Distance on line [m], x-coordinate [m], y-coordinate [m], Velocity magnitude [m/s]
0,0.08814005946,0.1232085046,0.003893706906
0.0003695040086,0.08814069109,0.1228390012,0.003893971735
0.0007390080171,0.08814132272,0.1224694977,0.003884171157
0.001108512026,0.08814195435,0.1220999942,0.004197640683
0.001478016034,0.08814258598,0.1217304908,0.00478026592
0.001847520043,0.08814321761,0.1213609873,0.005348859275
0.002217024051,0.08814384924,0.1209914838,0.005917514004
0.00258652806,0.08814448087,0.1206219804,0.006486230107
0.002956032069,0.0881451125,0.1202524769,0.007055007585
0.003325536077,0.08814574413,0.1198829734,0.007623846438
0.003695040086,0.08814637576,0.11951347,0.008192746666
0.004064544094,0.08814700739,0.1191439665,0.008761708268
0.004434048103,0.08814763902,0.118774463,0.009331209536
0.004803552111,0.08814827065,0.1184049595,0.009869957278
0.00517305612,0.08814890228,0.1180354561,0.01026737782
0.005542560129,0.08814953391,0.1176659526,0.01064964073
0.005912064137,0.08815016554,0.1172964491,0.01103180391
0.006281568146,0.08815079717,0.1169269457,0.01141386737
0.006651072154,0.0881514288,0.1165574422,0.01179583109
0.007020576163,0.08815206043,0.1161879387,0.01217769509
0.007390080171,0.08815269206,0.1158184353,0.01255945936
0.00775958418,0.08815332369,0.1154489318,0.0129411239
0.008129088188,0.08815395532,0.1150794283,0.01332268871
0.008498592197,0.08815458695,0.1147099249,0.01370432188
0.008868096206,0.08815521858,0.1143404214,0.01405588862
0.009237600214,0.08815585021,0.1139709179,0.0143845783
0.009607104223,0.08815648184,0.1136014145,0.01471443288
0.009976608231,0.08815711347,0.113231911,0.01504423343
0.01034611224,0.0881577451,0.1128624075,0.01537397996
0.01071561625,0.08815837673,0.112492904,0.01570367247
0.01108512026,0.08815900836,0.1121234006,0.01603331095
0.01145462427,0.08815963999,0.1117538971,0.01636289541
0.01182412827,0.08816027162,0.1113843936,0.01669242585
0.01219363228,0.08816090325,0.1110148902,0.01702284692
0.01256313629,0.08816153488,0.1106453867,0.01732777082
0.0129326403,0.08816216651,0.1102758832,0.01752589463
0.01330214431,0.08816279814,0.1099063798,0.01771724271
0.01367164832,0.08816342977,0.1095368763,0.01790862499
0.01404115233,0.0881640614,0.1091673728,0.01810004145
0.01441065633,0.08816469302,0.1087978694,0.01829149211
0.01478016034,0.08816532465,0.1084283659,0.01848297695
0.01514966435,0.08816595628,0.1080588624,0.01867449599
0.01551916836,0.08816658791,0.107689359,0.01886604922
0.01588867237,0.08816721954,0.1073198555,0.01905763664
0.01625817638,0.08816785117,0.106950352,0.01924775154
0.01662768039,0.0881684828,0.1065808485,0.01936501699
0.01699718439,0.08816911443,0.1062113451,0.01943293891
0.0173666884,0.08816974606,0.1058418416,0.01950304437
0.01773619241,0.08817037769,0.1054723381,0.01957315631
0.01810569642,0.08817100932,0.1051028347,0.01964327473
0.01847520043,0.08817164095,0.1047333312,0.01971339964
0.01884470444,0.08817227258,0.1043638277,0.01978353103
0.01921420845,0.08817290421,0.1039943243,0.0198536689
0.01958371245,0.08817353584,0.1036248208,0.01992381325
0.01995321646,0.08817416747,0.1032553173,0.01999360315
0.02032272047,0.0881747991,0.1028858139,0.02007052965
0.02069222448,0.08817543073,0.1025163104,0.02017613595
0.02106172849,0.08817606236,0.1021468069,0.02028228973
0.0214312325,0.08817669399,0.1017773035,0.0203884544
0.02180073651,0.08817732562,0.1014078,0.02049462994
0.02217024051,0.08817795725,0.1010382965,0.02060081636
0.02253974452,0.08817858888,0.100668793,0.02070701367
0.02290924853,0.08817922051,0.1002992896,0.02081322186
0.02327875254,0.08817985214,0.09992978611,0.02091944093
0.02364825655,0.08818048377,0.09956028264,0.02102567088
0.02401776056,0.0881811154,0.09919077917,0.02113160742
0.02438726457,0.08818174703,0.0988212757,0.0212281426
0.02475676857,0.08818237866,0.09845177223,0.02131939975
0.02512627258,0.08818301029,0.09808226877,0.02141079853
0.02549577659,0.08818364192,0.0977127653,0.0215021969
0.0258652806,0.08818427355,0.09734326183,0.02159359486
0.02623478461,0.08818490518,0.09697375836,0.0216849924
0.02660428862,0.08818553681,0.09660425489,0.02177638952
0.02697379263,0.08818616844,0.09623475142,0.02186778623
0.02734329663,0.08818680007,0.09586524795,0.02195918253
0.02771280064,0.0881874317,0.09549574448,0.02204980002
0.02808230465,0.08818806333,0.09512624102,0.02215588005
0.02845180866,0.08818869496,0.09475673755,0.02232171814
0.02882131267,0.08818932659,0.09438723408,0.02248642653
0.02919081668,0.08818995822,0.09401773061,0.02265113944
0.02956032069,0.08819058985,0.09364822714,0.02281585689
0.02992982469,0.08819122148,0.09327872367,0.02298057887
0.0302993287,0.08819185311,0.0929092202,0.02314530538
