-0.09833,-0.10244,-0.10584,-0.11152,-0.11331,-0.11271,-0.11165,-0.10954,-0.10754,-0.09875,-0.09395,-0.08831
1.049999999999999961e-01,2.598767276490943701e+01
1.150000000000000050e-01,2.577742338852375070e+01
1.250000000000000000e-01,9.740910198285494914e+01
1.499999999999999944e-01,3.529929364172135564e+01
1.600000000000000033e-01,2.519216073959569613e+01
1.700000000000000122e-01,2.590219658804904412e+01
2.000000000000000111e-01,2.699523833602891898e+01
2.099999999999999922e-01,2.644805665822909546e+01
2.200000000000000011e-01,2.806057913075690635e+01
2.449999999999999956e-01,2.954279305447663617e+01
2.550000000000000044e-01,7.128277841652935365e+01
2.650000000000000133e-01,7.340878622914168261e+01
