-0.09833,-0.10244,-0.10584,-0.11152,-0.11331,-0.11271,-0.11165,-0.10954,-0.10754,-0.09875,-0.09395,-0.08831
1.049999999999999961e-01,9.861929245969760416e+01
1.150000000000000050e-01,1.533654876637085636e+02
1.250000000000000000e-01,8.587591239447510816e+02
1.499999999999999944e-01,7.970250669683623812e+01
1.600000000000000033e-01,4.640469528001648314e+01
1.700000000000000122e-01,4.185809416792613291e+01
2.000000000000000111e-01,8.654139624865489111e+01
2.099999999999999922e-01,6.681138720635767925e+01
2.200000000000000011e-01,6.475333127354848273e+01
2.449999999999999956e-01,1.446101630127753026e+02
2.550000000000000044e-01,3.745031286743483747e+02
2.650000000000000133e-01,3.216762499625011742e+02
