PIVlab by W.Th. & E.J.S., ASCII chart output - 11-Aug-2021
FRAME: 79, filenames: MEAN of frames 1:78 & MEAN of frames 1:78, conversion factor xy (px -> m): 0.00021953, conversion factor uv (px/frame -> m/s): 0.0053544
x [m],y [m],u [m/s],v [m/s],vorticity [1/s],magnitude [m/s],divergence [1/s],dcev [1],simple shear [1/s],simple strain [1/s],vector direction [degrees]
0.03205150872,0.01339138378,NaN,NaN,0.01827313806,0.003156010936,0.007802715596,0,-0.007802715596,0.01827313806,-64.56500963
0.03205150872,0.01690387789,NaN,NaN,0.02397278751,0.003153333309,0.003194951998,0,-0.013221141,0.01904119772,-65.45999573
0.03205150872,0.02041637199,NaN,NaN,0.0336064258,0.00315335992,-0.005271277319,0,-0.02275755295,0.02137522808,-67.14390999
0.03205150872,0.0239288661,NaN,NaN,0.03967597999,0.003163835132,-0.01367110217,0,-0.02961867031,0.02342849449,-69.42859115
0.03205150872,0.02744136021,NaN,NaN,0.04218060542,0.003190764811,-0.02063446107,0,-0.03437404566,0.02539707031,-72.08638291
0.03205150872,0.03095385431,NaN,NaN,0.04193556267,0.003235474221,-0.02509871733,0,-0.03788237759,0.02686268647,-74.90114434
0.03205150872,0.03446634842,NaN,NaN,0.04022920109,0.003294061958,-0.02659932363,0,-0.04073815885,0.02713419383,-77.71194621
0.03205150872,0.03797884253,NaN,NaN,0.03840175692,0.003359252421,-0.02556530403,0,-0.04288615409,0.02567153598,-80.43152406
0.03205150872,0.04149133663,NaN,NaN,0.0372268137,0.003423873758,-0.02337449426,0,-0.04363499452,0.02241605674,-83.02907103
0.03205150872,0.04500383074,NaN,NaN,0.0364271226,0.003484176054,-0.02169115393,0,-0.04213145911,0.01804313841,-85.48343955
0.03205150872,0.04851632485,NaN,NaN,0.03473997558,0.003540883587,-0.0209493085,0,-0.03853707664,0.01403426506,-87.74044688
0.03205150872,0.05202881895,NaN,NaN,0.03080925338,0.003596276046,-0.0191377963,0,-0.03529384454,0.01170493115,-89.72941003
0.03205150872,0.05554131306,NaN,NaN,0.02602503479,0.003647640492,-0.0127419231,0,-0.03554094567,0.01110055334,-91.45440573
0.03205150872,0.05905380717,NaN,NaN,0.02585648549,0.003685373547,-0.003216710292,0,-0.03814278534,0.00972466079,-93.09946281
0.03205150872,0.06256630127,NaN,NaN,0.02853099567,0.003705538651,-0.003272956753,0,-0.03678492252,-0.0006016990164,-94.91340428
0.03205150872,0.06607879538,NaN,NaN,0.01353352696,0.00371418759,-0.03866785487,0,-0.0110661899,-0.03888989202,-96.62779422
0.03205150872,0.06959128949,NaN,NaN,-0.05374897683,0.003713161978,-0.1195112733,0,0.07429830529,-0.1082249777,-96.24294435
0.03205150872,0.07310378359,NaN,NaN,-0.2210327342,0.00372906789,-0.227164296,0,0.2340197385,-0.199109834,-89.67615131
0.03205150872,0.0766162777,NaN,NaN,-0.5244546882,0.003973503139,-0.2424668604,0,0.4000331198,-0.2701296804,-72.50411405
0.03205150872,0.08012877181,NaN,NaN,-0.8232650069,0.004885928635,-0.01423243465,0,0.498005248,-0.2667359183,-48.01560419
0.03205150872,0.08364126591,NaN,NaN,-0.8630228018,0.006517633517,0.5854147563,0,0.3493114043,-0.08657430554,-26.44708875
0.03205150872,0.08715376002,NaN,NaN,-0.5278478455,0.007633293344,0.9795619335,0,0.04151083467,-0.1924513325,-9.588508505
0.03205150872,0.09066625413,NaN,NaN,0.2484179871,0.007928884078,0.9623310445,0,0.08590136898,-0.2856910489,8.806702818
0.03205150872,0.09417874823,NaN,NaN,0.9431633682,0.007620304259,0.3252704399,0,0.3373573424,-0.1153316202,24.10479959
0.03205150872,0.09769124234,NaN,NaN,0.3613214045,0.006340490606,-0.4005618015,0,-0.1112413827,-0.07586349529,25.81964449
0.03205150872,0.1012037364,NaN,NaN,0.2403561919,0.005651063034,0.1000145687,0,-0.3031733777,0.5183442929,20.42035467
0.03205150872,0.1047162306,NaN,NaN,0.203362064,0.004012143209,-0.3727640077,0,-0.4167072084,-0.09251544855,18.78761431
0.03205150872,0.1082287247,NaN,NaN,0.1069267787,0.003270534745,-0.2805027656,0,-0.2805027656,-0.1069267787,17.57062348
0.03556400283,0.01339138378,NaN,NaN,0.02274028963,0.003159457212,0.01542221702,0,-0.007175267962,0.02561141544,-63.67175841
